,0,1,2,3,4
2552,4.24,-13.84,3.69,2495.117,-263.936
2553,3.21,-18.41,3.75,2509.766,527.872
2554,-1.92,-10.91,1.55,2504.883,263.936
2555,0.77,-15.97,3.14,2485.352,-791.807
2556,-5.15,-1.34,1.43,2495.117,-263.936
2557,-9.96,-7.31,-0.27,2543.945,2375.422
2558,-8.93,16.65,-4.54,2504.883,263.936
2559,-12.1,8.97,-3.38,2495.117,-263.936
2560,-9.23,10.68,-3.87,2495.117,-263.936
2561,-13.14,13.6,-5.09,2509.766,527.872
2562,2.29,13.6,-1.43,2509.766,527.872
2563,-5.21,17.63,-4.91,2519.531,1055.743
2564,-8.44,16.47,-4.24,2509.766,527.872
2565,2.23,11.22,-1.43,2495.117,-263.936
2566,0.52,13.24,-1.49,2500,0
2567,-7.83,17.38,-5.03,2519.531,1055.743
2568,6.56,3.79,-0.21,2504.883,263.936
2569,12.9,4.03,-0.15,2509.766,527.872
2570,9.06,0.43,1.37,2495.117,-263.936
2571,7.11,13.66,-0.95,2519.531,1055.743
2572,8.63,2.44,1.98,2519.531,1055.743
2573,13.27,-7.07,1.25,2495.117,-263.936
2574,-0.94,-8.1,2.59,2519.531,1055.743
2575,7.96,-13.17,3.75,2509.766,527.872
2576,12.54,-20.24,7.59,2509.766,527.872
2577,4.79,-14.39,2.77,2509.766,527.872
2578,6.62,-10.54,2.59,2524.414,1319.679
2579,19.67,-19.87,9.73,2514.648,791.807
2580,5.16,-8.53,1.19,2495.117,-263.936
2581,17.9,-20.79,7.9,2495.117,-263.936
2582,7.17,-12.49,3.57,2500,0
2583,6.07,-16.89,3.93,2524.414,1319.679
2584,4.91,-13.59,3.02,2519.531,1055.743
2585,7.66,-11.4,2.9,2504.883,263.936
2586,-9.23,-8.96,-0.46,2524.414,1319.679
2587,-3.5,-13.71,2.23,2500,0
2588,4.12,-13.78,3.57,2519.531,1055.743
2589,-5.88,-4.32,0.95,2500,0
2590,-6.67,-3.04,0.58,2504.883,263.936
2591,-12.83,-0.12,-0.52,2509.766,527.872
2592,-11.06,-0.91,0.58,2504.883,263.936
2593,-22.83,1.9,-3.38,2495.117,-263.936
2594,-10.82,4.52,-1.37,2514.648,791.807
2595,-5.39,-6.76,-0.15,2524.414,1319.679
2596,-9.66,0.31,-0.21,2524.414,1319.679
2597,-12.1,-4.51,-0.27,2529.297,1583.615
2598,-11.73,-0.67,-1.55,2509.766,527.872
2599,-6.98,-0.06,-0.27,2514.648,791.807
2600,1.38,-8.35,3.75,2519.531,1055.743
2601,-11.49,7.38,-1.86,2500,0
2602,-13.87,3.18,-1.92,2529.297,1583.615
2603,-13.07,13.91,-3.81,2500,0
2604,-13.01,5.92,-2.41,2529.297,1583.615
2605,-9.42,-0.06,1.74,2524.414,1319.679
2606,-9.96,3.48,-1.74,2519.531,1055.743
2607,-14.29,0.49,-3.2,2539.062,2111.487
2608,-9.11,-7.19,1.31,2500,0
2609,2.66,-8.53,1.8,2509.766,527.872
2610,-2.71,-4.08,-0.15,2490.234,-527.872
2611,0.28,-13.9,1.55,2485.352,-791.807
2612,3.08,-9.45,2.59,2519.531,1055.743
2613,3.45,-12.74,1.49,2490.234,-527.872
2614,12.6,-13.04,4.48,2529.297,1583.615
2615,6.56,-11.21,4.3,2509.766,527.872
2616,10.22,2.69,1.07,2500,0
2617,20.4,-7.37,9.05,2495.117,-263.936
2618,5.46,7.99,-0.21,2509.766,527.872
2619,4.73,9.09,-0.88,2543.945,2375.422
2620,-7.4,16.41,-5.15,2500,0
2621,-11.85,9.03,-3.69,2480.469,-1055.743
2622,-9.54,13.54,-4.36,2485.352,-791.807
2623,-7.4,-7.8,1.19,2509.766,527.872
2624,-19.23,-2.25,-2.41,2514.648,791.807
2625,3.45,-14.99,3.08,2524.414,1319.679
2626,7.05,-14.32,4.79,2509.766,527.872
2627,13.02,-9.51,2.47,2509.766,527.872
2628,6.86,6.59,0.4,2529.297,1583.615
2629,6.68,13.36,-1.55,2509.766,527.872
2630,-5.45,12.99,-4.42,2514.648,791.807
2631,-6.06,17.63,-3.14,2495.117,-263.936
2632,-12.71,5.68,-2.65,2514.648,791.807
2633,-10.88,-8.29,1.92,2504.883,263.936
2634,0.71,-17.49,3.57,2534.18,1847.551
2635,8.63,-14.39,5.58,2495.117,-263.936
2636,10.65,-2.25,3.02,2490.234,-527.872
2637,6.99,0.19,0.88,2509.766,527.872
2638,0.95,14.21,-1.13,2509.766,527.872
2639,-9.96,14.33,-4.36,2500,0
2640,-10.82,8.79,-2.47,2514.648,791.807
2641,-8.99,3.97,-1.49,2500,0
2642,-9.17,-5.67,-1.01,2504.883,263.936
2643,-2.46,-8.17,0.03,2480.469,-1055.743
2644,9.18,-14.2,4.79,2504.883,263.936
2645,13.33,-7.19,5.09,2529.297,1583.615
2646,11.07,-7.92,2.29,2514.648,791.807
2647,1.93,6.22,-1.49,2514.648,791.807
2648,4.06,10.68,-0.52,2504.883,263.936
2649,-12.28,15.86,-6.43,2504.883,263.936
2650,-17.77,14.7,-7.16,2475.586,-1319.679
2651,-6.55,-3.1,1.62,2524.414,1319.679
2652,-4.6,-2.13,-0.34,2495.117,-263.936
2653,3.82,-15.3,3.08,2514.648,791.807
2654,9.85,-8.9,2.59,2504.883,263.936
2655,15.04,-11.15,3.51,2509.766,527.872
2656,0.83,10.13,-2.41,2509.766,527.872
2657,-3.87,20.68,-4.42,2529.297,1583.615
2658,-13.5,11.41,-4.97,2504.883,263.936
2659,-22.83,2.69,-3.2,2534.18,1847.551
2660,-1.43,-13.84,1.86,2500,0
2661,9.18,-13.1,5.21,2504.883,263.936
2662,15.58,-22.07,6.37,2529.297,1583.615
2663,9.55,-0.91,0.58,2509.766,527.872
2664,-4.35,23.97,-7.16,2509.766,527.872
2665,-11.12,17.99,-5.27,2514.648,791.807
2666,-4.48,-2.56,2.1,2500,0
2667,-9.35,-3.96,0.34,2495.117,-263.936
2668,9.3,-13.59,5.27,2509.766,527.872
2669,16.74,-16.58,5.64,2500,0
2670,15.16,-8.17,3.51,2504.883,263.936
2671,-2.46,15.86,-5.64,2509.766,527.872
2672,-9.11,15.92,-4.42,2519.531,1055.743
2673,-6.18,12.32,-2.35,2514.648,791.807
2674,-9.6,3.72,-1.37,2500,0
2675,3.82,-9.93,3.87,2519.531,1055.743
2676,9.55,-21.15,4.73,2524.414,1319.679
2677,10.65,-14.57,5.27,2519.531,1055.743
2678,3.45,-0.42,0.34,2509.766,527.872
2679,2.6,9.64,-1.25,2509.766,527.872
2680,-9.84,22.69,-5.64,2553.711,2903.294
2681,-7.22,13.91,-4.12,2524.414,1319.679
2682,-8.38,2.38,-0.34,2519.531,1055.743
2683,-5.7,0.49,1.13,2509.766,527.872
2684,-1.25,-10.48,1.07,2509.766,527.872
2685,4.85,-7.56,3.99,2529.297,1583.615
2686,8.57,-15.67,5.21,2504.883,263.936
2687,13.45,-5.6,2.1,2524.414,1319.679
2688,10.22,-6.34,2.96,2514.648,791.807
2689,-2.04,10.55,-1.62,2519.531,1055.743
2690,2.23,11.59,-2.1,2529.297,1583.615
2691,-13.07,15.61,-5.15,2495.117,-263.936
2692,-4.84,-3.23,0.4,2500,0
2693,-4.54,-4.08,0.52,2500,0
2694,6.5,-14.87,4.6,2509.766,527.872
2695,3.08,-14.93,3.57,2500,0
2696,11.8,-12.25,5.7,2524.414,1319.679
2697,3.82,-11.34,1.13,2519.531,1055.743
2698,11.44,3.24,0.46,2504.883,263.936
2699,3.94,10.68,-0.52,2529.297,1583.615
2700,-10.45,15.31,-3.93,2500,0
2701,-12.59,9.09,-2.9,2509.766,527.872
2702,-10.51,0,-0.4,2509.766,527.872
2703,2.96,-10.97,2.35,2500,0
2704,-0.03,-10.42,0.82,2524.414,1319.679
2705,8.69,-11.34,3.87,2509.766,527.872
2706,2.17,-3.53,-1.37,2509.766,527.872
2707,6.68,2.63,0.21,2509.766,527.872
2708,4.18,14.76,-1.8,2509.766,527.872
2709,-3.87,14.46,-0.46,2529.297,1583.615
2710,-12.22,9.21,-4.48,2490.234,-527.872
2711,-0.82,-3.23,1.62,2504.883,263.936
2712,-7.53,-4.51,-0.34,2504.883,263.936
2713,0.89,-10.18,2.65,2514.648,791.807
2714,7.6,-12.86,4.05,2519.531,1055.743
2715,11.93,-5,1.68,2524.414,1319.679
2716,6.38,10.13,0.64,2500,0
2717,-4.42,10.07,-2.59,2524.414,1319.679
2718,2.11,7.99,-0.27,2504.883,263.936
2719,-12.71,9.33,-3.99,2509.766,527.872
2720,-5.57,-9.63,1.86,2504.883,263.936
2721,5.77,-13.17,3.75,2495.117,-263.936
2722,12.78,-11.21,4.18,2504.883,263.936
2723,10.28,-2.92,4.79,2500,0
2724,-2.83,12.81,-2.1,2495.117,-263.936
2725,-8.56,11.9,-3.81,2514.648,791.807
2726,-12.34,11.83,-3.26,2480.469,-1055.743
2727,-1.73,-12.13,1.98,2504.883,263.936
2728,0.52,-14.57,4.18,2509.766,527.872
2729,10.46,-6.52,2.41,2504.883,263.936
2730,3.33,4.4,-0.64,2524.414,1319.679
2731,-2.4,14.58,-2.9,2509.766,527.872
2732,-18.44,18.79,-6.74,2504.883,263.936
2733,-10.94,2.02,-0.82,2504.883,263.936
2734,5.89,-17.68,3.93,2524.414,1319.679
2735,11.13,-21.03,7.77,2514.648,791.807
2736,9.85,-7.74,3.38,2480.469,-1055.743
2737,-3.87,10,-3.26,2509.766,527.872
2738,-12.28,15.68,-3.75,2495.117,-263.936
2739,-0.03,0.43,1.62,2524.414,1319.679
2740,-9.17,-3.1,0.27,2495.117,-263.936
2741,9.73,-14.93,4.36,2524.414,1319.679
2742,12.41,-19.02,6.31,2524.414,1319.679
2743,9.73,2.75,0.76,2495.117,-263.936
2744,10.83,7.75,2.41,2529.297,1583.615
2745,-10.57,14.27,-3.69,2514.648,791.807
2746,-12.46,5.13,-1.37,2490.234,-527.872
2747,-3.56,-10.36,1.25,2500,0
2748,8.15,-15.54,4.42,2500,0
2749,3.82,-13.47,2.9,2524.414,1319.679
2750,10.22,4.82,0.7,2519.531,1055.743
2751,0.58,15,-1.13,2514.648,791.807
2752,-11.92,9.7,-2.35,2514.648,791.807
2753,-13.38,-11.89,-0.15,2509.766,527.872
2754,5.16,-11.46,0.76,2524.414,1319.679
2755,11.13,-2.5,1.01,2509.766,527.872
2756,8.33,8.11,-0.4,2480.469,-1055.743
2757,-2.83,16.16,-2.59,2509.766,527.872
2758,-21.12,12.99,-4.24,2504.883,263.936
2759,-6.37,-8.65,0.58,2509.766,527.872
2760,15.64,-23.53,7.71,2514.648,791.807
2761,11.62,-14.51,4.66,2509.766,527.872
2762,6.99,6.41,-0.15,2504.883,263.936
2763,-2.77,18.97,-3.87,2495.117,-263.936
2764,-10.21,14.46,-3.93,2504.883,263.936
2765,4.67,-3.1,3.02,2509.766,527.872
2766,-2.04,-11.82,1.13,2509.766,527.872
2767,11.01,-16.15,4.12,2524.414,1319.679
2768,11.74,-9.69,4.36,2504.883,263.936
2769,-0.21,14.15,-1.74,2519.531,1055.743
2770,-11,9.7,-2.84,2495.117,-263.936
2771,-10.45,13.05,-3.87,2509.766,527.872
2772,-10.64,-2.37,-1.98,2509.766,527.872
2773,5.83,-10.12,2.53,2495.117,-263.936
2774,8.45,-8.47,2.23,2539.062,2111.487
2775,10.22,-11.95,3.38,2500,0
2776,2.6,10,-0.46,2504.883,263.936
2777,-7.16,9.15,-3.69,2509.766,527.872
2778,-7.46,13.24,-4.05,2514.648,791.807
2779,-13.5,3.36,-2.71,2534.18,1847.551
2780,0.16,-13.84,2.53,2509.766,527.872
2781,8.27,-14.26,3.93,2504.883,263.936
2782,12.47,-14.63,6.19,2524.414,1319.679
2783,6.44,9.52,-1.07,2490.234,-527.872
2784,-3.26,13.18,-2.96,2500,0
2785,-3.75,16.29,-5.21,2504.883,263.936
2786,-14.9,9.76,-6.07,2514.648,791.807
2787,-5.15,-4.69,1.68,2504.883,263.936
2788,-4.35,-11.52,1.92,2485.352,-791.807
2789,-0.88,-15.48,3.32,2509.766,527.872
2790,14.91,-10.67,4.97,2519.531,1055.743
2791,18.94,-10.79,6.19,2504.883,263.936
2792,6.93,0.19,-0.03,2514.648,791.807
2793,-6.61,12.32,-4.18,2534.18,1847.551
2794,-3.2,13.97,-2.71,2504.883,263.936
2795,-9.6,14.46,-4.91,2495.117,-263.936
2796,-11.31,14.58,-3.81,2495.117,-263.936
2797,-8.56,-4.14,-0.4,2514.648,791.807
2798,-8.56,-8.84,0.88,2514.648,791.807
2799,-1.79,-12.19,1.07,2504.883,263.936
2800,17.29,-19.81,7.47,2519.531,1055.743
2801,13.63,-11.82,3.57,2495.117,-263.936
2802,12.11,-4.93,2.35,2504.883,263.936
2803,8.27,-0.67,1.8,2500,0
2804,0.22,10.98,-0.7,2495.117,-263.936
2805,-15.57,18.6,-5.21,2524.414,1319.679
2806,-5.64,12.26,-3.32,2490.234,-527.872
2807,-15.64,2.26,-3.45,2509.766,527.872
2808,-9.54,-2.31,-0.76,2514.648,791.807
2809,0.4,-10.91,1.37,2495.117,-263.936
2810,4.73,-13.29,3.93,2500,0
2811,12.6,-10.36,3.75,2504.883,263.936
2812,16.38,-11.34,5.7,2514.648,791.807
2813,7.96,6.47,-1.49,2519.531,1055.743
2814,-13.5,16.89,-7.65,2514.648,791.807
2815,-9.9,16.41,-5.27,2509.766,527.872
2816,-12.04,2.93,-3.02,2504.883,263.936
2817,-3.87,-0.24,2.16,2519.531,1055.743
2818,8.88,-13.9,4.73,2500,0
2819,21.62,-23.17,10.64,2504.883,263.936
2820,11.19,-10.18,2.16,2509.766,527.872
2821,4.73,13.24,-4.42,2509.766,527.872
2822,-2.83,18.91,-3.51,2534.18,1847.551
2823,-11.37,10.86,-4.85,2524.414,1319.679
2824,-9.05,7.26,-0.46,2519.531,1055.743
2825,0.71,-12.25,1.01,2490.234,-527.872
2826,9.85,-18.1,7.16,2534.18,1847.551
2827,10.71,-13.59,4.42,2485.352,-791.807
2828,-0.64,11.22,-3.08,2495.117,-263.936
2829,-0.45,15.31,-2.23,2504.883,263.936
2830,-11.43,8.97,-3.32,2485.352,-791.807
2831,0.04,16.16,-0.27,2504.883,263.936
2832,-8.56,-4.93,-0.7,2500,0
2833,3.51,-14.69,7.23,2500,0
2834,0.52,-13.29,1.8,2495.117,-263.936
2835,10.22,-10.79,3.81,2529.297,1583.615
2836,9,2.32,0.4,2519.531,1055.743
2837,6.01,2.08,1.37,2509.766,527.872
2838,0.16,17.99,-0.34,2524.414,1319.679
2839,-14.17,9.21,-4.73,2514.648,791.807
2840,-2.53,-6.76,3.81,2514.648,791.807
2841,-4.11,-8.96,0.95,2500,0
2842,8.88,-18.1,5.7,2509.766,527.872
2843,4.85,-11.15,1.43,2514.648,791.807
2844,11.07,-3.84,2.77,2490.234,-527.872
2845,7.54,8.6,1.74,2524.414,1319.679
2846,-11.31,11.9,-4.18,2495.117,-263.936
2847,-5.57,7.69,-1.37,2519.531,1055.743
2848,-12.83,2.87,-2.53,2529.297,1583.615
2849,8.88,-11.95,4.42,2504.883,263.936
2850,6.19,-6.95,0.52,2514.648,791.807
2851,10.89,-6.21,2.84,2495.117,-263.936
2852,21.25,1.47,6.49,2529.297,1583.615
2853,-6.73,11.83,-4.66,2509.766,527.872
2854,-16.43,9.94,-5.82,2509.766,527.872
2855,-13.32,6.47,-3.26,2519.531,1055.743
2856,4,-13.04,4.36,2514.648,791.807
2857,9.18,-14.57,5.58,2504.883,263.936
2858,12.35,-0.97,2.47,2504.883,263.936
2859,2.41,10.92,-2.47,2514.648,791.807
2860,-8.07,17.99,-5.82,2519.531,1055.743
2861,-5.51,7.08,-3.63,2524.414,1319.679
2862,-9.23,-4.14,0.52,2534.18,1847.551
2863,5.4,-14.57,4.42,2504.883,263.936
2864,12.66,-18.53,5.76,2524.414,1319.679
2865,12.66,2.5,1.92,2519.531,1055.743
2866,-6.43,13.3,-3.93,2543.945,2375.422
2867,-9.35,12.75,-3.38,2509.766,527.872
2868,-2.34,-10.79,3.38,2529.297,1583.615
2869,-7.59,-13.1,2.9,2509.766,527.872
2870,9.79,-10.36,4.24,2529.297,1583.615
2871,10.58,-3.96,2.53,2509.766,527.872
2872,6.99,9.52,-0.52,2514.648,791.807
2873,-3.87,17.75,-4.91,2495.117,-263.936
2874,-12.89,13.05,-4.85,2504.883,263.936
2875,-3.07,-2.25,0.4,2534.18,1847.551
2876,-5.09,-10.18,1.25,2495.117,-263.936
2877,8.27,-12.92,4.54,2500,0
2878,8.15,-4.87,1.55,2529.297,1583.615
2879,9.55,3.24,1.01,2509.766,527.872
2880,9,9.46,0.4,2524.414,1319.679
2881,-13.68,13.36,-4.48,2500,0
2882,-10.82,-2.43,-1.49,2490.234,-527.872
2883,-4.42,-16.82,2.29,2504.883,263.936
2884,9.73,-13.78,3.02,2514.648,791.807
2885,18.51,-1.7,3.14,2514.648,791.807
2886,1.19,14.15,-2.35,2514.648,791.807
2887,-21.43,27.69,-8.08,2495.117,-263.936
2888,-12.4,5.61,-2.9,2519.531,1055.743
2889,-4.17,-11.52,0.52,2475.586,-1319.679
2890,10.28,-10.67,3.02,2480.469,-1055.743
2891,9.73,-1.46,1.98,2529.297,1583.615
2892,-10.21,17.02,-4.24,2529.297,1583.615
2893,-6.61,13.91,-3.57,2509.766,527.872
2894,-0.09,-8.23,4.12,2529.297,1583.615
2895,-11.61,-6.95,-1.07,2490.234,-527.872
2896,0.52,-15.42,3.38,2519.531,1055.743
2897,6.74,-16.21,3.81,2529.297,1583.615
2898,11.74,-10.79,3.51,2514.648,791.807
2899,-5.94,5.37,-1.07,2524.414,1319.679
2900,4.97,9.82,-0.95,2519.531,1055.743
2901,-3.2,10.31,-0.82,2480.469,-1055.743
2902,-11.79,2.08,-2.77,2495.117,-263.936
2903,-3.44,-7.68,0.95,2504.883,263.936
2904,1.5,-6.03,0.34,2524.414,1319.679
2905,14.79,-9.08,3.26,2495.117,-263.936
2906,1.93,-0.06,1.19,2514.648,791.807
2907,8.63,6.9,-0.7,2504.883,263.936
2908,4.12,3.97,1.8,2524.414,1319.679
2909,-4.54,15.8,-3.81,2500,0
2910,-8.93,13.48,-3.75,2490.234,-527.872
2911,-6.18,11.22,-3.57,2529.297,1583.615
2912,-11,10.55,-4.3,2495.117,-263.936
2913,-2.46,5.49,1.49,2524.414,1319.679
2914,-12.53,5.13,-2.41,2504.883,263.936
2915,-1.67,-9.02,2.04,2495.117,-263.936
2916,-11.61,-4.14,0.88,2509.766,527.872
2917,-14.54,7.93,-3.2,2519.531,1055.743
2918,-15.76,17.87,-5.7,2514.648,791.807
2919,-8.14,13.72,-5.52,2490.234,-527.872
2920,5.28,9.82,1.43,2519.531,1055.743
2921,5.58,2.81,0.4,2500,0
2922,13.08,-4.45,2.77,2470.703,-1583.615
2923,8.08,-14.81,6.62,2514.648,791.807
2924,12.41,-14.08,4.66,2519.531,1055.743
2925,15.4,-16.46,10.03,2519.531,1055.743
2926,4.3,-12.56,3.02,2495.117,-263.936
2927,-11.55,-11.82,1.37,2490.234,-527.872
2928,-11.06,-5.36,0.09,2504.883,263.936
2929,-6.18,-3.84,0.76,2504.883,263.936
2930,-15.03,11.16,-3.51,2500,0
2931,-2.46,13.48,-2.41,2539.062,2111.487
2932,10.1,5.92,1.55,2509.766,527.872
2933,-5.94,-5.97,-0.95,2509.766,527.872
2934,-11.43,15.43,-5.52,2524.414,1319.679
2935,12.9,-7.5,0.58,2514.648,791.807
2936,7.23,-14.45,4.85,2509.766,527.872
2937,-9.84,-1.7,-2.41,2514.648,791.807
2938,-12.04,9.64,-3.81,2524.414,1319.679
2939,-6.73,6.29,-2.29,2490.234,-527.872
2940,3.51,8.36,-1.37,2495.117,-263.936
2941,10.83,3.05,1.37,2490.234,-527.872
2942,21.25,-22.74,10.88,2509.766,527.872
2943,7.35,-13.9,2.96,2509.766,527.872
2944,-8.38,3.42,-0.15,2519.531,1055.743
2945,-4.17,8.72,-1.01,2519.531,1055.743
2946,7.17,3.18,1.43,2485.352,-791.807
2947,16.62,-10.18,6.49,2509.766,527.872
2948,-11.61,1.71,-0.34,2514.648,791.807
2949,-2.71,15.68,-2.71,2500,0
2950,8.15,6.59,-0.95,2504.883,263.936
2951,16.86,-7.13,3.38,2485.352,-791.807
2952,-2.04,-3.65,-0.09,2509.766,527.872
2953,-4.11,-6.15,1.19,2504.883,263.936
2954,1.62,2.14,2.29,2480.469,-1055.743
2955,-8.99,16.35,-4.85,2480.469,-1055.743
2956,-1.43,1.35,-1.01,2529.297,1583.615
2957,-7.89,1.04,-0.88,2504.883,263.936
2958,-0.88,-17.86,3.45,2490.234,-527.872
2959,4.3,-12.98,3.08,2504.883,263.936
2960,11.38,-15.24,5.64,2524.414,1319.679
2961,0.34,0.31,1.37,2509.766,527.872
2962,4.91,7.38,-2.04,2509.766,527.872
2963,-7.53,16.47,-5.21,2514.648,791.807
2964,-9.9,14.76,-4.42,2504.883,263.936
2965,-7.71,-6.64,0.21,2553.711,2903.294
2966,-5.09,-8.17,0.64,2504.883,263.936
2967,5.71,-12.43,2.96,2490.234,-527.872
2968,-2.65,-10.73,1.92,2514.648,791.807
2969,9.97,-14.45,4.42,2504.883,263.936
2970,6.5,-1.28,1.13,2514.648,791.807
2971,14.18,-5.97,1.92,2514.648,791.807
2972,5.58,4.76,1.13,2509.766,527.872
2973,-3.75,11.59,-1.98,2514.648,791.807
2974,-1.25,12.08,-1.13,2524.414,1319.679
2975,-10.88,11.71,-3.87,2500,0
2976,-5.09,14.7,-3.87,2500,0
2977,-13.62,7.5,-3.2,2519.531,1055.743
2978,-4.66,5.8,-2.29,2495.117,-263.936
2979,-9.72,-3.04,-1.55,2509.766,527.872
2980,3.08,-9.08,1.01,2534.18,1847.551
2981,4.55,-11.46,2.16,2495.117,-263.936
2982,16.86,-7.98,4.24,2543.945,2375.422
2983,11.07,-12.37,4.24,2504.883,263.936
2984,6.56,4.82,1.31,2504.883,263.936
2985,3.57,2.14,-0.4,2504.883,263.936
2986,-3.26,11.53,-2.71,2514.648,791.807
2987,-18.2,18.6,-8.08,2514.648,791.807
2988,-12.34,17.69,-5.15,2490.234,-527.872
2989,-5.57,0.61,-1.8,2504.883,263.936
2990,-10.45,-3.47,1.86,2514.648,791.807
2991,4.61,-9.87,3.08,2519.531,1055.743
2992,6.44,-18.9,6.98,2495.117,-263.936
2993,13.45,-12.07,3.87,2495.117,-263.936
2994,6.62,-3.78,1.55,2519.531,1055.743
2995,3.69,7.75,-1.55,2490.234,-527.872
2996,-9.84,13.91,-6.92,2514.648,791.807
2997,-9.48,18.48,-4.54,2504.883,263.936
2998,-12.22,10.86,-4.05,2509.766,527.872
2999,-11.18,-0.3,1.92,2495.117,-263.936
3000,-2.89,-9.08,0.27,2509.766,527.872
3001,6.44,-17.86,5.82,2504.883,263.936
3002,4.06,-12.07,2.04,2504.883,263.936
3003,13.75,-19.08,6.86,2509.766,527.872
3004,6.62,-16.34,3.51,2519.531,1055.743
3005,7.05,-17.86,4.48,2504.883,263.936
3006,7.11,-12.25,4.24,2519.531,1055.743
3007,-5.27,-5.67,1.07,2490.234,-527.872
3008,-20.45,11.04,-5.64,2504.883,263.936
3009,-8.81,13.05,-4.24,2504.883,263.936
3010,13.94,-5.85,3.26,2495.117,-263.936
3011,-3.14,-9.93,1.55,2509.766,527.872
3012,-9.66,16.47,-6.8,2500,0
3013,6.62,-6.34,3.57,2514.648,791.807
3014,-0.27,-10.6,1.55,2490.234,-527.872
3015,3.02,-9.93,3.26,2504.883,263.936
3016,-0.88,-9.93,4.36,2504.883,263.936
3017,-4.48,-8.53,0.21,2495.117,-263.936
3018,-19.42,4.21,-4.48,2529.297,1583.615
3019,-13.38,5.43,-3.14,2509.766,527.872
3020,-7.59,9.88,-3.02,2509.766,527.872
3021,-12.89,14.33,-4.12,2514.648,791.807
3022,-8.68,-1.15,0.58,2490.234,-527.872
3023,0.89,-16.82,2.29,2480.469,-1055.743
3024,7.54,-11.46,4.79,2500,0
3025,2.17,-2.13,0.21,2504.883,263.936
3026,11.56,-0.97,1.86,2495.117,-263.936
3027,-2.22,13.11,-1.49,2529.297,1583.615
3028,-6.49,13.18,-3.81,2504.883,263.936
3029,-10.51,14.46,-4.24,2500,0
3030,-4.9,10.68,-3.2,2500,0
3031,-13.14,12.14,-5.46,2514.648,791.807
3032,-1.67,2.02,-0.46,2500,0
3033,-11.49,11.83,-4.24,2504.883,263.936
3034,-18.87,10.13,-5.7,2509.766,527.872
3035,-8.62,16.96,-6.01,2495.117,-263.936
3036,-11.43,-7.74,0.7,2539.062,2111.487
3037,6.38,-15.48,5.27,2500,0
3038,11.86,-18.9,5.09,2504.883,263.936
3039,-1.73,1.59,0.09,2519.531,1055.743
3040,-0.7,11.04,-2.65,2529.297,1583.615
3041,-16.06,13.6,-6.31,2529.297,1583.615
3042,-5.27,-2.68,2.47,2495.117,-263.936
3043,7.84,-13.96,4.42,2509.766,527.872
3044,12.11,-10.24,3.75,2504.883,263.936
3045,4.61,9.64,-1.31,2514.648,791.807
3046,0.58,15.61,-2.35,2509.766,527.872
3047,-9.78,8.18,-2.71,2504.883,263.936
3048,-5.15,-3.41,-0.46,2534.18,1847.551
3049,-11.67,-0.06,-0.52,2509.766,527.872
3050,-0.82,-11.21,1.19,2485.352,-791.807
3051,-10.7,-8.04,0.52,2500,0
3052,6.25,-14.99,2.47,2509.766,527.872
3053,2.17,-10.91,2.29,2500,0
3054,10.65,-13.47,4.36,2495.117,-263.936
3055,11.25,-7.86,3.38,2490.234,-527.872
3056,13.27,-5.85,2.59,2500,0
3057,9.49,4.03,0.95,2509.766,527.872
3058,0.4,8.48,0.46,2504.883,263.936
3059,2.72,6.9,0.21,2500,0
3060,-7.77,13.85,-3.81,2509.766,527.872
3061,12.84,-10.85,4.79,2504.883,263.936
3062,10.04,-12.98,4.97,2504.883,263.936
3063,7.35,-10.6,6.55,2529.297,1583.615
3064,5.28,-11.52,2.65,2500,0
3065,-18.01,-0.67,-2.53,2519.531,1055.743
3066,-6.92,7.26,-1.55,2495.117,-263.936
3067,-12.53,10.92,-3.51,2500,0
3068,-8.32,16.04,-5.64,2504.883,263.936
3069,4.06,9.76,-0.15,2490.234,-527.872
3070,23.69,-9.02,8.2,2504.883,263.936
3071,7.47,-14.75,4.24,2495.117,-263.936
3072,12.47,-11.21,3.93,2509.766,527.872
3073,11.25,-5.24,1.92,2509.766,527.872
3074,-2.89,10.25,-1.07,2519.531,1055.743
3075,-10.21,13.72,-5.64,2495.117,-263.936
3076,-9.48,-0.42,0.46,2514.648,791.807
3077,-10.51,-4.45,-0.58,2495.117,-263.936
3078,-7.83,-10.73,1.62,2495.117,-263.936
3079,-5.51,5.07,-1.8,2504.883,263.936
3080,-2.04,13.24,-2.47,2509.766,527.872
3081,11.5,-3.84,2.29,2495.117,-263.936
3082,16.25,-15.67,7.41,2524.414,1319.679
3083,-8.68,-7.74,0.95,2490.234,-527.872
3084,-7.22,3.85,-3.45,2509.766,527.872
3085,-9.66,2.87,-1.92,2514.648,791.807
3086,2.23,-13.1,2.04,2514.648,791.807
3087,-4.42,-9.75,2.47,2485.352,-791.807
3088,-4.23,-12.56,0.88,2514.648,791.807
3089,-8.07,6.22,0.21,2524.414,1319.679
3090,3.82,11.35,-0.95,2509.766,527.872
3091,3.39,7.14,1.13,2504.883,263.936
3092,-0.82,11.83,-0.7,2509.766,527.872
3093,-11.55,11.41,-4.24,2495.117,-263.936
3094,-13.56,2.81,-2.41,2524.414,1319.679
3095,-0.21,-9.69,0.82,2490.234,-527.872
3096,16.07,-18.84,9.3,2529.297,1583.615
3097,10.65,-2.68,2.16,2504.883,263.936
3098,-2.28,11.83,-2.53,2524.414,1319.679
