,x-axis,y-axis,z-axis,voltage,current,temperature
1122,2.81,-3.91,3.63,2612.305,6070.524,25
1123,-2,0.84,-2.71,2612.305,6070.524,25
1124,3.06,-3.24,4.67,2592.773,5014.78,25
1125,-3.71,2.61,-5.45,2578.125,4222.973,25
1126,2.39,-2.09,2.17,2592.773,5014.78,25
1127,-2.25,7.49,-9.36,2617.187,6334.459,25
1128,5.74,-5.87,5.1,2592.773,5014.78,25
1129,-4.32,5.54,-4.78,2607.422,5806.588,25
1130,2.45,-3.61,5.77,2583.008,4486.909,25
1131,-4.02,6.57,-3.26,2597.656,5278.716,25
1132,5.56,-6.9,4.18,2597.656,5278.716,25
1133,-8.22,13.16,-10.21,2587.891,4750.845,25
1134,3.6,-4.04,4,2617.187,6334.459,25
1135,-3.65,7.73,-3.93,2592.773,5014.78,25
1136,5.8,-11.84,6.25,2617.187,6334.459,25
1137,0.92,0.17,-1.06,2578.125,4222.973,25
1138,1.04,-4.71,3.63,2607.422,5806.588,25
1139,1.53,2.18,-1.61,2573.242,3959.037,25
1140,0.37,0.96,-0.51,2602.539,5542.652,25
1141,1.9,-5.99,-0.45,2607.422,5806.588,25
1142,-1.82,3.4,-1.19,2597.656,5278.716,25
1143,2.75,-2.02,8.45,2592.773,5014.78,25
1144,-2.37,2.91,-3.32,2617.187,6334.459,25
1145,3.18,-1.23,3.63,2583.008,4486.909,25
1146,-4.08,5.23,-2.65,2617.187,6334.459,25
1147,1.84,-7.15,2.05,2587.891,4750.845,25
1148,-3.77,9.07,-3.2,2602.539,5542.652,25
1149,-0.24,0.96,-4.23,2617.187,6334.459,25
1150,-4.14,6.15,-3.2,2597.656,5278.716,25
1151,3.79,-6.41,3.88,2602.539,5542.652,25
1152,-2.19,8.16,2.84,2626.953,6862.331,25
1153,0.86,-7.7,1.62,2592.773,5014.78,25
1154,-0.66,5.11,-1.92,2597.656,5278.716,25
1155,-0.48,-5.07,0.4,2612.305,6070.524,25
1156,1.71,-4.83,-1.61,2592.773,5014.78,25
1157,-0.6,0.78,0.58,2597.656,5278.716,25
1158,-0.72,-4.46,-4.36,2592.773,5014.78,25
1159,-2.37,6.21,-0.82,2583.008,4486.909,25
1160,1.65,-1.11,4.55,2602.539,5542.652,25
1161,0.37,-3.24,3.2,2607.422,5806.588,25
1162,2.75,-4.89,3.75,2597.656,5278.716,25
1163,-2.49,6.88,-1.86,2583.008,4486.909,25
1164,5.25,-5.87,5.7,2602.539,5542.652,25
1165,-2.74,7.98,-3.87,2602.539,5542.652,25
1166,1.59,-6.48,2.6,2607.422,5806.588,25
1167,-3.83,8.16,-3.75,2587.891,4750.845,25
1168,-0.48,0.48,1.68,2617.187,6334.459,25
1169,1.47,-3.3,-3.26,2597.656,5278.716,25
1170,0.86,-3.91,2.41,2607.422,5806.588,25
1171,-1.88,-3,-1.19,2602.539,5542.652,25
1172,-1.33,0.66,-0.03,2573.242,3959.037,25
1173,0.74,-0.99,0.4,2602.539,5542.652,25
1174,-2.92,4.32,-4.6,2597.656,5278.716,25
1175,2.45,-1.9,4.97,2607.422,5806.588,25
1176,-1.21,0.72,-2.71,2602.539,5542.652,25
1177,4.7,-5.5,8.88,2597.656,5278.716,25
1178,-2.55,1.21,-3.87,2607.422,5806.588,25
1179,4.4,-5.26,3.45,2597.656,5278.716,25
1180,3.12,-3.55,4.36,2597.656,5278.716,25
1181,1.1,-4.71,1.13,2597.656,5278.716,25
1182,0.25,3.65,-2.16,2617.187,6334.459,25
1183,-2.43,-1.17,-4.6,2607.422,5806.588,25
1184,0.74,-3.98,-1.61,2622.07,6598.395,25
1185,-1.33,2.79,-2.28,2587.891,4750.845,25
1186,0.56,-3.55,-0.21,2587.891,4750.845,25
1187,-1.21,0.66,-0.15,2607.422,5806.588,25
1188,1.59,-0.32,4.55,2592.773,5014.78,25
1189,-0.05,-2.7,-2.04,2622.07,6598.395,25
1190,0.92,-2.21,2.53,2607.422,5806.588,25
1191,-4.69,8.59,-3.99,2612.305,6070.524,25
1192,4.46,-6.29,2.53,2597.656,5278.716,25
1193,-3.1,6.82,-2.47,2587.891,4750.845,25
1194,1.17,-4.59,-0.15,2607.422,5806.588,25
1195,-2.19,7.73,-3.2,2587.891,4750.845,25
1196,1.71,-2.39,6.86,2617.187,6334.459,25
1197,1.29,-1.96,-1.73,2602.539,5542.652,25
1198,-0.48,3.65,2.29,2607.422,5806.588,25
1199,-2.68,-0.44,-5.82,2602.539,5542.652,25
1200,0.86,-0.01,4.79,2607.422,5806.588,25
1201,2.57,-3.43,1.38,2592.773,5014.78,25
1202,-0.3,2.85,3.57,2607.422,5806.588,25
1203,1.04,-0.32,-1.92,2612.305,6070.524,25
1204,-2.13,-0.07,0.58,2597.656,5278.716,25
1205,-0.24,0.48,-3.69,2626.953,6862.331,25
1206,-1.46,4.93,-3.01,2583.008,4486.909,25
1207,1.23,-1.6,-0.15,2597.656,5278.716,25
1208,0.37,2.18,1.86,2587.891,4750.845,25
1209,2.63,-4.77,3.33,2597.656,5278.716,25
1210,-1.03,2,-2.77,2597.656,5278.716,25
1211,-0.91,2.85,0.28,2597.656,5278.716,25
1212,-1.58,2.37,-3.87,2612.305,6070.524,25
1213,1.1,-2.02,0.46,2602.539,5542.652,25
1214,-0.6,-3,-2.59,2583.008,4486.909,25
1215,4.03,-5.56,6.07,2592.773,5014.78,25
1216,-0.85,1.76,-1.25,2597.656,5278.716,25
1217,0.8,-5.93,-0.82,2617.187,6334.459,25
1218,-5.42,7.3,-4.78,2568.359,3695.101,25
1219,1.04,-1.6,0.52,2607.422,5806.588,25
1220,-1.88,-1.11,-2.28,2602.539,5542.652,25
1221,4.89,-4.16,5.64,2592.773,5014.78,25
1222,-0.54,3.83,-0.76,2583.008,4486.909,25
1223,5.68,-6.11,5.83,2641.602,7654.139,25
1224,-3.65,6.39,-4.66,2592.773,5014.78,25
1225,-0.24,-0.01,-0.03,2592.773,5014.78,25
1226,-1.52,3.28,-1.8,2592.773,5014.78,25
1227,5.07,-7.09,7.6,2617.187,6334.459,25
1228,-3.47,2.73,-4.42,2602.539,5542.652,25
1229,1.84,-4.83,3.88,2602.539,5542.652,25
1230,-7.13,11.02,-8.99,2607.422,5806.588,25
1231,4.15,-4.83,4.97,2587.891,4750.845,25
1232,-3.29,6.76,-3.32,2597.656,5278.716,25
1233,3.85,-5.5,4.67,2617.187,6334.459,25
1234,-2.55,4.56,-0.94,2612.305,6070.524,25
1235,3.79,-11.78,3.14,2597.656,5278.716,25
1236,-4.08,4.5,-4.72,2602.539,5542.652,25
1237,0.62,-3.49,0.46,2592.773,5014.78,25
1238,-2.49,3.34,-2.04,2626.953,6862.331,25
1239,-1.88,-1.96,-1.06,2626.953,6862.331,25
1240,0.07,1.82,-0.7,2583.008,4486.909,25
1241,1.17,-1.05,2.72,2631.836,7126.267,25
1242,3.24,-1.23,4.42,2587.891,4750.845,25
1243,0.92,-3.3,3.69,2597.656,5278.716,25
1244,0.56,-4.83,-0.88,2617.187,6334.459,25
1245,-1.33,1.94,1.56,2622.07,6598.395,25
1246,-1.27,4.07,-1.73,2607.422,5806.588,25
1247,-1.21,1.33,-1.61,2617.187,6334.459,25
1248,2.69,1.63,0.83,2617.187,6334.459,25
1249,0.07,0.54,2.53,2626.953,6862.331,25
1250,2.26,-2.88,1.44,2607.422,5806.588,25
1251,-3.41,0.78,-3.81,2626.953,6862.331,25
1252,2.14,-5.87,1.13,2607.422,5806.588,25
1253,-2.86,7,-1.19,2612.305,6070.524,25
1254,4.82,-8.67,2.23,2622.07,6598.395,25
1255,-3.77,5.96,-6.06,2622.07,6598.395,25
1256,1.53,-5.5,2.9,2607.422,5806.588,25
1257,0.43,2,-0.58,2583.008,4486.909,25
1258,-0.54,-1.29,5.89,2631.836,7126.267,25
1259,0.8,-1.54,-1.25,2641.602,7654.139,25
1260,0.68,3.16,-0.09,2622.07,6598.395,25
1261,0.37,2,-2.16,2617.187,6334.459,25
1262,-1.03,-0.8,-2.65,2607.422,5806.588,25
1263,0.37,-2.57,2.72,2617.187,6334.459,25
1264,-5.24,4.62,-6.67,2602.539,5542.652,25
1265,3.24,-4.83,5.52,2597.656,5278.716,25
1266,-3.9,7.61,-2.89,2607.422,5806.588,25
1267,4.34,-6.6,8.08,2612.305,6070.524,25
1268,-1.03,4.74,-0.09,2622.07,6598.395,25
1269,1.78,-7.27,3.08,2597.656,5278.716,25
1270,-2,5.9,-2.4,2602.539,5542.652,25
1271,-3.59,-1.29,-0.82,2602.539,5542.652,25
1272,2.08,-2.02,-1.55,2626.953,6862.331,25
1273,-3.9,3.83,-2.95,2622.07,6598.395,25
1274,0.5,1.57,-0.33,2592.773,5014.78,25
1275,-2,-0.01,-2.89,2602.539,5542.652,25
1276,1.96,-2.02,2.29,2617.187,6334.459,25
1277,-0.42,1.57,0.34,2651.367,8182.01,25
1278,3.54,-5.13,2.78,2597.656,5278.716,25
1279,-3.47,4.68,-2.77,2612.305,6070.524,25
1280,2.69,-5.32,-1,2612.305,6070.524,25
1281,-2.37,5.96,-2.34,2597.656,5278.716,25
1282,2.69,-8.85,2.17,2592.773,5014.78,25
1283,-1.7,7.37,-1.37,2607.422,5806.588,25
1284,0.62,-7.21,2.53,2602.539,5542.652,25
1285,-2,3.22,-2.47,2602.539,5542.652,25
1286,2.26,-1.54,3.14,2597.656,5278.716,25
1287,-0.05,1.33,-2.28,2592.773,5014.78,25
1288,0.19,-1.54,0.52,2602.539,5542.652,25
1289,-1.4,8.46,-6.43,2602.539,5542.652,25
1290,0.56,2.79,2.78,2602.539,5542.652,25
1291,2.69,-3.61,0.83,2612.305,6070.524,25
1292,0.86,2.85,5.52,2597.656,5278.716,25
1293,0.13,-2.09,-0.45,2641.602,7654.139,25
1294,-1.46,2.55,0.22,2597.656,5278.716,25
1295,-2.13,6.45,-0.82,2622.07,6598.395,25
1296,-0.05,-1.11,0.77,2602.539,5542.652,25
1297,0.25,-2.82,0.1,2607.422,5806.588,25
1298,0.62,-0.87,2.78,2612.305,6070.524,25
1299,2.26,-1.48,3.94,2592.773,5014.78,25
1300,-1.4,1.45,-1.92,2597.656,5278.716,25
1301,1.96,-2.33,-0.82,2607.422,5806.588,25
1302,-2.13,4.74,-1.12,2612.305,6070.524,25
1303,0.56,-0.01,2.78,2587.891,4750.845,25
1304,-3.9,5.6,-6.12,2592.773,5014.78,25
1305,7.87,-10.74,7.96,2583.008,4486.909,25
1306,-4.14,4.5,-4.17,2612.305,6070.524,25
1307,3.12,-6.6,4.79,2607.422,5806.588,25
1308,-6.09,7,-9.78,2612.305,6070.524,25
1309,3.18,-4.77,3.33,2602.539,5542.652,25
1310,-2.74,6.33,-3.69,2578.125,4222.973,25
1311,3.42,-6.11,8.81,2602.539,5542.652,25
1312,-0.18,4.01,-2.22,2597.656,5278.716,25
1313,0.25,-3.67,2.05,2612.305,6070.524,25
1314,3.91,-3.06,6.19,2622.07,6598.395,25
1315,-0.66,0.29,-1,2631.836,7126.267,25
1316,1.53,-2.15,-0.03,2622.07,6598.395,25
1317,-2.19,3.46,-2.28,2607.422,5806.588,25
1318,1.41,-2.15,0.52,2597.656,5278.716,25
1319,-2.55,4.01,-3.5,2612.305,6070.524,25
1320,2.26,-5.38,1.62,2597.656,5278.716,25
1321,-3.29,5.29,-0.58,2592.773,5014.78,25
1322,2.75,-7.15,4,2592.773,5014.78,25
1323,-0.85,2.61,3.14,2597.656,5278.716,25
1324,1.35,-3.37,2.41,2607.422,5806.588,25
1325,2.08,-4.22,-1.61,2607.422,5806.588,25
1326,0.19,-1.29,-0.09,2617.187,6334.459,25
1327,-0.54,2.98,0.1,2592.773,5014.78,25
1328,-1.46,2.18,-2.04,2592.773,5014.78,25
1329,1.47,-0.74,0.7,2612.305,6070.524,25
1330,-3.16,8.04,-2.53,2602.539,5542.652,25
1331,3.79,-5.07,2.84,2597.656,5278.716,25
1332,-3.71,5.35,-5.82,2592.773,5014.78,25
1333,6.65,-7.82,9.67,2597.656,5278.716,25
1334,-4.38,8.71,-3.38,2597.656,5278.716,25
1335,3.36,-6.96,4.3,2602.539,5542.652,25
1336,-5.97,8.16,-9.3,2602.539,5542.652,25
1337,-0.36,-0.13,-0.27,2597.656,5278.716,25
1338,0.92,-2.02,-1.86,2597.656,5278.716,25
1339,1.53,-5.07,3.51,2612.305,6070.524,25
1340,1.04,-6.35,0.89,2602.539,5542.652,25
1341,-3.35,3.95,-1,2607.422,5806.588,25
1342,7.63,-9.04,8.08,2597.656,5278.716,25
1343,-3.04,5.29,-5.33,2587.891,4750.845,25
1344,3.73,-6.78,1.25,2597.656,5278.716,25
1345,-3.41,8.77,-4.78,2607.422,5806.588,25
1346,0.86,-5.93,1.13,2607.422,5806.588,25
1347,0.19,-3.18,-2.95,2578.125,4222.973,25
1348,-0.79,-0.2,0.64,2592.773,5014.78,25
1349,4.28,-7.88,3.39,2607.422,5806.588,25
1350,-4.99,9.01,-6.31,2597.656,5278.716,25
1351,1.17,-5.74,2.72,2622.07,6598.395,25
1352,-0.11,1.21,-2.83,2641.602,7654.139,25
1353,-0.48,1.57,-0.94,2636.719,7390.203,25
1354,2.63,1.82,5.7,2636.719,7390.203,25
1355,-3.9,4.44,-5.58,2612.305,6070.524,25
1356,-0.3,0.54,2.53,2592.773,5014.78,25
1357,-0.05,-2.21,-0.27,2587.891,4750.845,25
1358,-4.26,1.15,-4.66,2602.539,5542.652,25
1359,4.82,-7.88,3.63,2583.008,4486.909,25
1360,-2.98,4.38,-3.26,2578.125,4222.973,25
1361,-0.42,-0.87,-0.58,2587.891,4750.845,25
1362,0.68,0.05,2.41,2607.422,5806.588,25
1363,-2.25,4.56,-3.01,2631.836,7126.267,25
1364,4.95,-8.24,8.88,2641.602,7654.139,25
1365,-2.13,1.15,-3.2,2641.602,7654.139,25
1366,-0.54,0.23,0.52,2651.367,8182.01,25
1367,0.74,-2.57,1.99,2641.602,7654.139,25
1368,-4.69,8.04,-3.87,2622.07,6598.395,25
1369,1.04,-0.5,2.41,2617.187,6334.459,25
1370,3.3,-8.12,6.86,2631.836,7126.267,25
1371,-2.19,3.83,-1.43,2607.422,5806.588,25
1372,0.5,-2.15,2.66,2617.187,6334.459,25
1373,-2.49,3.71,-2.53,2617.187,6334.459,25
1374,4.52,-10.26,2.17,2602.539,5542.652,25
1375,-1.09,1.76,2.35,2636.719,7390.203,25
1376,-0.05,4.2,-1.25,2617.187,6334.459,25
1377,0.25,-0.62,3.2,2622.07,6598.395,25
1378,-3.96,8.22,-6.25,2607.422,5806.588,25
1379,2.81,-4.28,2.84,2607.422,5806.588,25
1380,-3.1,5.05,-6.55,2607.422,5806.588,25
1381,0.19,-0.26,0.77,2631.836,7126.267,25
1382,-2.13,4.5,-1,2583.008,4486.909,25
1383,1.65,-4.22,-1.61,2636.719,7390.203,25
1384,-0.97,0.11,1.92,2607.422,5806.588,25
1385,-0.05,2.43,-0.45,2592.773,5014.78,25
1386,6.04,-8.43,10.52,2626.953,6862.331,25
1387,-2.74,7.67,-3.81,2583.008,4486.909,25
1388,6.23,-7.27,3.02,2602.539,5542.652,25
1389,-5.11,6.45,-6.55,2617.187,6334.459,25
1390,2.81,-3.73,4.18,2607.422,5806.588,25
1391,-0.66,0.9,-2.4,2617.187,6334.459,25
1392,-2.8,4.68,-5.76,2597.656,5278.716,25
1393,-1.94,2.06,0.83,2612.305,6070.524,25
1394,-0.18,4.62,-2.77,2617.187,6334.459,25
1395,0.13,-1.29,-2.77,2641.602,7654.139,25
1396,-1.82,10.17,-1.25,2592.773,5014.78,25
1397,2.75,-4.4,2.17,2592.773,5014.78,25
1398,1.23,-1.72,0.4,2597.656,5278.716,25
1399,0.56,-2.27,1.68,2622.07,6598.395,25
1400,-1.03,3.04,0.28,2617.187,6334.459,25
1401,1.65,-0.56,3.81,2597.656,5278.716,25
1402,-0.3,-4.1,1.31,2583.008,4486.909,25
1403,-3.41,7.55,-4.11,2612.305,6070.524,25
1404,5.25,-4.4,6.56,2617.187,6334.459,25
1405,-1.76,1.76,-1.55,2602.539,5542.652,25
1406,0.5,-3.85,-1.25,2607.422,5806.588,25
1407,4.7,-8.24,4.3,2602.539,5542.652,25
1408,0.86,-0.99,-0.27,2578.125,4222.973,25
1409,3.97,-11.05,2.17,2583.008,4486.909,25
1410,-2.92,2.98,-6.43,2622.07,6598.395,25
1411,1.59,-4.52,5.1,2592.773,5014.78,25
1412,-1.21,3.04,-1.73,2568.359,3695.101,25
1413,-0.48,4.74,-4.17,2592.773,5014.78,25
1414,4.76,-11.17,5.22,2592.773,5014.78,25
1415,-4.81,7.49,-5.21,2573.242,3959.037,25
1416,-0.24,-0.68,3.94,2553.711,2903.294,25
1417,0.31,1.45,1.56,2573.242,3959.037,25
1418,1.96,-2.82,1.8,2602.539,5542.652,25
1419,-0.24,-0.68,3.57,2583.008,4486.909,25
1420,2.02,3.34,2.6,2573.242,3959.037,25
1421,3.54,-9.95,2.17,2583.008,4486.909,25
1422,-3.04,2.12,-4.23,2583.008,4486.909,25
1423,5.43,-5.01,8.02,2568.359,3695.101,25
1424,-2,1.09,-0.33,2553.711,2903.294,25
1425,0.31,4.68,-0.64,2543.945,2375.422,25
1426,6.35,-8.55,9.79,2578.125,4222.973,25
1427,-3.1,6.57,-5.33,2583.008,4486.909,25
1428,1.78,-2.21,3.27,2583.008,4486.909,25
1429,2.26,2.61,6.99,2592.773,5014.78,25
1430,0.37,-3.85,-1.98,2597.656,5278.716,25
1431,2.45,-8.06,3.39,2617.187,6334.459,25
1432,0.07,4.74,2.41,2592.773,5014.78,25
1433,2.14,-4.52,3.02,2607.422,5806.588,25
1434,-3.9,4.32,-2.77,2578.125,4222.973,25
1435,-1.7,-0.38,-1.86,2607.422,5806.588,25
1436,-1.15,-0.87,1.38,2583.008,4486.909,25
1437,-5.18,6.15,-4.23,2651.367,8182.01,25
1438,3.3,-3.43,1.01,2631.836,7126.267,25
1439,-3.04,2,-3.26,2622.07,6598.395,25
1440,2.02,-4.95,-0.45,2636.719,7390.203,25
1441,-2.37,2.55,-0.51,2636.719,7390.203,25
1442,-2.31,5.48,-3.26,2636.719,7390.203,25
1443,5.07,-5.56,2.66,2617.187,6334.459,25
1444,-2.98,3.4,-7.16,2636.719,7390.203,25
1445,1.71,-1.96,4.91,2651.367,8182.01,25
1446,-2.31,2.67,-0.82,2631.836,7126.267,25
1447,-3.04,6.02,-5.27,2651.367,8182.01,25
1448,2.02,-0.93,2.78,2612.305,6070.524,25
1449,-4.26,6.82,-3.93,2617.187,6334.459,25
1450,-0.54,2.06,-1.67,2626.953,6862.331,25
1451,-3.53,4.62,-4.84,2631.836,7126.267,25
1452,3.24,-5.56,1.68,2631.836,7126.267,25
1453,-0.54,-2.7,0.95,2612.305,6070.524,25
1454,-2.74,4.56,-3.87,2636.719,7390.203,25
1455,4.4,-9.46,5.1,2612.305,6070.524,25
1456,-1.52,3.89,-2.22,2626.953,6862.331,25
1457,1.23,-2.39,0.22,2622.07,6598.395,25
1458,-3.29,3.16,-4.48,2631.836,7126.267,25
1459,0.74,-2.39,-0.88,2617.187,6334.459,25
1460,-3.29,3.71,-3.44,2631.836,7126.267,25
1461,0.92,-2.76,0.52,2641.602,7654.139,25
1462,-1.33,-1.17,0.34,2622.07,6598.395,25
1463,3,-5.74,4.42,2607.422,5806.588,25
1464,-1.64,2.24,-0.45,2612.305,6070.524,25
1465,-0.54,4.32,-4.05,2622.07,6598.395,25
1466,-3.04,3.71,-3.69,2622.07,6598.395,25
1467,0.07,1.27,-2.34,2607.422,5806.588,25
1468,2.32,-5.38,2.29,2626.953,6862.331,25
1469,-0.42,3.65,1.44,2631.836,7126.267,25
1470,2.69,-6.84,2.72,2622.07,6598.395,25
1471,-4.02,4.44,-3.87,2631.836,7126.267,25
1472,4.82,-6.54,9.49,2626.953,6862.331,25
1473,-1.88,1.02,-2.1,2622.07,6598.395,25
1474,1.23,-2.09,3.33,2636.719,7390.203,25
1475,-3.65,3.95,-6.06,2622.07,6598.395,25
1476,2.45,-4.04,3.14,2641.602,7654.139,25
1477,0.31,-0.26,0.16,2622.07,6598.395,25
1478,-4.63,9.74,-8.01,2622.07,6598.395,25
1479,3.42,-6.6,4.24,2612.305,6070.524,25
1480,-4.87,7.79,-4.17,2612.305,6070.524,25
1481,1.9,-5.5,2.41,2622.07,6598.395,25
1482,-3.22,3.65,-5.7,2617.187,6334.459,25
1483,0.98,-1.72,0.95,2617.187,6334.459,25
1484,0.8,0.35,2.53,2617.187,6334.459,25
1485,-1.15,7.06,-2.47,2597.656,5278.716,25
1486,1.1,-4.83,1.68,2636.719,7390.203,25
1487,-0.24,2,-2.04,2626.953,6862.331,25
1488,2.63,-4.1,5.03,2607.422,5806.588,25
1489,-3.47,4.93,-5.03,2622.07,6598.395,25
1490,0.98,-3,-2.16,2612.305,6070.524,25
1491,0.62,0.72,1.19,2617.187,6334.459,25
1492,0.68,-3.37,-1,2636.719,7390.203,25
1493,0.13,-1.29,3.2,2646.484,7918.074,25
1494,-1.33,1.7,-1.8,2622.07,6598.395,25
1495,4.4,-8.24,4.36,2617.187,6334.459,25
1496,-3.1,3.65,-4.6,2631.836,7126.267,25
1497,0.68,-2.15,4.24,2631.836,7126.267,25
1498,-0.66,1.21,-2.53,2626.953,6862.331,25
1499,0.56,-3.24,0.28,2626.953,6862.331,25
1500,-3.71,5.9,-6.06,2622.07,6598.395,25
1501,1.53,-3.55,-2.77,2617.187,6334.459,25
1502,-0.42,-1.17,0.58,2626.953,6862.331,25
1503,-1.76,4.07,-2.95,2612.305,6070.524,25
1504,1.41,-9.16,2.23,2631.836,7126.267,25
1505,-2.31,6.39,-1.12,2622.07,6598.395,25
1506,5.56,-9.95,8.45,2617.187,6334.459,25
1507,-2.98,6.88,-3.99,2622.07,6598.395,25
1508,4.95,-7.7,3.02,2617.187,6334.459,25
1509,-7.19,13.83,-8.93,2631.836,7126.267,25
1510,5.98,-7.82,6.13,2622.07,6598.395,25
1511,-4.57,6.09,-5.21,2612.305,6070.524,25
1512,5.43,-8.55,6.5,2607.422,5806.588,25
1513,-5.79,6.33,-6.37,2641.602,7654.139,25
1514,1.53,-1.9,2.47,2626.953,6862.331,25
1515,-1.21,1.57,-1.67,2622.07,6598.395,25
1516,2.57,-3.43,4,2617.187,6334.459,25
1517,0.07,1.27,0.89,2631.836,7126.267,25
1518,-3.16,7.18,-8.93,2626.953,6862.331,25
1519,2.81,-5.2,3.81,2612.305,6070.524,25
1520,-3.1,5.66,-4.17,2622.07,6598.395,25
1521,3.42,-5.26,4.85,2622.07,6598.395,25
1522,-3.96,6.82,-5.64,2626.953,6862.331,25
1523,2.93,-4.65,1.25,2602.539,5542.652,25
1524,0.37,-2.57,-2.16,2631.836,7126.267,25
1525,4.34,-7.15,4.24,2607.422,5806.588,25
1526,-1.64,3.04,-2.28,2617.187,6334.459,25
1527,3.54,-2.21,3.69,2626.953,6862.331,25
1528,-1.46,2.55,-1,2607.422,5806.588,25
1529,-0.24,-0.07,1.5,2631.836,7126.267,25
1530,-1.46,-0.56,-4.9,2607.422,5806.588,25
1531,1.84,-5.5,0.03,2612.305,6070.524,25
1532,-1.7,0.11,-2.4,2583.008,4486.909,25
1533,1.65,0.54,1.25,2636.719,7390.203,25
1534,0.98,-0.62,5.95,2622.07,6598.395,25
1535,2.51,-3.91,-0.21,2622.07,6598.395,25
1536,-0.3,-0.5,0.16,2607.422,5806.588,25
1537,-0.97,0.29,-5.27,2631.836,7126.267,25
1538,-3.1,3.77,0.83,2602.539,5542.652,25
1539,0.19,1.39,-2.34,2612.305,6070.524,25
1540,0.43,-3.73,2.96,2622.07,6598.395,25
1541,1.84,0.41,0.1,2626.953,6862.331,25
1542,-0.11,-4.04,0.89,2626.953,6862.331,25
1543,-1.7,8.22,-2.95,2626.953,6862.331,25
1544,0.01,-2.63,0.64,2612.305,6070.524,25
1545,-1.58,4.44,-2.95,2622.07,6598.395,25
1546,-0.6,-2.94,2.35,2626.953,6862.331,25
1547,-3.41,3.46,-2.95,2607.422,5806.588,25
1548,0.43,-5.2,2.66,2622.07,6598.395,25
1549,-1.27,3.89,-1.49,2612.305,6070.524,25
1550,2.26,-5.74,6.25,2602.539,5542.652,26
1551,1.1,2.43,-0.39,2602.539,5542.652,26
1552,2.93,-3.12,4.97,2636.719,7390.203,26
1553,0.86,-4.52,-0.27,2626.953,6862.331,26
1554,-1.52,1.94,-1.8,2607.422,5806.588,26
1555,2.51,-0.99,4.85,2617.187,6334.459,26
1556,-4.2,6.15,-3.08,2626.953,6862.331,26
1557,1.65,-7.21,2.11,2617.187,6334.459,26
1558,-0.11,5.48,-1,2602.539,5542.652,26
1559,-2.74,6.57,-3.14,2631.836,7126.267,26
1560,-0.79,0.35,-0.15,2617.187,6334.459,26
1561,-1.33,1.39,-1.8,2617.187,6334.459,26
1562,6.23,-8.43,6.44,2626.953,6862.331,26
1563,-3.83,9.62,-2.83,2607.422,5806.588,26
1564,1.59,-4.04,2.41,2622.07,6598.395,26
1565,0.98,3.28,1.92,2602.539,5542.652,26
1566,-1.27,2.49,1.99,2602.539,5542.652,26
1567,2.26,-2.88,2.35,2617.187,6334.459,26
1568,0.19,0.05,3.51,2617.187,6334.459,26
1569,3.48,-4.04,6.01,2626.953,6862.331,26
1570,0.19,2.55,-2.89,2602.539,5542.652,26
1571,-1.27,1.45,-4.42,2631.836,7126.267,26
1572,1.35,-5.07,0.1,2617.187,6334.459,26
1573,2.51,-1.17,-1,2622.07,6598.395,26
1574,-2.13,4.87,-2.71,2622.07,6598.395,26
1575,1.78,2.49,5.28,2607.422,5806.588,26
1576,2.69,-8.06,2.47,2626.953,6862.331,26
1577,2.93,-6.29,3.33,2626.953,6862.331,26
1578,-5.42,5.6,-6.55,2622.07,6598.395,26
1579,4.15,-8,3.69,2607.422,5806.588,26
1580,-5.6,7.49,-3.38,2636.719,7390.203,26
1581,7.45,-7.39,10.22,2617.187,6334.459,26
1582,-2.61,7.3,-3.75,2612.305,6070.524,26
1583,1.53,-0.32,1.74,2631.836,7126.267,26
1584,-2.8,5.05,-6.06,2617.187,6334.459,26
1585,1.29,-3.79,0.83,2626.953,6862.331,26
1586,-0.79,-2.02,-0.09,2636.719,7390.203,26
1587,-4.5,11.15,-6.19,2641.602,7654.139,26
1588,1.65,-5.56,2.96,2617.187,6334.459,26
1589,-2,3.16,-4.11,2602.539,5542.652,26
1590,6.41,-13.06,11.31,2622.07,6598.395,26
1591,-3.29,7.18,-5.15,2617.187,6334.459,26
1592,0.31,0.54,2.23,2602.539,5542.652,26
1593,1.65,0.72,3.33,2617.187,6334.459,26
1594,1.35,-0.38,0.22,2636.719,7390.203,26
1595,-0.3,2.67,0.34,2583.008,4486.909,26
1596,1.29,-1.72,-3.69,2602.539,5542.652,26
1597,-0.54,-0.62,0.58,2597.656,5278.716,26
1598,-3.29,4.87,-4.54,2587.891,4750.845,26
1599,1.04,-3.67,0.28,2612.305,6070.524,26
1600,-3.59,6.15,-4.97,2583.008,4486.909,26
1601,0.19,-0.07,2.47,2558.594,3167.229,26
1602,-3.77,5.66,-4.54,2583.008,4486.909,26
1603,-1.27,3.28,-1.19,2573.242,3959.037,26
1604,-1.27,3.83,-0.09,2592.773,5014.78,26
1605,2.57,-0.74,0.83,2587.891,4750.845,26
1606,0.86,-3.06,2.35,2592.773,5014.78,26
1607,-4.14,8.34,-4.11,2583.008,4486.909,26
1608,6.04,-7.27,5.22,2597.656,5278.716,26
1609,-1.82,4.5,1.74,2587.891,4750.845,26
1610,2.14,-3.98,1.99,2563.477,3431.166,26
1611,-2.13,2.43,-3.26,2587.891,4750.845,26
1612,4.7,-6.05,4.49,2592.773,5014.78,26
1613,-2.19,4.93,-1,2583.008,4486.909,26
