,0
2532,"['-4.71', '8.13', '-4.37', '2578.125', '4222.973', '31.00']"
2533,"['-4.89', '5.75', '-6.08', '2592.773', '5014.780', '31.00']"
2534,"['-5.56', '4.28', '-12.48', '2583.008', '4486.909', '31.00']"
2535,"['-2.88', '5.56', '-6.44', '2592.773', '5014.780', '31.00']"
2536,"['-1.23', '-1.57', '1.79', '2578.125', '4222.973', '31.00']"
2537,"['6.08', '-7.91', '9.17', '2578.125', '4222.973', '31.00']"
2538,"['3.28', '1.60', '1.30', '2573.242', '3959.037', '31.00']"
2539,"['2.30', '-2.30', '7.58', '2597.656', '5278.716', '31.00']"
2540,"['-1.90', '2.82', '-4.19', '2612.305', '6070.524', '31.00']"
2541,"['0.53', '0.99', '-1.87', '2587.891', '4750.845', '31.00']"
2542,"['-2.15', '5.02', '-4.49', '2578.125', '4222.973', '31.00']"
2543,"['1.02', '0.87', '6.00', '2587.891', '4750.845', '31.00']"
2544,"['-3.19', '1.42', '-5.77', '2592.773', '5014.780', '31.00']"
2545,"['0.90', '0.26', '-0.04', '2578.125', '4222.973', '31.00']"
2546,"['-1.05', '-2.91', '-4.49', '2583.008', '4486.909', '31.00']"
2547,"['1.63', '-1.51', '1.61', '2602.539', '5542.652', '31.00']"
2548,"['5.17', '-4.19', '5.08', '2583.008', '4486.909', '31.00']"
2549,"['2.67', '-2.85', '9.96', '2563.477', '3431.166', '31.00']"
2550,"['1.69', '-3.09', '4.35', '2568.359', '3695.101', '31.00']"
2551,"['0.17', '-0.59', '-1.69', '2587.891', '4750.845', '31.00']"
2552,"['-1.23', '3.06', '-1.81', '2573.242', '3959.037', '31.00']"
2553,"['-3.19', '8.74', '-3.94', '2563.477', '3431.166', '31.00']"
2554,"['-5.62', '7.88', '-6.44', '2612.305', '6070.524', '31.00']"
2555,"['-6.78', '6.30', '-9.61', '2568.359', '3695.101', '31.00']"
2556,"['-0.44', '4.47', '-3.76', '2573.242', '3959.037', '31.00']"
2557,"['-4.16', '0.08', '-1.32', '2602.539', '5542.652', '31.00']"
2558,"['0.47', '-1.94', '3.38', '2597.656', '5278.716', '31.00']"
2559,"['2.42', '-7.73', '2.58', '2578.125', '4222.973', '31.00']"
2560,"['2.61', '-2.67', '4.90', '2587.891', '4750.845', '31.00']"
2561,"['2.79', '-4.37', '2.40', '2568.359', '3695.101', '31.00']"
2562,"['2.06', '-4.31', '2.22', '2583.008', '4486.909', '31.00']"
2563,"['-0.62', '0.75', '-3.76', '2573.242', '3959.037', '31.00']"
2564,"['-1.36', '4.10', '-1.01', '2573.242', '3959.037', '31.00']"
2565,"['-5.50', '7.33', '-4.86', '2583.008', '4486.909', '31.00']"
2566,"['0.35', '5.20', '-0.47', '2597.656', '5278.716', '31.00']"
2567,"['-4.16', '8.67', '-6.44', '2568.359', '3695.101', '31.00']"
2568,"['-0.93', '2.39', '0.69', '2568.359', '3695.101', '31.00']"
2569,"['-1.48', '1.42', '-5.28', '2578.125', '4222.973', '31.00']"
2570,"['3.16', '-4.68', '3.56', '2607.422', '5806.588', '31.00']"
2571,"['5.60', '-6.20', '2.89', '2573.242', '3959.037', '31.00']"
2572,"['8.83', '-12.12', '11.30', '2578.125', '4222.973', '31.00']"
2573,"['3.77', '-3.09', '6.79', '2573.242', '3959.037', '31.00']"
2574,"['0.53', '-2.67', '0.20', '2587.891', '4750.845', '31.00']"
2575,"['-3.92', '8.74', '-9.43', '2568.359', '3695.101', '31.00']"
2576,"['-4.77', '5.63', '-4.37', '2583.008', '4486.909', '31.00']"
2577,"['-0.50', '2.64', '-4.00', '2578.125', '4222.973', '31.00']"
2578,"['0.35', '3.74', '2.83', '2568.359', '3695.101', '31.00']"
2579,"['-1.60', '2.88', '-2.97', '2587.891', '4750.845', '31.00']"
2580,"['2.36', '-6.81', '2.22', '2563.477', '3431.166', '31.00']"
2581,"['5.17', '-7.91', '1.79', '2568.359', '3695.101', '31.00']"
2582,"['2.91', '-4.62', '7.52', '2578.125', '4222.973', '31.00']"
2583,"['3.16', '-5.47', '3.56', '2587.891', '4750.845', '31.00']"
2584,"['3.52', '-2.61', '-0.10', '2563.477', '3431.166', '31.00']"
2585,"['-3.61', '10.69', '-2.97', '2568.359', '3695.101', '31.00']"
2586,"['-1.36', '0.56', '-2.66', '2578.125', '4222.973', '31.00']"
2587,"['-2.15', '4.16', '-6.01', '2563.477', '3431.166', '31.00']"
2588,"['-0.44', '4.35', '-0.77', '2583.008', '4486.909', '31.00']"
2589,"['2.49', '-2.97', '2.34', '2583.008', '4486.909', '31.00']"
2590,"['8.95', '-12.12', '9.17', '2587.891', '4750.845', '31.00']"
2591,"['-0.01', '-3.15', '2.70', '2568.359', '3695.101', '31.00']"
2592,"['-1.97', '3.92', '-5.04', '2583.008', '4486.909', '31.00']"
2593,"['-2.15', '9.41', '-2.23', '2563.477', '3431.166', '31.00']"
2594,"['-7.58', '11.78', '-8.33', '2587.891', '4750.845', '31.00']"
2595,"['-0.26', '1.66', '-1.32', '2583.008', '4486.909', '31.00']"
2596,"['-2.15', '7.15', '0.20', '2573.242', '3959.037', '31.00']"
2597,"['2.55', '-6.81', '3.62', '2607.422', '5806.588', '31.00']"
2598,"['2.67', '-4.25', '-0.65', '2578.125', '4222.973', '31.00']"
2599,"['6.20', '-5.78', '7.95', '2607.422', '5806.588', '31.00']"
2600,"['1.75', '-3.58', '-0.53', '2583.008', '4486.909', '31.00']"
2601,"['2.12', '-3.46', '6.73', '2578.125', '4222.973', '31.00']"
2602,"['-5.75', '9.41', '-6.08', '2587.891', '4750.845', '31.00']"
2603,"['-3.67', '2.94', '-6.44', '2583.008', '4486.909', '31.00']"
2604,"['-2.70', '4.04', '-6.14', '2573.242', '3959.037', '31.00']"
2605,"['-0.75', '-0.78', '0.20', '2583.008', '4486.909', '31.00']"
2606,"['3.46', '-8.15', '4.47', '2583.008', '4486.909', '31.00']"
2607,"['5.78', '-6.57', '7.89', '2573.242', '3959.037', '31.00']"
2608,"['4.99', '-1.45', '6.42', '2597.656', '5278.716', '31.00']"
2609,"['3.03', '-3.70', '2.28', '2583.008', '4486.909', '31.00']"
2610,"['-6.23', '13.31', '-5.83', '2578.125', '4222.973', '31.00']"
2611,"['-4.53', '7.27', '-3.27', '2573.242', '3959.037', '31.00']"
2612,"['-6.42', '12.94', '-8.15', '2592.773', '5014.780', '31.00']"
2613,"['-1.30', '-1.87', '0.14', '2578.125', '4222.973', '31.00']"
2614,"['-2.09', '6.17', '-2.72', '2573.242', '3959.037', '31.00']"
2615,"['-0.01', '-4.01', '1.36', '2573.242', '3959.037', '31.00']"
2616,"['1.81', '-7.36', '-0.28', '2573.242', '3959.037', '31.00']"
2617,"['3.95', '-1.87', '3.13', '2587.891', '4750.845', '31.00']"
2618,"['-0.50', '-4.37', '-0.95', '2602.539', '5542.652', '31.00']"
2619,"['2.79', '-5.84', '2.70', '2583.008', '4486.909', '31.00']"
2620,"['-2.03', '4.04', '-1.69', '2578.125', '4222.973', '31.00']"
2621,"['-0.26', '6.42', '-2.60', '2592.773', '5014.780', '31.00']"
2622,"['-3.67', '1.72', '-8.27', '2592.773', '5014.780', '31.00']"
2623,"['-2.70', '0.81', '-4.00', '2583.008', '4486.909', '31.00']"
2624,"['2.18', '-2.73', '3.80', '2587.891', '4750.845', '31.00']"
2625,"['2.79', '-7.61', '3.07', '2573.242', '3959.037', '31.00']"
2626,"['3.83', '-4.86', '2.16', '2592.773', '5014.780', '31.00']"
2627,"['4.07', '-3.09', '6.24', '2578.125', '4222.973', '31.00']"
2628,"['4.44', '-7.30', '4.72', '2612.305', '6070.524', '31.00']"
2629,"['0.05', '5.44', '-1.93', '2573.242', '3959.037', '31.00']"
2630,"['-1.66', '0.63', '-2.36', '2578.125', '4222.973', '31.00']"
2631,"['-4.04', '3.25', '-3.88', '2578.125', '4222.973', '31.00']"
2632,"['-1.60', '4.28', '-4.00', '2553.711', '2903.294', '31.00']"
2633,"['-5.14', '2.88', '-8.33', '2583.008', '4486.909', '31.00']"
2634,"['0.23', '-2.91', '3.31', '2592.773', '5014.780', '31.00']"
2635,"['5.23', '-9.01', '5.39', '2568.359', '3695.101', '31.00']"
2636,"['7.06', '-9.31', '11.36', '2602.539', '5542.652', '31.00']"
2637,"['3.46', '-0.47', '4.17', '2583.008', '4486.909', '31.00']"
2638,"['-0.93', '3.06', '-1.69', '2578.125', '4222.973', '31.00']"
2639,"['-1.72', '5.93', '-9.92', '2578.125', '4222.973', '31.00']"
2640,"['-5.32', '6.36', '-6.14', '2597.656', '5278.716', '31.00']"
2641,"['-0.93', '4.35', '-5.04', '2573.242', '3959.037', '31.00']"
2642,"['0.53', '3.37', '0.94', '2573.242', '3959.037', '31.00']"
2643,"['0.41', '-4.01', '1.73', '2583.008', '4486.909', '31.00']"
2644,"['5.66', '-7.67', '6.30', '2587.891', '4750.845', '31.00']"
2645,"['-0.01', '0.63', '0.75', '2573.242', '3959.037', '31.00']"
2646,"['0.96', '-2.61', '2.95', '2578.125', '4222.973', '31.00']"
2647,"['-1.72', '1.48', '-4.73', '2578.125', '4222.973', '31.00']"
2648,"['-2.03', '5.02', '-0.28', '2578.125', '4222.973', '31.00']"
2649,"['-4.71', '4.16', '-6.08', '2626.953', '6862.331', '31.00']"
2650,"['-1.72', '6.60', '-3.64', '2587.891', '4750.845', '31.00']"
2651,"['-3.19', '3.67', '-2.72', '2583.008', '4486.909', '31.00']"
2652,"['-0.14', '-0.59', '1.36', '2607.422', '5806.588', '31.00']"
2653,"['3.70', '-8.22', '5.33', '2558.594', '3167.229', '31.00']"
2654,"['3.95', '-5.41', '6.30', '2563.477', '3431.166', '31.00']"
2655,"['1.08', '-4.86', '2.16', '2583.008', '4486.909', '31.00']"
2656,"['-0.20', '2.21', '-2.84', '2563.477', '3431.166', '31.00']"
2657,"['-0.01', '3.67', '-2.42', '2592.773', '5014.780', '31.00']"
2658,"['-4.22', '6.17', '-4.25', '2587.891', '4750.845', '31.00']"
2659,"['-0.44', '1.05', '-2.05', '2573.242', '3959.037', '31.00']"
2660,"['-2.82', '3.43', '-5.83', '2578.125', '4222.973', '31.00']"
2661,"['1.08', '1.11', '4.29', '2578.125', '4222.973', '31.00']"
2662,"['4.31', '-9.13', '3.62', '2583.008', '4486.909', '31.00']"
2663,"['5.41', '-9.25', '3.74', '2587.891', '4750.845', '31.00']"
2664,"['1.69', '-1.20', '3.07', '2592.773', '5014.780', '31.00']"
2665,"['4.19', '-7.91', '10.39', '2587.891', '4750.845', '31.00']"
2666,"['1.69', '1.17', '-3.33', '2553.711', '2903.294', '31.00']"
2667,"['-4.04', '6.17', '-4.25', '2583.008', '4486.909', '31.00']"
2668,"['-3.31', '4.89', '-5.53', '2597.656', '5278.716', '31.00']"
2669,"['-1.84', '5.56', '-3.09', '2568.359', '3695.101', '31.00']"
2670,"['-2.33', '0.02', '1.67', '2573.242', '3959.037', '31.00']"
2671,"['3.58', '-7.73', '3.92', '2597.656', '5278.716', '31.00']"
2672,"['5.29', '-10.59', '4.60', '2597.656', '5278.716', '31.00']"
2673,"['5.60', '-7.97', '7.95', '2573.242', '3959.037', '31.00']"
2674,"['4.19', '-5.84', '2.03', '2597.656', '5278.716', '31.00']"
2675,"['1.20', '-2.36', '-2.30', '2583.008', '4486.909', '31.00']"
2676,"['-6.72', '11.54', '-6.14', '2578.125', '4222.973', '31.00']"
2677,"['-4.77', '7.76', '-2.84', '2563.477', '3431.166', '31.00']"
2678,"['-2.21', '0.38', '-1.69', '2558.594', '3167.229', '31.00']"
2679,"['-0.38', '2.33', '3.44', '2568.359', '3695.101', '31.00']"
2680,"['0.96', '-2.06', '1.91', '2563.477', '3431.166', '31.00']"
2681,"['4.62', '-6.87', '4.11', '2563.477', '3431.166', '31.00']"
2682,"['-0.50', '-4.31', '-0.28', '2568.359', '3695.101', '31.00']"
2683,"['3.10', '-2.12', '5.75', '2583.008', '4486.909', '31.00']"
2684,"['2.30', '2.21', '0.33', '2568.359', '3695.101', '31.00']"
2685,"['2.36', '-5.47', '3.25', '2568.359', '3695.101', '31.00']"
2686,"['-2.94', '3.37', '-4.37', '2563.477', '3431.166', '31.00']"
2687,"['-3.73', '3.55', '-6.81', '2583.008', '4486.909', '31.00']"
2688,"['-4.34', '9.59', '-8.76', '2563.477', '3431.166', '31.00']"
2689,"['-2.88', '2.88', '0.51', '2573.242', '3959.037', '31.00']"
2690,"['5.47', '-13.52', '3.50', '2578.125', '4222.973', '31.00']"
2691,"['1.69', '-1.02', '3.80', '2587.891', '4750.845', '31.00']"
2692,"['1.57', '-6.69', '1.24', '2573.242', '3959.037', '31.00']"
2693,"['1.69', '1.97', '1.18', '2597.656', '5278.716', '31.00']"
2694,"['-0.08', '5.69', '2.52', '2563.477', '3431.166', '31.00']"
2695,"['-5.56', '8.25', '-6.69', '2612.305', '6070.524', '31.00']"
2696,"['-4.10', '6.05', '-5.95', '2568.359', '3695.101', '31.00']"
2697,"['-1.72', '-0.23', '-2.48', '2587.891', '4750.845', '31.00']"
2698,"['0.72', '-3.95', '2.58', '2597.656', '5278.716', '31.00']"
2699,"['6.20', '-6.75', '7.58', '2573.242', '3959.037', '31.00']"
2700,"['0.96', '-1.39', '4.17', '2563.477', '3431.166', '31.00']"
2701,"['0.84', '-5.23', '1.12', '2592.773', '5014.780', '31.00']"
2702,"['-0.62', '-0.41', '-0.65', '2563.477', '3431.166', '31.00']"
2703,"['-2.15', '8.67', '-3.88', '2578.125', '4222.973', '31.00']"
2704,"['-3.37', '6.91', '-3.82', '2558.594', '3167.229', '31.00']"
2705,"['-6.17', '10.69', '-6.87', '2583.008', '4486.909', '31.00']"
2706,"['3.52', '-3.70', '3.99', '2558.594', '3167.229', '31.00']"
2707,"['4.50', '-8.34', '3.56', '2592.773', '5014.780', '31.00']"
2708,"['3.40', '-0.90', '4.11', '2573.242', '3959.037', '31.00']"
2709,"['1.20', '0.26', '3.80', '2573.242', '3959.037', '31.00']"
2710,"['0.78', '-1.26', '-1.93', '2573.242', '3959.037', '31.00']"
2711,"['-1.17', '6.05', '-2.30', '2568.359', '3695.101', '31.00']"
2712,"['-3.00', '7.70', '-5.77', '2607.422', '5806.588', '31.00']"
2713,"['-2.15', '3.37', '-3.15', '2578.125', '4222.973', '31.00']"
2714,"['-3.19', '0.81', '-6.01', '2587.891', '4750.845', '31.00']"
2715,"['4.38', '-9.37', '4.35', '2573.242', '3959.037', '31.00']"
2716,"['2.67', '1.05', '6.79', '2583.008', '4486.909', '31.00']"
2717,"['3.40', '-5.11', '6.67', '2583.008', '4486.909', '31.00']"
2718,"['-1.84', '5.56', '-0.89', '2558.594', '3167.229', '31.00']"
2719,"['-3.43', '5.50', '-5.22', '2607.422', '5806.588', '31.00']"
2720,"['2.91', '-5.53', '1.49', '2573.242', '3959.037', '31.00']"
2721,"['-2.70', '0.44', '-1.75', '2573.242', '3959.037', '31.00']"
2722,"['3.52', '-6.08', '3.86', '2573.242', '3959.037', '31.00']"
2723,"['2.18', '-0.59', '0.27', '2592.773', '5014.780', '31.00']"
2724,"['1.08', '-3.83', '3.19', '2568.359', '3695.101', '31.00']"
2725,"['-0.20', '0.87', '-2.17', '2568.359', '3695.101', '31.00']"
2726,"['-1.84', '4.89', '1.91', '2573.242', '3959.037', '31.00']"
2727,"['-2.88', '6.36', '-5.34', '2568.359', '3695.101', '31.00']"
2728,"['0.29', '0.63', '-0.77', '2563.477', '3431.166', '31.00']"
2729,"['1.51', '-1.69', '3.50', '2602.539', '5542.652', '31.00']"
2730,"['4.68', '-11.39', '2.46', '2573.242', '3959.037', '31.00']"
2731,"['2.73', '-2.91', '6.49', '2578.125', '4222.973', '31.00']"
2732,"['-0.26', '0.44', '-1.50', '2602.539', '5542.652', '31.00']"
2733,"['0.35', '2.21', '-1.50', '2553.711', '2903.294', '31.00']"
2734,"['-6.54', '7.76', '-9.00', '2568.359', '3695.101', '31.00']"
2735,"['-1.66', '5.99', '-2.30', '2597.656', '5278.716', '31.00']"
2736,"['-3.06', '5.38', '-2.48', '2578.125', '4222.973', '31.00']"
2737,"['-0.38', '-7.36', '0.20', '2558.594', '3167.229', '31.00']"
2738,"['3.64', '-6.69', '3.74', '2563.477', '3431.166', '31.00']"
2739,"['-0.08', '-0.59', '2.95', '2578.125', '4222.973', '31.00']"
2740,"['4.31', '-2.36', '3.74', '2587.891', '4750.845', '31.00']"
2741,"['-3.80', '7.21', '-2.60', '2578.125', '4222.973', '31.00']"
2742,"['-1.60', '3.55', '-2.23', '2587.891', '4750.845', '31.00']"
2743,"['-3.73', '7.52', '-6.26', '2578.125', '4222.973', '31.00']"
2744,"['1.02', '-0.47', '2.46', '2573.242', '3959.037', '31.00']"
2745,"['5.72', '-5.53', '3.56', '2568.359', '3695.101', '31.00']"
2746,"['1.81', '-4.01', '6.00', '2578.125', '4222.973', '31.00']"
2747,"['1.75', '-3.28', '4.05', '2592.773', '5014.780', '31.00']"
2748,"['0.47', '1.11', '-0.28', '2558.594', '3167.229', '31.00']"
2749,"['-0.62', '7.09', '1.30', '2573.242', '3959.037', '31.00']"
2750,"['-2.82', '6.66', '-4.55', '2587.891', '4750.845', '31.00']"
2751,"['-2.51', '0.20', '0.51', '2563.477', '3431.166', '31.00']"
2752,"['-1.30', '-1.14', '-1.93', '2583.008', '4486.909', '31.00']"
2753,"['3.28', '-10.05', '4.05', '2583.008', '4486.909', '31.00']"
2754,"['1.39', '0.02', '3.01', '2578.125', '4222.973', '32.00']"
2755,"['4.25', '-7.42', '4.84', '2568.359', '3695.101', '31.00']"
2756,"['0.84', '-3.22', '-0.83', '2578.125', '4222.973', '32.00']"
2757,"['1.57', '0.93', '-0.77', '2583.008', '4486.909', '32.00']"
2758,"['-5.99', '12.76', '-4.55', '2578.125', '4222.973', '32.00']"
2759,"['-3.06', '5.38', '-4.86', '2583.008', '4486.909', '32.00']"
2760,"['-3.43', '6.17', '-3.94', '2573.242', '3959.037', '32.00']"
2761,"['-0.32', '4.28', '-0.28', '2578.125', '4222.973', '32.00']"
2762,"['2.24', '-7.18', '2.77', '2583.008', '4486.909', '32.00']"
2763,"['0.41', '0.14', '4.35', '2573.242', '3959.037', '31.00']"
2764,"['0.53', '-3.58', '2.28', '2578.125', '4222.973', '32.00']"
2765,"['0.35', '-3.03', '0.51', '2592.773', '5014.780', '32.00']"
2766,"['-1.84', '7.58', '-3.39', '2573.242', '3959.037', '32.00']"
2767,"['-3.00', '10.08', '-3.27', '2573.242', '3959.037', '32.00']"
2768,"['-3.06', '2.27', '-4.49', '2587.891', '4750.845', '32.00']"
2769,"['0.29', '-2.67', '1.49', '2587.891', '4750.845', '32.00']"
2770,"['-1.42', '3.25', '-3.33', '2568.359', '3695.101', '32.00']"
2771,"['0.96', '-2.12', '2.22', '2607.422', '5806.588', '32.00']"
2772,"['0.53', '-0.84', '0.02', '2573.242', '3959.037', '32.00']"
2773,"['4.01', '-5.90', '3.99', '2563.477', '3431.166', '32.00']"
2774,"['2.73', '-2.55', '5.14', '2578.125', '4222.973', '32.00']"
2775,"['2.36', '-3.46', '4.78', '2592.773', '5014.780', '32.00']"
2776,"['1.88', '-0.65', '0.81', '2568.359', '3695.101', '32.00']"
2777,"['-1.23', '4.28', '-1.99', '2573.242', '3959.037', '32.00']"
2778,"['-4.95', '8.37', '-6.56', '2602.539', '5542.652', '32.00']"
2779,"['-1.48', '1.60', '-4.55', '2568.359', '3695.101', '32.00']"
2780,"['-1.84', '0.87', '-2.72', '2563.477', '3431.166', '32.00']"
2781,"['-1.48', '3.19', '3.44', '2578.125', '4222.973', '32.00']"
2782,"['0.29', '-3.58', '1.49', '2592.773', '5014.780', '32.00']"
2783,"['3.70', '-4.44', '5.20', '2602.539', '5542.652', '32.00']"
2784,"['3.16', '-3.09', '1.97', '2587.891', '4750.845', '32.00']"
2785,"['1.45', '-2.48', '3.86', '2573.242', '3959.037', '32.00']"
2786,"['3.64', '-1.94', '2.95', '2597.656', '5278.716', '32.00']"
2787,"['0.66', '-2.73', '3.92', '2592.773', '5014.780', '32.00']"
2788,"['-1.23', '2.70', '-0.59', '2602.539', '5542.652', '32.00']"
2789,"['-4.65', '10.02', '-5.89', '2587.891', '4750.845', '32.00']"
2790,"['-6.78', '5.08', '-7.60', '2583.008', '4486.909', '32.00']"
2791,"['-2.76', '5.99', '-3.15', '2583.008', '4486.909', '32.00']"
2792,"['-1.97', '-2.36', '-5.83', '2587.891', '4750.845', '32.00']"
2793,"['2.67', '-6.57', '-0.28', '2612.305', '6070.524', '32.00']"
2794,"['5.35', '-6.81', '3.25', '2592.773', '5014.780', '32.00']"
2795,"['3.83', '-5.84', '9.47', '2568.359', '3695.101', '32.00']"
2796,"['1.27', '-2.48', '3.62', '2602.539', '5542.652', '32.00']"
2797,"['0.72', '-5.41', '-1.75', '2578.125', '4222.973', '32.00']"
2798,"['-3.92', '8.25', '-5.04', '2597.656', '5278.716', '32.00']"
2799,"['-3.12', '7.58', '-0.04', '2573.242', '3959.037', '32.00']"
2800,"['-4.40', '6.78', '-5.95', '2592.773', '5014.780', '32.00']"
2801,"['1.02', '0.81', '0.14', '2573.242', '3959.037', '32.00']"
2802,"['-1.97', '3.37', '-4.49', '2568.359', '3695.101', '32.00']"
2803,"['1.45', '-0.29', '1.85', '2568.359', '3695.101', '32.00']"
2804,"['0.17', '-2.06', '-0.22', '2607.422', '5806.588', '32.00']"
2805,"['5.60', '-6.20', '6.79', '2573.242', '3959.037', '32.00']"
2806,"['2.67', '-5.23', '3.44', '2568.359', '3695.101', '32.00']"
2807,"['3.10', '-4.31', '6.00', '2568.359', '3695.101', '32.00']"
2808,"['-1.66', '4.04', '-1.93', '2583.008', '4486.909', '32.00']"
2809,"['-3.80', '5.44', '-2.84', '2578.125', '4222.973', '32.00']"
2810,"['-3.86', '4.71', '-10.10', '2592.773', '5014.780', '32.00']"
2811,"['-1.84', '2.52', '-5.34', '2553.711', '2903.294', '32.00']"
2812,"['-1.30', '0.69', '0.51', '2592.773', '5014.780', '32.00']"
2813,"['3.77', '-4.19', '6.36', '2592.773', '5014.780', '32.00']"
2814,"['4.99', '-9.01', '2.34', '2583.008', '4486.909', '32.00']"
2815,"['2.42', '-4.68', '4.90', '2583.008', '4486.909', '32.00']"
2816,"['3.34', '-7.61', '6.97', '2578.125', '4222.973', '32.00']"
2817,"['1.20', '-3.95', '0.88', '2568.359', '3695.101', '32.00']"
2818,"['-1.23', '3.06', '-4.12', '2573.242', '3959.037', '32.00']"
2819,"['-3.06', '9.65', '-6.38', '2578.125', '4222.973', '32.00']"
2820,"['-4.47', '6.91', '-3.82', '2607.422', '5806.588', '32.00']"
2821,"['-1.72', '1.42', '-3.33', '2592.773', '5014.780', '32.00']"
2822,"['-2.33', '4.89', '0.51', '2583.008', '4486.909', '32.00']"
2823,"['-0.44', '1.91', '0.57', '2587.891', '4750.845', '32.00']"
2824,"['1.27', '1.36', '1.06', '2592.773', '5014.780', '32.00']"
2825,"['0.29', '-2.48', '2.28', '2587.891', '4750.845', '32.00']"
2826,"['4.92', '-3.83', '3.86', '2583.008', '4486.909', '32.00']"
2827,"['1.81', '-3.40', '0.39', '2583.008', '4486.909', '32.00']"
2828,"['1.51', '-3.09', '2.58', '2578.125', '4222.973', '32.00']"
2829,"['1.14', '2.09', '-1.56', '2573.242', '3959.037', '32.00']"
2830,"['-2.94', '6.17', '1.30', '2583.008', '4486.909', '32.00']"
2831,"['-2.51', '7.45', '-4.43', '2597.656', '5278.716', '32.00']"
2832,"['-3.25', '4.28', '-5.53', '2578.125', '4222.973', '32.00']"
2833,"['-3.55', '7.58', '-7.54', '2578.125', '4222.973', '32.00']"
2834,"['-2.76', '3.19', '-0.59', '2573.242', '3959.037', '32.00']"
2835,"['2.85', '-7.91', '1.61', '2602.539', '5542.652', '32.00']"
2836,"['9.99', '-12.97', '14.53', '2592.773', '5014.780', '32.00']"
2837,"['4.01', '-4.56', '4.11', '2583.008', '4486.909', '32.00']"
2838,"['0.84', '-4.92', '4.90', '2592.773', '5014.780', '32.00']"
2839,"['-1.30', '-3.34', '-6.69', '2617.187', '6334.459', '32.00']"
2840,"['1.69', '1.24', '-1.38', '2563.477', '3431.166', '32.00']"
2841,"['-2.51', '8.43', '-1.99', '2583.008', '4486.909', '32.00']"
2842,"['-3.98', '9.95', '0.94', '2583.008', '4486.909', '32.00']"
2843,"['-3.31', '1.48', '-5.77', '2563.477', '3431.166', '32.00']"
2844,"['-0.75', '1.42', '-3.58', '2578.125', '4222.973', '32.00']"
