0,1,2,3,4,5
3.20,-5.11,5.39,5.06836,1.84755,34.00
-5.76,12.52,-8.02,5.06836,1.84755,34.00
2.96,-5.72,3.07,5.06836,1.84755,34.00
-6.50,8.86,-5.28,5.10742,2.90329,34.00
7.41,-7.97,1.12,5.05859,1.58361,34.00
-2.53,9.04,-0.22,5.07812,2.11149,34.00
0.21,-7.42,-1.19,5.12695,3.43117,34.00
4.05,-4.80,5.70,5.03906,1.05574,34.00
-1.80,2.21,-1.38,5.06836,1.84755,34.00
2.71,-9.13,6.00,5.09766,2.63936,34.00
-1.43,5.63,3.99,5.06836,1.84755,34.00
4.24,-5.23,7.71,5.02930,0.79181,34.00
-6.50,3.37,-9.43,5.09766,2.63936,34.00
2.41,-9.74,2.95,5.04883,1.31968,34.00
-2.47,5.20,-0.04,5.02930,0.79181,34.00
-1.74,3.13,-9.00,5.06836,1.84755,34.00
2.71,-5.90,-1.13,5.09766,2.63936,34.00
-2.53,1.91,-2.29,5.07812,2.11149,34.00
4.97,-4.44,4.90,5.07812,2.11149,34.00
-2.04,2.09,-4.12,5.04883,1.31968,34.00
3.26,-3.46,4.35,5.06836,1.84755,34.00
-5.76,9.10,-3.45,5.06836,1.84755,34.00
3.57,-10.05,1.98,5.06836,1.84755,34.00
-0.70,2.52,2.46,5.02930,0.79181,34.00
-0.82,-0.17,1.92,5.07812,2.11149,34.00
2.77,1.42,1.85,5.05859,1.58361,34.00
-7.17,7.45,-10.83,5.06836,1.84755,34.00
2.22,-1.87,0.03,5.10742,2.90329,34.00
-3.57,2.45,-4.43,5.05859,1.58361,34.00
0.76,5.56,-2.54,5.05859,1.58361,34.00
-3.20,3.86,-4.91,5.05859,1.58361,34.00
5.58,-6.81,6.98,5.08789,2.37542,34.00
-1.98,1.66,4.35,5.05859,1.58361,34.00
3.20,-10.78,1.49,5.05859,1.58361,34.00
-2.29,7.15,0.57,5.06836,1.84755,34.00
1.13,-9.25,4.11,5.05859,1.58361,34.00
3.20,-6.33,2.71,5.05859,1.58361,34.00
-5.03,5.87,-5.16,5.06836,1.84755,34.00
0.03,-1.51,4.78,5.09766,2.63936,34.00
-3.26,3.06,-7.54,5.05859,1.58361,34.00
6.37,-8.09,2.28,5.13672,3.69510,34.00
-2.65,1.05,-3.33,5.05859,1.58361,34.00
3.44,-13.64,1.00,5.05859,1.58361,34.00
3.26,-9.74,4.60,5.03906,1.05574,34.00
-1.25,-5.47,-1.25,5.09766,2.63936,34.00
1.07,-2.30,-0.10,5.07812,2.11149,34.00
-1.80,1.85,4.17,5.09766,2.63936,34.00
2.04,-0.17,6.00,5.07812,2.11149,34.00
-2.90,0.50,-4.36,5.07812,2.11149,34.00
5.40,-11.33,4.29,5.06836,1.84755,34.00
-5.21,8.37,-1.01,5.08789,2.37542,34.00
1.31,3.31,-0.71,5.05859,1.58361,34.00
-0.76,1.72,1.06,5.07812,2.11149,34.00
-2.29,-2.42,-1.01,5.05859,1.58361,34.00
7.16,-8.03,4.35,5.02930,0.79181,34.00
-3.57,1.97,-4.91,5.03906,1.05574,34.00
3.08,-5.23,5.33,5.10742,2.90329,34.00
0.70,-2.06,5.15,5.05859,1.58361,34.00
6.92,-10.29,5.94,5.09766,2.63936,34.00
-2.53,6.97,-2.96,5.13672,3.69510,34.00
3.20,-10.78,1.79,5.05859,1.58361,34.00
-2.59,6.36,-2.35,5.05859,1.58361,34.00
2.59,-3.52,6.18,5.11719,3.16723,34.00
1.92,-8.09,0.21,5.06836,1.84755,34.00
-2.78,2.33,-2.72,5.08789,2.37542,34.00
-0.52,7.03,0.21,5.09766,2.63936,34.00
-3.14,0.75,-1.99,5.08789,2.37542,34.00
5.58,-7.67,4.42,5.03906,1.05574,34.00
-1.92,0.69,-1.13,5.07812,2.11149,34.00
-1.13,-3.09,-0.16,5.06836,1.84755,34.00
2.59,-0.53,1.06,5.04883,1.31968,34.00
1.31,-4.50,-1.50,5.06836,1.84755,34.00
4.36,-6.02,7.46,5.08789,2.37542,34.00
-2.59,4.83,-1.86,5.08789,2.37542,34.00
8.99,-16.45,14.78,5.05859,1.58361,34.00
-3.02,7.94,-0.04,5.07812,2.11149,34.00
0.88,-6.81,-0.22,5.09766,2.63936,34.00
2.77,-0.47,4.84,5.04883,1.31968,34.00
-3.08,2.39,-2.23,5.06836,1.84755,34.00
3.02,-4.56,6.06,5.15625,4.22297,34.00
-3.02,2.52,-3.45,5.06836,1.84755,34.00
4.79,-5.47,5.88,5.04883,1.31968,34.00
-3.93,2.03,-8.08,5.10742,2.90329,34.00
5.33,-11.39,4.17,5.03906,1.05574,34.00
-4.73,7.70,-1.62,5.04883,1.31968,34.00
3.99,-5.84,5.88,5.09766,2.63936,34.00
4.60,-3.03,3.62,5.03906,1.05574,34.00
-2.04,1.48,-2.35,5.06836,1.84755,34.00
4.85,-7.06,14.05,5.11719,3.16723,34.00
-4.60,4.71,-5.46,5.06836,1.84755,34.00
3.20,-3.15,5.03,5.09766,2.63936,34.00
-3.32,2.39,-3.27,5.10742,2.90329,34.00
4.66,-6.45,5.33,5.03906,1.05574,34.00
-4.79,4.95,-5.77,5.09766,2.63936,34.00
2.04,-4.68,0.94,5.02930,0.79181,34.00
-5.52,10.14,-2.60,5.12695,3.43117,34.00
6.19,-8.03,10.88,5.05859,1.58361,34.00
0.70,2.15,2.59,5.04883,1.31968,34.00
-0.40,-2.97,1.55,5.07812,2.11149,34.00
0.46,0.63,5.70,5.08789,2.37542,34.00
-3.45,4.53,-3.63,5.04883,1.31968,34.00
2.77,-3.76,4.42,5.05859,1.58361,34.00
-4.79,4.77,-9.49,5.08789,2.37542,34.00
1.74,-7.24,3.68,5.02930,0.79181,34.00
-4.73,9.71,-3.75,5.08789,2.37542,34.00
5.82,-10.05,2.04,5.12695,3.43117,34.00
-4.18,7.64,-5.10,5.13672,3.69510,34.00
5.27,-12.00,8.99,5.06836,1.84755,34.00
-1.98,7.27,1.12,5.02930,0.79181,34.00
3.20,-8.64,3.26,5.05859,1.58361,34.00
-5.95,13.49,-3.75,5.09766,2.63936,34.00
-3.63,4.22,-5.40,5.05859,1.58361,34.00
1.98,-2.12,0.70,5.08789,2.37542,34.00
-2.90,4.28,-10.77,5.06836,1.84755,34.00
1.19,-0.17,4.60,5.05859,1.58361,34.00
-2.96,4.89,-6.74,5.07812,2.11149,34.00
7.41,-8.46,13.26,5.10742,2.90329,34.00
-5.52,7.88,-5.34,5.07812,2.11149,34.00
4.42,-10.17,1.73,5.07812,2.11149,34.00
-0.09,2.94,2.53,5.01953,0.52787,34.00
1.49,-7.79,1.43,5.07812,2.11149,34.00
0.40,5.26,-1.32,5.08789,2.37542,34.00
-2.84,2.94,0.94,5.02930,0.79181,34.00
2.53,-4.56,1.55,5.07812,2.11149,34.00
-1.92,9.35,-9.30,5.07812,2.11149,34.00
3.69,-9.56,5.70,5.06836,1.84755,34.00
-2.84,5.26,-6.56,5.08789,2.37542,34.00
8.02,-15.53,10.45,5.05859,1.58361,34.00
-6.37,7.39,-4.18,5.06836,1.84755,34.00
2.16,-6.57,1.79,5.07812,2.11149,34.00
-3.81,4.53,-1.38,5.08789,2.37542,34.00
1.98,-9.25,-0.52,5.07812,2.11149,34.00
-1.62,10.20,1.12,5.09766,2.63936,34.00
-0.64,-2.79,-0.34,5.04883,1.31968,34.00
2.90,-2.67,0.51,5.08789,2.37542,34.00
1.68,-1.33,2.89,5.05859,1.58361,34.00
1.07,-1.02,0.03,5.11719,3.16723,34.00
-2.35,2.03,-2.84,5.07812,2.11149,34.00
3.44,-8.46,15.09,5.05859,1.58361,34.00
