,x-axis,y-axis,z-axis,voltage,current,temperature
1266,-1.39,4.72,-4.29,2573.242,3959.037,33
1267,4.83,-9.37,3.82,2553.711,2903.294,33
1268,6.36,-6.93,11.62,2617.187,6334.459,33
1269,-5.47,11.18,-2.1,2568.359,3695.101,33
1270,-0.47,1.3,0.89,2573.242,3959.037,33
1271,3.19,-5.4,-3.31,2563.477,3431.166,33
1272,1.24,2.34,0.47,2568.359,3695.101,33
1273,-5.35,5.27,-6.73,2568.359,3695.101,33
1274,-5.59,9.96,-3.68,2568.359,3695.101,33
1275,6.24,-5.71,5.65,2587.891,4750.845,33
1276,0.38,-0.4,-0.33,2583.008,4486.909,33
1277,-2.91,3.99,-2.03,2578.125,4222.973,33
1278,-0.41,1.06,-0.33,2573.242,3959.037,33
1279,2.03,-3.64,4.49,2548.828,2639.358,33
1280,-0.17,4.11,0.4,2563.477,3431.166,33
1281,-2.6,2.71,-3.25,2568.359,3695.101,33
1282,5.5,-6.32,9.25,2558.594,3167.229,33
1283,4.83,-7.48,4.73,2578.125,4222.973,33
1284,-6.08,8.44,-3.19,2563.477,3431.166,33
1285,-0.65,5.33,-4.66,2587.891,4750.845,33
1286,5.02,-8.21,3.33,2553.711,2903.294,33
1287,1.18,-3.03,3.45,2568.359,3695.101,33
1288,-9.19,13.99,-11.85,2583.008,4486.909,33
1289,-2.42,6.79,-4.29,2568.359,3695.101,33
1290,4.47,-4.18,4.86,2573.242,3959.037,33
1291,1.11,-0.77,4.8,2583.008,4486.909,33
1292,-3.95,9.84,-5.02,2573.242,3959.037,33
1293,-0.41,1.43,0.77,2573.242,3959.037,33
1294,5.93,-7.72,8.94,2578.125,4222.973,33
1295,0.69,2.65,-0.75,2563.477,3431.166,33
1296,-3.64,4.9,-7.03,2568.359,3695.101,33
1297,0.63,0.88,-3.31,2583.008,4486.909,33
1298,3.19,-2.05,5.77,2568.359,3695.101,33
1299,-2,5.75,-0.27,2563.477,3431.166,33
1300,-3.28,5.08,-5.75,2578.125,4222.973,33
1301,3.74,-5.83,3.45,2558.594,3167.229,33
1302,-0.23,-7.29,-3.01,2597.656,5278.716,33
1303,-3.7,6.91,-1.55,2578.125,4222.973,33
1304,-0.9,-1.01,-1,2573.242,3959.037,33
1305,7.15,-9.06,8.15,2597.656,5278.716,33
1306,2.58,-2.78,3.82,2583.008,4486.909,33
1307,-6.14,6.06,-8.25,2553.711,2903.294,33
1308,0.2,-2.78,2.23,2578.125,4222.973,33
1309,2.58,-2.66,3.33,2543.945,2375.422,33
1310,0.26,7.95,1.32,2568.359,3695.101,33
1311,-4.92,4.9,-11.97,2568.359,3695.101,33
1312,-1.93,3.56,-0.94,2578.125,4222.973,33
1313,2.7,-3.39,5.22,2573.242,3959.037,33
1314,-2.6,4.05,-5.14,2568.359,3695.101,33
1315,-2.06,6.61,-1.97,2568.359,3695.101,33
1316,3.37,-7.54,2.36,2583.008,4486.909,33
1317,7.03,-9.79,10.95,2578.125,4222.973,33
1318,-0.23,3.01,0.34,2578.125,4222.973,33
1319,-7.85,10.75,-9.29,2563.477,3431.166,33
1320,2.82,-5.71,6.62,2602.539,5542.652,33
1321,1.85,-4.43,6.08,2558.594,3167.229,33
1322,-1.63,3.62,0.89,2573.242,3959.037,33
1323,-4.5,6.06,-7.34,2548.828,2639.358,33
1324,4.22,-4.43,3.88,2578.125,4222.973,33
1325,4.77,-9.79,10.04,2592.773,5014.78,33
1326,-2.91,6.36,-1.18,2573.242,3959.037,33
1327,-0.65,4.96,-0.69,2558.594,3167.229,33
1328,2.27,-8.27,-3.01,2568.359,3695.101,33
1329,1.05,-2.9,2.11,2573.242,3959.037,33
1330,-4.74,6.91,-4.78,2583.008,4486.909,33
1331,0.2,2.77,-1.55,2602.539,5542.652,33
1332,5.38,-10.89,2.42,2563.477,3431.166,33
1333,2.46,-1.68,-1.79,2578.125,4222.973,33
1334,-0.78,2.83,1.08,2597.656,5278.716,33
1335,-2.18,0.75,-1.73,2568.359,3695.101,33
1336,1.11,-3.09,1.38,2578.125,4222.973,33
1337,-4.19,2.71,-3.8,2563.477,3431.166,33
1338,-4.01,6.18,-5.81,2583.008,4486.909,33
1339,5.08,-5.71,7.3,2568.359,3695.101,33
1340,2.58,-2.48,3.51,2587.891,4750.845,33
1341,-2.36,7.52,-2.77,2568.359,3695.101,33
1342,-7.18,11,-6.49,2578.125,4222.973,33
1343,2.15,-3.09,1.01,2578.125,4222.973,33
1344,2.94,-2.42,3.33,2602.539,5542.652,33
1345,-3.21,6.18,-7.64,2602.539,5542.652,33
1346,-2.12,1.3,-3.74,2587.891,4750.845,33
1347,7.27,-6.26,5.4,2568.359,3695.101,33
1348,2.76,-5.95,9.25,2617.187,6334.459,33
1349,-5.53,8.32,-5.57,2587.891,4750.845,33
1350,-1.75,2.52,-2.52,2573.242,3959.037,33
1351,4.53,-9.55,3.76,2597.656,5278.716,33
1352,-0.9,5.75,-2.03,2583.008,4486.909,33
1353,-3.09,7.16,-7.52,2583.008,4486.909,33
1354,1.36,0.82,0.47,2602.539,5542.652,33
1355,-0.35,-3.82,1.44,2602.539,5542.652,33
1356,-5.23,11.18,-5.45,2583.008,4486.909,33
1357,-1.39,6.61,-0.2,2592.773,5014.78,33
1358,5.99,-5.46,4.06,2558.594,3167.229,33
1359,1.24,-2.17,2.23,2587.891,4750.845,33
1360,-3.52,3.38,-5.75,2587.891,4750.845,33
1361,0.75,1.24,-0.2,2568.359,3695.101,33
1362,5.26,-14.18,8.94,2597.656,5278.716,33
1363,-0.78,2.28,-2.34,2583.008,4486.909,33
1364,-1.39,4.47,-4.53,2578.125,4222.973,33
1365,1.54,-8.15,-3.5,2597.656,5278.716,33
1366,2.21,-6.5,4.8,2583.008,4486.909,33
1367,-4.5,6.73,-4.6,2602.539,5542.652,33
1368,0.08,3.56,-0.27,2578.125,4222.973,33
1369,3.61,-4.12,0.83,2578.125,4222.973,33
1370,1.66,-2.11,1.08,2573.242,3959.037,33
1371,-0.59,-2.17,-2.64,2612.305,6070.524,33
1372,-1.69,0.88,-2.34,2587.891,4750.845,33
1373,0.69,1.24,1.44,2587.891,4750.845,33
1374,4.9,-2.84,3.33,2587.891,4750.845,33
1375,-4.68,7.04,-6.67,2602.539,5542.652,33
1376,2.76,-5.34,3.88,2587.891,4750.845,33
1377,3.13,-8.15,0.95,2612.305,6070.524,33
1378,0.99,1.24,-0.63,2583.008,4486.909,33
1379,-6.26,8.62,-9.29,2583.008,4486.909,33
1380,-1.02,-2.11,-1.36,2587.891,4750.845,33
1381,4.1,-3.57,4.12,2587.891,4750.845,33
1382,-3.09,8.32,-9.23,2587.891,4750.845,33
1383,-2.06,1.73,-3.62,2568.359,3695.101,33
1384,3.8,-6.68,2.36,2578.125,4222.973,33
1385,8.61,-9.49,13.45,2592.773,5014.78,33
1386,-4.25,5.51,-3.8,2573.242,3959.037,33
1387,-3.4,4.29,-5.2,2592.773,5014.78,33
1388,2.03,-2.23,0.34,2578.125,4222.973,33
1389,2.33,-8.39,3.15,2583.008,4486.909,33
1390,-6.14,11.67,-7.58,2607.422,5806.588,33
1391,-3.09,4.84,-5.39,2568.359,3695.101,33
1392,5.93,-6.56,5.16,2563.477,3431.166,33
1393,2.76,-3.76,-0.33,2563.477,3431.166,33
1394,-5.47,0.75,-7.95,2602.539,5542.652,33
1395,0.38,0.57,0.47,2573.242,3959.037,33
1396,0.93,-0.34,1.5,2578.125,4222.973,33
1397,0.75,-0.46,1.44,2548.828,2639.358,33
1398,-3.76,1.49,-7.4,2578.125,4222.973,33
1399,4.65,-4.73,1.81,2602.539,5542.652,33
1400,3.55,-2.78,4.06,2578.125,4222.973,33
1401,1.6,-0.04,-2.34,2563.477,3431.166,33
1402,0.08,3.99,3.76,2568.359,3695.101,33
1403,0.2,-0.22,1.01,2578.125,4222.973,33
1404,2.7,-4.67,4.37,2568.359,3695.101,33
1405,-2.54,11.3,0.4,2563.477,3431.166,33
1406,-3.52,5.82,-3.56,2568.359,3695.101,33
1407,1.54,-2.72,1.26,2583.008,4486.909,33
1408,2.33,-6.32,-0.27,2587.891,4750.845,33
1409,0.08,4.11,-1.06,2573.242,3959.037,33
1410,-0.96,-1.32,-4.72,2568.359,3695.101,33
1411,0.08,1.06,1.08,2592.773,5014.78,33
1412,2.15,-3.39,5.4,2573.242,3959.037,33
1413,-5.17,9.96,-6,2583.008,4486.909,33
1414,-1.93,3.07,-3.68,2558.594,3167.229,33
1415,4.77,-10.95,3.76,2583.008,4486.909,33
1416,2.46,-3.39,2.48,2578.125,4222.973,33
1417,-4.74,10.57,-1.73,2587.891,4750.845,33
1418,-2.48,5.08,-3.13,2583.008,4486.909,33
1419,5.75,-5.71,9.31,2583.008,4486.909,33
1420,2.82,-1.68,1.5,2568.359,3695.101,33
1421,-4.62,5.63,-5.45,2587.891,4750.845,33
1422,-1.63,5.21,-3.44,2583.008,4486.909,33
1423,4.47,-5.34,3.51,2568.359,3695.101,33
1424,1.91,-1.5,0.04,2563.477,3431.166,33
1425,-5.17,5.39,-10.27,2583.008,4486.909,33
1426,-1.26,2.4,0.71,2583.008,4486.909,33
1427,2.46,-6.01,6.5,2592.773,5014.78,33
1428,-0.41,4.11,2.66,2583.008,4486.909,33
1429,-2.85,4.17,-3.25,2568.359,3695.101,33
1430,1.72,-5.34,2.9,2568.359,3695.101,33
1431,3.07,-6.68,7.66,2602.539,5542.652,33
1432,-1.87,4.23,-2.03,2578.125,4222.973,33
1433,-2.54,0.27,-6.85,2578.125,4222.973,33
1434,1.18,-2.35,-0.39,2597.656,5278.716,33
1435,0.14,-1.5,4.37,2583.008,4486.909,33
1436,-3.4,6.24,2.48,2602.539,5542.652,33
1437,-1.93,3.5,-10.02,2578.125,4222.973,33
1438,2.94,-9.31,1.81,2583.008,4486.909,33
1439,-2.73,-0.22,-0.14,2573.242,3959.037,33
1440,-3.64,7.22,-2.16,2568.359,3695.101,33
1441,-1.69,3.01,-2.03,2578.125,4222.973,33
1442,4.71,-4.12,3.39,2583.008,4486.909,33
1443,2.46,-7.48,1.08,2568.359,3695.101,33
1444,-5.53,6.12,-5.14,2563.477,3431.166,33
1445,3.8,-0.71,10.16,2592.773,5014.78,33
1446,6.6,-6.68,4.43,2583.008,4486.909,33
1447,0.26,1.61,0.1,2568.359,3695.101,33
1448,-3.34,5.39,-5.33,2602.539,5542.652,33
1449,-3.09,5.39,-1.61,2578.125,4222.973,33
1450,2.7,-7.6,4.49,2578.125,4222.973,33
1451,0.63,0.39,-2.52,2568.359,3695.101,33
1452,-4.25,11.24,-5.45,2558.594,3167.229,33
1453,1.11,-4.43,1.99,2592.773,5014.78,33
1454,4.35,-5.1,3.21,2583.008,4486.909,33
1455,-0.71,3.5,-0.51,2578.125,4222.973,33
1456,-4.86,6.49,-6.55,2563.477,3431.166,33
1457,-0.23,-2.42,3.21,2568.359,3695.101,33
1458,3.98,-4.31,4.92,2578.125,4222.973,33
1459,-0.59,6.3,-6.24,2573.242,3959.037,33
1460,-2.73,4.72,-3.68,2592.773,5014.78,33
1461,1.24,-3.57,2.36,2563.477,3431.166,33
1462,6.79,-11.68,11.69,2578.125,4222.973,33
1463,-2.12,6.73,-3.31,2587.891,4750.845,33
1464,-2.42,3.13,-4.05,2573.242,3959.037,33
1465,0.38,-11.01,2.3,2612.305,6070.524,33
1466,0.99,-2.66,2.42,2587.891,4750.845,33
1467,-4.92,9.84,-2.46,2587.891,4750.845,33
1468,-2.85,8.44,-8.5,2592.773,5014.78,33
1469,6.36,-9.85,1.14,2578.125,4222.973,33
1470,3.07,-4.18,1.87,2578.125,4222.973,33
1471,-4.13,5.15,-3.56,2592.773,5014.78,33
1472,-0.41,1.79,-1.24,2583.008,4486.909,33
1473,1.91,-5.28,1.08,2578.125,4222.973,33
1474,-0.35,0.88,2.9,2568.359,3695.101,33
1475,-3.03,2.46,-6.18,2583.008,4486.909,33
1476,3.74,-7.42,7.11,2563.477,3431.166,33
1477,1.3,0.57,4.98,2578.125,4222.973,33
1478,-4.5,7.34,-4.29,2573.242,3959.037,33
1479,-2.85,2.83,-6.91,2543.945,2375.422,33
1480,4.1,-8.88,2.66,2578.125,4222.973,33
1481,2.7,-2.84,2.48,2563.477,3431.166,33
1482,-7.24,6.97,-14.29,2578.125,4222.973,33
1483,-1.63,1.67,-1.36,2578.125,4222.973,33
1484,4.71,-3.76,6.62,2563.477,3431.166,33
1485,6.66,-8.82,6.93,2578.125,4222.973,33
1486,-4.31,6.24,-3.31,2587.891,4750.845,33
1487,-1.14,0.94,1.44,2558.594,3167.229,33
1488,4.83,-6.01,9.49,2553.711,2903.294,33
1489,0.81,0.45,-1.42,2563.477,3431.166,33
1490,-4.86,7.1,-8.01,2568.359,3695.101,33
1491,-4.43,5.94,-0.08,2568.359,3695.101,33
1492,2.52,-1.99,4.98,2587.891,4750.845,33
1493,-1.2,6.24,2.11,2573.242,3959.037,33
1494,-5.65,11.36,-6.85,2592.773,5014.78,33
1495,0.99,-4.55,1.62,2602.539,5542.652,33
1496,1.91,-2.84,-0.27,2573.242,3959.037,33
1497,-0.29,2.71,-0.88,2558.594,3167.229,33
1498,-2.54,6.12,-3.07,2558.594,3167.229,33
1499,3.86,-5.1,-0.75,2602.539,5542.652,33
1500,2.09,-1.75,4.92,2583.008,4486.909,33
1501,-1.2,6.85,0.77,2573.242,3959.037,33
1502,0.93,3.07,3.45,2587.891,4750.845,33
1503,1.91,-6.01,2.17,2607.422,5806.588,33
1504,1.97,-1.68,4,2583.008,4486.909,33
1505,0.26,1.97,1.99,2573.242,3959.037,33
1506,-2.97,3.62,-6.79,2573.242,3959.037,33
1507,3.86,-3.21,0.83,2587.891,4750.845,33
1508,2.7,-6.93,2.54,2583.008,4486.909,33
1509,-3.82,6.3,-2.95,2573.242,3959.037,33
1510,-3.09,6.12,-3.68,2578.125,4222.973,33
1511,7.94,-9.79,4.12,2583.008,4486.909,33
1512,1.18,-4.31,-0.02,2587.891,4750.845,33
1513,-7.12,11,-7.1,2592.773,5014.78,33
1514,0.32,2.1,1.56,2578.125,4222.973,33
1515,6.36,-5.77,4.86,2578.125,4222.973,33
1516,-3.76,1.43,-5.75,2573.242,3959.037,33
1517,-4.43,5.33,-5.57,2583.008,4486.909,33
1518,1.6,-6.14,-1.42,2573.242,3959.037,33
1519,9.65,-12.29,12.66,2553.711,2903.294,33
1520,-0.35,4.96,2.05,2583.008,4486.909,33
1521,-0.96,5.94,-5.51,2587.891,4750.845,33
1522,-0.29,0.21,-0.14,2587.891,4750.845,33
1523,0.87,-5.59,1.62,2597.656,5278.716,33
1524,-4.43,4.78,-6.36,2573.242,3959.037,33
1525,-1.75,5.08,-5.57,2568.359,3695.101,33
1526,5.08,-10.04,4,2563.477,3431.166,33
1527,-1.32,1.67,-3.07,2578.125,4222.973,33
1528,-3.58,4.11,-3.99,2573.242,3959.037,33
1529,-0.35,-4.18,1.26,2583.008,4486.909,33
1530,-1.02,0.63,2.72,2578.125,4222.973,33
1531,-5.47,8.5,-4.11,2568.359,3695.101,33
1532,-3.7,6.12,-5.75,2558.594,3167.229,33
1533,-0.04,-1.56,3.21,2583.008,4486.909,33
1534,0.2,-2.48,2.36,2583.008,4486.909,33
1535,-3.21,5.45,-3.8,2578.125,4222.973,33
1536,-5.59,7.52,-7.34,2578.125,4222.973,33
1537,3.68,-5.59,2.54,2558.594,3167.229,33
1538,0.81,2.71,-3.5,2568.359,3695.101,33
1539,-0.84,3.93,1.69,2583.008,4486.909,33
1540,0.44,-2.05,0.22,2573.242,3959.037,33
1541,1.6,-3.03,1.56,2578.125,4222.973,33
1542,-3.82,7.65,0.47,2578.125,4222.973,33
1543,-0.59,1.85,-4.6,2563.477,3431.166,33
1544,4.04,-7.9,0.89,2573.242,3959.037,33
1545,2.33,-2.9,-0.63,2587.891,4750.845,33
1546,-6.2,9.6,-6.12,2568.359,3695.101,33
1547,-1.02,-0.4,2.78,2578.125,4222.973,33
1548,5.63,-6.68,6.2,2592.773,5014.78,33
1549,-0.53,3.99,-0.63,2578.125,4222.973,33
1550,-5.04,7.89,-9.72,2568.359,3695.101,33
1551,4.22,-9,5.04,2583.008,4486.909,33
1552,1.42,-4.37,2.54,2602.539,5542.652,33
1553,-0.96,1.85,3.03,2592.773,5014.78,33
1554,-4.43,-1.14,-5.51,2578.125,4222.973,33
1555,5.32,-6.26,3.64,2573.242,3959.037,33
1556,-4.98,6.36,-6.55,2597.656,5278.716,33
1557,-4.62,6.12,-4.11,2583.008,4486.909,33
1558,2.82,-2.9,1.26,2607.422,5806.588,33
1559,5.87,-7.48,8.33,2578.125,4222.973,33
1560,-2.24,6.91,-2.77,2578.125,4222.973,33
1561,0.5,1.43,-1.61,2558.594,3167.229,33
1562,7.46,-8.82,8.76,2573.242,3959.037,33
1563,1.42,-6.5,1.08,2583.008,4486.909,33
1564,-6.14,6.79,-8.38,2617.187,6334.459,33
1565,-3.4,8.13,-3.92,2587.891,4750.845,33
1566,4.71,-4.12,5.1,2578.125,4222.973,33
1567,2.03,-1.87,-1.55,2592.773,5014.78,33
1568,-3.15,3.5,-8.13,2573.242,3959.037,33
1569,3.55,-7.23,2.11,2573.242,3959.037,33
1570,-1.75,-3.27,0.34,2587.891,4750.845,33
1571,-0.59,5.94,1.32,2573.242,3959.037,33
1572,-2.97,4.11,-5.57,2597.656,5278.716,33
1573,7.09,-5.04,9.92,2583.008,4486.909,33
1574,3.61,-6.87,4.49,2573.242,3959.037,33
1575,-3.34,6.12,-4.47,2612.305,6070.524,33
1576,1.42,-1.32,2.48,2583.008,4486.909,33
1577,2.33,-5.1,3.09,2573.242,3959.037,33
1578,-0.71,7.04,-2.03,2578.125,4222.973,33
1579,-0.65,6.06,-6.24,2573.242,3959.037,33
1580,1.48,-7.66,1.56,2578.125,4222.973,33
1581,2.88,-4.06,2.11,2607.422,5806.588,33
1582,-0.96,3.86,4.98,2578.125,4222.973,33
1583,-2.91,5.57,-1.55,2583.008,4486.909,33
1584,4.04,-5.65,3.7,2592.773,5014.78,33
1585,-1.08,1.85,-1.55,2583.008,4486.909,33
1586,-4.01,4.29,-6.42,2587.891,4750.845,33
1587,1.36,-2.23,3.03,2587.891,4750.845,33
1588,5.87,-5.59,3.7,2592.773,5014.78,33
1589,-1.45,3.8,-1.79,2578.125,4222.973,33
1590,-3.34,4.11,-7.1,2587.891,4750.845,33
1591,5.14,-7.35,5.28,2583.008,4486.909,33
1592,1.24,-1.38,1.81,2573.242,3959.037,33
1593,-2.42,3.68,-3.31,2573.242,3959.037,33
1594,-2,1.79,-2.28,2578.125,4222.973,33
1595,5.57,-5.71,4.92,2597.656,5278.716,33
1596,3.19,-1.44,6.5,2587.891,4750.845,33
1597,-6.69,7.83,-4.6,2587.891,4750.845,33
1598,-0.84,1.55,0.71,2587.891,4750.845,33
1599,1.54,0.39,1.01,2573.242,3959.037,33
1600,-0.23,0.57,-1.61,2568.359,3695.101,33
1601,-4.25,6.73,-6.24,2612.305,6070.524,33
1602,-2.54,6.3,-3.19,2592.773,5014.78,33
1603,3.8,-1.26,5.53,2573.242,3959.037,33
1604,1.05,1.91,-0.63,2568.359,3695.101,33
1605,-3.64,0.02,-5.57,2563.477,3431.166,33
1606,1.85,-7.23,2.17,2583.008,4486.909,33
1607,-2,6.18,1.69,2573.242,3959.037,33
1608,-0.47,4.17,2.84,2583.008,4486.909,33
1609,-3.46,2.46,-5.27,2578.125,4222.973,33
1610,3.86,-6.07,5.34,2597.656,5278.716,33
1611,2.64,-8.15,3.58,2597.656,5278.716,33
1612,-4.07,8.19,-5.75,2583.008,4486.909,33
1613,0.93,-4.73,1.99,2573.242,3959.037,33
1614,4.96,-8.88,4.73,2597.656,5278.716,33
1615,0.81,0.51,-0.81,2587.891,4750.845,33
1616,-7.97,8.01,-15.88,2597.656,5278.716,33
1617,-1.75,2.34,-0.2,2578.125,4222.973,33
1618,4.9,-3.64,3.33,2568.359,3695.101,33
1619,2.27,2.77,6.75,2573.242,3959.037,33
1620,-4.01,7.4,-3.86,2592.773,5014.78,33
1621,2.21,-0.89,-1.12,2573.242,3959.037,33
1622,5.08,-8.94,5.89,2587.891,4750.845,33
1623,2.15,-4.85,0.71,2578.125,4222.973,33
1624,-1.51,4.35,-4.35,2583.008,4486.909,33
1625,-0.59,-1.5,0.77,2583.008,4486.909,33
1626,0.2,-2.72,3.94,2583.008,4486.909,33
1627,-1.51,4.84,1.81,2578.125,4222.973,33
1628,-2.48,4.6,-9.23,2583.008,4486.909,33
1629,2.94,-8.33,1.62,2587.891,4750.845,33
1630,0.75,-0.46,-1.97,2607.422,5806.588,33
1631,-3.52,11.91,-1.49,2592.773,5014.78,33
1632,-0.23,0.15,-1.97,2592.773,5014.78,33
1633,3.98,-2.78,0.71,2578.125,4222.973,33
1634,1.85,-7.48,0.89,2587.891,4750.845,33
1635,-6.45,9.9,-6.3,2578.125,4222.973,33
1636,9.59,-13.39,11.26,2592.773,5014.78,33
1637,4.71,-10.28,6.99,2587.891,4750.845,33
1638,-0.9,6.49,-1.3,2583.008,4486.909,33
1639,-5.9,5.27,-7.7,2592.773,5014.78,33
1640,2.27,-10.53,1.93,2592.773,5014.78,33
1641,3.68,-8.09,2.97,2597.656,5278.716,33
1642,-4.13,8.93,-4.35,2602.539,5542.652,33
1643,-2.24,2.95,-3.07,2583.008,4486.909,33
1644,2.94,-2.42,4.19,2592.773,5014.78,33
1645,4.47,-4.61,4.61,2583.008,4486.909,33
1646,-6.08,7.52,-6.36,2573.242,3959.037,33
1647,5.44,-4.61,3.64,2592.773,5014.78,33
1648,3.68,-6.01,5.4,2592.773,5014.78,33
1649,-1.93,6.55,-2.4,2602.539,5542.652,33
1650,-4.13,2.71,-1.67,2597.656,5278.716,33
1651,0.38,-5.34,1.44,2592.773,5014.78,33
1652,1.97,-4.67,4.43,2578.125,4222.973,33
1653,-2.42,5.02,-3.01,2607.422,5806.588,33
1654,-2.3,0.39,-5.75,2558.594,3167.229,33
1655,4.65,-11.93,2.23,2592.773,5014.78,33
1656,4.29,-5.65,1.81,2587.891,4750.845,33
1657,-5.04,6.79,-3.19,2587.891,4750.845,33
1658,-1.75,1.49,-2.4,2587.891,4750.845,33
1659,5.81,-7.84,9.37,2597.656,5278.716,33
1660,0.38,-6.75,1.93,2578.125,4222.973,33
1661,-3.09,5.39,-4.9,2597.656,5278.716,33
1662,-3.89,5.15,-1.73,2563.477,3431.166,33
1663,4.29,-6.01,1.62,2568.359,3695.101,33
1664,4.96,-6.38,1.14,2573.242,3959.037,33
1665,-7.24,10.02,-7.58,2583.008,4486.909,33
1666,-2.06,2.83,0.4,2558.594,3167.229,33
1667,8.55,-13.88,12.36,2568.359,3695.101,33
1668,-1.51,1.3,-0.45,2578.125,4222.973,33
1669,-4.56,4.29,-6.73,2563.477,3431.166,33
1670,-4.98,8.99,-5.14,2592.773,5014.78,33
1671,3.31,-0.46,6.93,2573.242,3959.037,33
1672,-1.69,1.36,-1.67,2568.359,3695.101,33
1673,0.81,-3.51,0.4,2578.125,4222.973,33
1674,2.09,-5.28,2.84,2563.477,3431.166,33
1675,0.26,-3.39,2.72,2578.125,4222.973,33
1676,-1.75,1.73,2.54,2553.711,2903.294,33
1677,-3.46,2.1,-3.68,2558.594,3167.229,33
1678,3.86,-5.83,3.51,2578.125,4222.973,33
1679,1.91,-3.82,-0.08,2597.656,5278.716,33
1680,-6.32,10.88,-5.14,2563.477,3431.166,33
1681,-2.36,0.94,-1.18,2568.359,3695.101,33
1682,3.92,0.08,4.86,2563.477,3431.166,33
1683,1.85,-6.07,-0.08,2583.008,4486.909,33
1684,-4.43,4.29,-7.95,2617.187,6334.459,33
1685,2.52,0.94,5.28,2568.359,3695.101,33
1686,5.08,-7.05,4.98,2602.539,5542.652,33
1687,0.69,3.07,0.34,2568.359,3695.101,33
1688,-4.37,3.74,-4.47,2587.891,4750.845,33
1689,-1.45,-0.95,-0.51,2573.242,3959.037,33
1690,6.36,-10.65,12.05,2563.477,3431.166,33
1691,2.58,-9.37,-3.13,2568.359,3695.101,33
1692,-4.25,2.65,-4.47,2578.125,4222.973,33
1693,1.24,-0.28,9,2587.891,4750.845,33
1694,3.86,-2.35,5.22,2568.359,3695.101,33
1695,0.08,1.73,-0.2,2578.125,4222.973,33
1696,-10.71,14.47,-13.01,2587.891,4750.845,33
1697,-0.71,-0.89,-0.33,2587.891,4750.845,33
1698,2.15,-7.54,4,2587.891,4750.845,33
1699,-5.59,11.85,-2.28,2568.359,3695.101,33
1700,-2.73,5.88,-4.6,2607.422,5806.588,33
1701,4.77,-8.45,2.66,2553.711,2903.294,33
1702,3.37,-10.4,5.22,2578.125,4222.973,33
1703,-1.87,7.04,-0.57,2573.242,3959.037,33
1704,-4.86,7.46,-8.19,2568.359,3695.101,33
1705,1.97,-9,2.3,2573.242,3959.037,33
1706,1.11,-4.98,3.21,2597.656,5278.716,33
1707,-1.69,1.79,3.21,2573.242,3959.037,33
1708,1.05,-3.03,-2.03,2548.828,2639.358,33
1709,4.35,-4.98,3.7,2563.477,3431.166,33
1710,4.96,-6.93,1.69,2587.891,4750.845,33
1711,-3.28,6,-0.88,2597.656,5278.716,33
1712,-0.35,1.24,3.03,2578.125,4222.973,33
1713,-2.48,1.73,-2.52,2592.773,5014.78,33
1714,0.08,7.1,-1.18,2553.711,2903.294,33
1715,-2.6,10.15,-3.19,2573.242,3959.037,33
1716,4.9,-5.65,8.94,2578.125,4222.973,33
1717,2.7,-0.71,5.71,2558.594,3167.229,33
1718,-4.07,3.86,-1.73,2583.008,4486.909,33
1719,-1.39,3.74,-2.34,2578.125,4222.973,33
1720,1.66,-6.68,3.03,2558.594,3167.229,33
1721,-0.65,-1.07,1.69,2602.539,5542.652,33
1722,-8.58,13.38,-7.7,2568.359,3695.101,33
1723,-2.3,5.33,-0.45,2568.359,3695.101,33
1724,2.09,-7.84,5.28,2573.242,3959.037,33
1725,2.94,-2.6,1.32,2573.242,3959.037,33
1726,-4.86,6.36,-3.31,2583.008,4486.909,33
1727,-4.68,5.27,-8.13,2573.242,3959.037,33
1728,7.76,-6.38,7.54,2543.945,2375.422,33
1729,-0.71,1.67,-1.97,2558.594,3167.229,33
1730,-2.67,7.58,-3.62,2568.359,3695.101,33
1731,-1.51,3.38,0.4,2563.477,3431.166,33
1732,4.41,-7.11,4.06,2583.008,4486.909,33
1733,2.4,3.13,6.62,2583.008,4486.909,33
1734,0.26,-0.4,-4.84,2578.125,4222.973,33
1735,3.49,-7.6,2.9,2568.359,3695.101,33
1736,0.38,-3.15,-1.49,2553.711,2903.294,33
1737,-4.68,6.73,-3.44,2578.125,4222.973,33
1738,-3.7,5.69,-2.16,2553.711,2903.294,33
1739,4.59,-5.65,3.33,2578.125,4222.973,33
1740,0.75,-0.89,-1.55,2578.125,4222.973,33
1741,-7.67,11.97,-7.16,2558.594,3167.229,33
1742,0.38,2.28,5.34,2578.125,4222.973,33
1743,4.59,-1.38,5.95,2563.477,3431.166,33
1744,0.99,-3.39,-1.18,2553.711,2903.294,33
1745,-2.91,3.56,-5.27,2573.242,3959.037,33
1746,2.7,-6.75,2.9,2568.359,3695.101,33
1747,-2.48,2.04,5.34,2563.477,3431.166,33
1748,-2.97,5.57,-1.42,2587.891,4750.845,33
1749,-1.57,4.6,-2.03,2573.242,3959.037,33
1750,0.87,1.43,-1.12,2558.594,3167.229,33
1751,2.33,-6.01,2.42,2563.477,3431.166,33
1752,-4.5,4.6,-3.99,2578.125,4222.973,33
1753,4.65,-8.51,9.19,2583.008,4486.909,33
1754,2.94,-3.33,6.2,2553.711,2903.294,33
1755,-4.98,6.97,-4.66,2573.242,3959.037,33
1756,-1.14,0.88,-6.61,2568.359,3695.101,33
1757,4.71,-8.57,0.89,2558.594,3167.229,33
