,x-axis,y-axis,z-axis,volatge,current
4273,-2.15,-7.29,-3.72,2436.523,-3431.166
4274,-2.7,3.62,2.14,2446.289,-2903.294
4275,3.28,-6.62,0.12,2441.406,-3167.229
4276,-0.5,-0.1,-4.39,2436.523,-3431.166
4277,4.62,-7.6,2.08,2421.875,-4222.973
4278,-1.78,-9.37,-1.7,2431.641,-3695.101
4279,-1.48,10.39,4.09,2451.172,-2639.358
4280,4.13,-6.5,2.26,2441.406,-3167.229
4281,-1.48,5.33,-3.9,2441.406,-3167.229
4282,3.4,-0.1,1.77,2416.992,-4486.909
4283,-1.6,-11.01,-1.28,2441.406,-3167.229
4284,-3.13,11.24,1.83,2436.523,-3431.166
4285,-0.81,2.04,0.92,2451.172,-2639.358
4286,-0.87,-1.26,-3.53,2436.523,-3431.166
4287,1.75,2.65,2.14,2436.523,-3431.166
4288,1.81,-10.83,-0.79,2446.289,-2903.294
4289,-0.87,4.05,0.67,2436.523,-3431.166
4290,-0.38,-4.73,2.08,2436.523,-3431.166
4291,-2.7,-1.74,-2.38,2460.937,-2111.487
4292,-3.49,7.34,1.77,2426.758,-3959.037
4293,5.72,-10.95,-0.12,2436.523,-3431.166
4294,-0.26,-0.16,-1.7,2451.172,-2639.358
4295,1.08,-8.21,0.86,2421.875,-4222.973
4296,-4.16,-4,-2.07,2421.875,-4222.973
4297,-1.85,12.46,1.89,2436.523,-3431.166
4298,1.81,-4.06,1.77,2441.406,-3167.229
4299,-1.3,2.34,-1.1,2431.641,-3695.101
4300,2.97,-5.52,0.19,2441.406,-3167.229
4301,-1.42,-9.06,0.19,2451.172,-2639.358
4302,-2.45,7.16,0.37,2446.289,-2903.294
4303,0.41,-2.6,3.84,2436.523,-3431.166
4304,-0.2,2.77,-6.89,2421.875,-4222.973
4305,2.18,-1.07,1.04,2431.641,-3695.101
4306,2.79,-9.91,-3.23,2426.758,-3959.037
4307,-0.75,-1.5,2.44,2451.172,-2639.358
4308,0.59,-0.83,4.88,2441.406,-3167.229
4309,-1.17,9.54,-5.61,2451.172,-2639.358
4310,2.61,-2.11,2.99,2436.523,-3431.166
4311,2.48,-14.24,-3.47,2441.406,-3167.229
4312,-3,5.15,-2.5,2465.82,-1847.551
4313,1.51,1.61,4.03,2446.289,-2903.294
4314,-0.56,0.76,-3.84,2431.641,-3695.101
4315,-1.05,4.48,1.83,2431.641,-3695.101
4316,2.67,5.45,-4.69,2416.992,-4486.909
4317,-1.6,6.12,2.26,2431.641,-3695.101
4318,2.24,1.49,3.54,2421.875,-4222.973
4319,-0.99,-6.07,-4.75,2456.055,-2375.422
4320,-1.85,8.99,-0.12,2431.641,-3695.101
4321,2.55,-9.91,-1.03,2426.758,-3959.037
4322,-2.45,-5.1,0.86,2431.641,-3695.101
4323,3.28,1,2.93,2431.641,-3695.101
4324,-0.63,-10.34,3.23,2426.758,-3959.037
4325,-3.37,13.26,0,2465.82,-1847.551
4326,0.17,-3.39,-1.34,2421.875,-4222.973
4327,-0.14,7.59,-1.03,2436.523,-3431.166
4328,2.48,1.67,2.56,2441.406,-3167.229
4329,3.15,-11.13,0.73,2465.82,-1847.551
4330,-1.48,6.79,1.4,2431.641,-3695.101
4331,-0.93,2.4,-2.99,2451.172,-2639.358
4332,-0.02,-4.67,1.47,2456.055,-2375.422
4333,-1.54,3.32,4.45,2431.641,-3695.101
4334,2.36,-4.85,-0.97,2441.406,-3167.229
4335,-0.75,-0.34,3.84,2407.227,-5014.78
4336,-0.93,7.4,-5.3,2446.289,-2903.294
4337,-1.05,-14.24,2.26,2446.289,-2903.294
4338,-1.91,10.76,-3.53,2451.172,-2639.358
4339,5.35,-4.24,-2.07,2470.703,-1583.615
4340,-2.27,-0.83,0.31,2441.406,-3167.229
4341,1.94,15.63,-3.17,2441.406,-3167.229
4342,2.85,-16.8,3.36,2436.523,-3431.166
4343,-2.21,5.82,-2.07,2436.523,-3431.166
4344,2.42,-3.57,0,2446.289,-2903.294
4345,-1.05,-3.63,0.49,2446.289,-2903.294
4346,-3.86,15.39,1.53,2426.758,-3959.037
4347,2.36,-1.32,2.99,2451.172,-2639.358
4348,0.59,4.48,3.78,2456.055,-2375.422
4349,2.24,8.62,1.89,2416.992,-4486.909
4350,4.13,-7.35,-2.92,2431.641,-3695.101
4351,-4.35,-4.85,-0.91,2446.289,-2903.294
4352,3.34,0.39,-0.67,2441.406,-3167.229
4353,-1.91,-13.09,-1.58,2470.703,-1583.615
4354,-1.36,2.65,-3.41,2456.055,-2375.422
4355,3.95,3.56,-4.81,2441.406,-3167.229
4356,-0.32,-15.83,3.36,2451.172,-2639.358
4357,-2.33,8.68,0.55,2446.289,-2903.294
4358,2.97,5.45,-0.85,2426.758,-3959.037
4359,-1.48,-12.11,1.22,2412.109,-4750.845
4360,-1.6,8.44,-0.42,2451.172,-2639.358
4361,1.33,-9.37,0.19,2436.523,-3431.166
4362,-0.14,9.96,-4.75,2431.641,-3695.101
4363,3.52,5.27,-3.23,2426.758,-3959.037
4364,0.35,-20.95,4.94,2456.055,-2375.422
4365,-3,13.62,-0.73,2456.055,-2375.422
4366,2.61,-16.44,6.95,2470.703,-1583.615
4367,-5.63,0.88,-6.95,2436.523,-3431.166
4368,-1.72,9.84,3.54,2451.172,-2639.358
4369,3.15,-6.62,-0.49,2426.758,-3959.037
4370,-0.08,6.12,-6.95,2431.641,-3695.101
4371,1.14,2.77,1.77,2436.523,-3431.166
4372,0.9,-11.13,-3.11,2446.289,-2903.294
4373,-0.2,3.2,0,2480.469,-1055.743
4374,1.2,-7.23,2.56,2465.82,-1847.551
4375,-1.24,-4.18,-3.72,2441.406,-3167.229
4376,-2.7,9.9,0.12,2431.641,-3695.101
4377,1.33,-2.84,2.01,2441.406,-3167.229
4378,-1.54,0.15,-2.99,2451.172,-2639.358
4379,2,4.17,2.81,2431.641,-3695.101
4380,1.08,-4.06,-0.36,2431.641,-3695.101
4381,-0.87,2.34,-3.47,2431.641,-3695.101
4382,3.83,-0.95,1.95,2426.758,-3959.037
4383,-0.32,-4.12,-3.66,2451.172,-2639.358
4384,-2.21,-0.65,-0.36,2426.758,-3959.037
4385,-0.02,-0.71,1.47,2426.758,-3959.037
4386,-1.24,5.63,-3.96,2436.523,-3431.166
4387,-0.93,6.67,1.77,2436.523,-3431.166
4388,2.24,-0.59,3.11,2421.875,-4222.973
4389,0.17,1.55,-3.23,2431.641,-3695.101
4390,1.94,3.93,1.89,2416.992,-4486.909
4391,4.01,-12.48,-3.17,2436.523,-3431.166
4392,-1.42,4.11,-1.46,2451.172,-2639.358
4393,-0.14,0.21,4.76,2441.406,-3167.229
4394,-2.39,-2.9,-1.16,2446.289,-2903.294
4395,-3,10.33,2.44,2426.758,-3959.037
4396,1.2,-5.1,0.8,2421.875,-4222.973
4397,-2.09,0.63,-5.06,2426.758,-3959.037
4398,-0.26,7.71,4.15,2441.406,-3167.229
4399,5.17,-10.4,-4.33,2421.875,-4222.973
4400,-1.48,0.27,-2.44,2431.641,-3695.101
4401,2.36,-5.77,2.32,2436.523,-3431.166
4402,-3,-8.09,-2.44,2460.937,-2111.487
4403,-1.11,9.35,2.5,2431.641,-3695.101
4404,0.17,0.51,2.38,2431.641,-3695.101
4405,-2.64,2.04,-3.41,2441.406,-3167.229
4406,-1.72,7.4,5.73,2436.523,-3431.166
4407,3.95,-10.34,-1.46,2431.641,-3695.101
4408,-0.63,6.06,-2.86,2436.523,-3431.166
4409,2.67,-3.57,1.1,2421.875,-4222.973
4410,0.41,-7.66,-3.05,2456.055,-2375.422
4411,-1.85,5.39,0.49,2475.586,-1319.679
4412,0.35,0.02,4.39,2446.289,-2903.294
4413,-3.8,1.67,-6.58,2441.406,-3167.229
4414,-3.61,10.57,2.38,2441.406,-3167.229
4415,-0.81,1.12,1.1,2446.289,-2903.294
4416,-1.36,1.37,-4.27,2431.641,-3695.101
4417,1.87,2.1,2.32,2451.172,-2639.358
4418,1.26,-12.6,-2.68,2436.523,-3431.166
4419,-0.63,-6.87,-0.55,2426.758,-3959.037
4420,2.18,-2.23,3.97,2431.641,-3695.101
4421,-1.48,-4.61,-2.99,2470.703,-1583.615
4422,-1.6,12.46,1.47,2436.523,-3431.166
4423,-0.81,2.4,0.98,2451.172,-2639.358
4424,-2.09,1,0.12,2431.641,-3695.101
4425,-1.11,7.83,-1.16,2436.523,-3431.166
4426,2.48,-13.51,-3.84,2441.406,-3167.229
4427,-3.13,-1.62,-0.49,2421.875,-4222.973
4428,2,-3.7,1.65,2456.055,-2375.422
4429,-0.93,-7.54,-1.64,2441.406,-3167.229
4430,-2.27,10.57,1.65,2441.406,-3167.229
4431,0.47,-2.23,0.43,2436.523,-3431.166
4432,-0.2,2.59,-2.56,2451.172,-2639.358
4433,3.58,2.46,-0.79,2426.758,-3959.037
4434,0.23,-11.5,-2.68,2446.289,-2903.294
4435,-3.31,6.06,-2.19,2441.406,-3167.229
4436,2.67,2.16,6.77,2451.172,-2639.358
4437,1.63,-5.71,0.8,2426.758,-3959.037
4438,-1.6,8.93,1.34,2431.641,-3695.101
4439,0.72,-2.11,3.72,2446.289,-2903.294
4440,-2.58,1.12,-3.96,2451.172,-2639.358
4441,2.91,5.88,-0.97,2441.406,-3167.229
4442,0.78,-19.98,2.5,2446.289,-2903.294
4443,-1.91,11.37,-1.89,2441.406,-3167.229
4444,3.28,-9.91,2.2,2446.289,-2903.294
4445,-3.06,-3.15,-4.45,2426.758,-3959.037
4446,-3.49,9.66,-0.55,2426.758,-3959.037
4447,-0.14,-7.17,2.56,2441.406,-3167.229
4448,-0.56,6.67,-2.56,2441.406,-3167.229
4449,-0.14,5.94,0.73,2431.641,-3695.101
4450,5.17,-12.41,-1.46,2441.406,-3167.229
4451,-0.2,-5.16,0,2475.586,-1319.679
4452,2,-2.11,0.73,2451.172,-2639.358
4453,-0.75,-6.8,4.51,2451.172,-2639.358
4454,-2.33,14.48,0.06,2451.172,-2639.358
4455,4.68,-11.87,7.26,2470.703,-1583.615
4456,-1.91,-1.32,1.4,2436.523,-3431.166
4457,0.47,13.38,-2.25,2431.641,-3695.101
4458,2.67,-23.33,3.72,2441.406,-3167.229
4459,-2.82,9.41,-5.18,2441.406,-3167.229
4460,3.4,2.28,5.61,2465.82,-1847.551
4461,1.33,-14.61,6.53,2441.406,-3167.229
4462,-3.31,16.37,-3.53,2451.172,-2639.358
4463,3.58,-12.41,6.16,2441.406,-3167.229
4464,-3.86,3.38,-2.62,2441.406,-3167.229
4465,1.2,8.01,-1.77,2451.172,-2639.358
4466,3.15,-17.48,5.25,2431.641,-3695.101
4467,-0.14,-0.1,-2.38,2441.406,-3167.229
4468,3.09,0.88,2.32,2441.406,-3167.229
4469,-0.69,-9.55,0.19,2460.937,-2111.487
4470,-2.33,13.13,-3.47,2446.289,-2903.294
4471,2.24,-10.16,0.67,2446.289,-2903.294
4472,-2.21,-7.05,-0.12,2426.758,-3959.037
4473,0.05,15.21,-2.25,2431.641,-3695.101
4474,5.9,-10.95,4.88,2460.937,-2111.487
4475,-3.19,8.93,-4.33,2431.641,-3695.101
4476,3.64,-12.05,7.56,2446.289,-2903.294
4477,1.69,-13.02,1.4,2460.937,-2111.487
4478,-1.6,14.96,-2.8,2451.172,-2639.358
4479,3.09,-12.29,7.69,2436.523,-3431.166
4480,-4.83,-3.21,-2.56,2431.641,-3695.101
4481,0.11,8.62,-1.03,2441.406,-3167.229
4482,3.64,-11.87,2.62,2416.992,-4486.909
4483,0.65,12.95,-6.89,2431.641,-3695.101
4484,2.24,-10.4,5.12,2451.172,-2639.358
4485,-1.17,-3.02,-2.01,2465.82,-1847.551
4486,-0.26,7.04,5,2431.641,-3695.101
4487,-1.91,-15.1,5.98,2441.406,-3167.229
4488,-2.52,4.23,-2.19,2451.172,-2639.358
4489,-0.99,4.23,5.49,2451.172,-2639.358
4490,3.09,-7.11,-3.66,2416.992,-4486.909
4491,-0.44,0.09,-4.81,2451.172,-2639.358
4492,1.75,-4.67,-0.85,2446.289,-2903.294
4493,0.9,-5.04,-3.11,2451.172,-2639.358
4494,-2.27,0.27,2.81,2441.406,-3167.229
4495,-0.02,-4.06,5.25,2426.758,-3959.037
4496,-0.56,4.48,-1.77,2446.289,-2903.294
4497,0.35,6.12,2.75,2446.289,-2903.294
4498,3.46,-7.23,-0.91,2436.523,-3431.166
4499,-2.09,0.51,-2.13,2436.523,-3431.166
4500,4.01,-3.63,1.22,2441.406,-3167.229
4501,1.39,-6.8,-0.18,2441.406,-3167.229
4502,-0.99,4.54,-1.52,2460.937,-2111.487
4503,1.08,3.13,5.37,2431.641,-3695.101
4504,-1.6,-7.48,-2.86,2451.172,-2639.358
4505,-3.61,12.04,-0.18,2446.289,-2903.294
4506,0.84,-3.57,0.98,2426.758,-3959.037
4507,0.47,2.1,-2.44,2436.523,-3431.166
4508,-0.56,8.01,4.09,2441.406,-3167.229
4509,3.95,-9.06,0,2431.641,-3695.101
4510,-1.85,1.79,-0.91,2421.875,-4222.973
4511,3.28,-8.15,3.3,2480.469,-1055.743
4512,-2.82,-3.39,-2.92,2416.992,-4486.909
4513,-2.15,9.9,0.98,2446.289,-2903.294
4514,-0.02,-0.16,5.06,2436.523,-3431.166
4515,-0.99,3.26,-4.08,2431.641,-3695.101
4516,0.05,4.96,4.03,2431.641,-3695.101
4517,3.46,-14.24,-2.38,2416.992,-4486.909
4518,-0.56,3.74,-1.58,2436.523,-3431.166
4519,3.83,-1.2,-0.24,2451.172,-2639.358
4520,-0.26,-11.5,-1.77,2436.523,-3431.166
4521,-1.6,2.71,-2.74,2441.406,-3167.229
4522,-0.93,-3.51,3.05,2451.172,-2639.358
4523,-1.66,-2.66,-0.85,2446.289,-2903.294
4524,-2.15,9.54,0.8,2451.172,-2639.358
4525,1.69,-0.46,2.93,2446.289,-2903.294
4526,-2.82,4.41,-3.84,2436.523,-3431.166
4527,2.06,5.09,4.03,2441.406,-3167.229
4528,5.23,-7.11,-1.1,2416.992,-4486.909
4529,-2.45,-1.62,-3.41,2441.406,-3167.229
4530,2.06,-0.46,3.48,2456.055,-2375.422
4531,-0.93,-9.24,-2.99,2436.523,-3431.166
4532,-1.91,8.99,0.86,2470.703,-1583.615
4533,-0.2,1.73,2.99,2436.523,-3431.166
4534,-3.67,-3.21,-5.49,2446.289,-2903.294
4535,-3.67,10.51,2.38,2446.289,-2903.294
4536,1.14,-2.54,-0.67,2436.523,-3431.166
4537,-1.17,-2.17,-4.63,2436.523,-3431.166
4538,1.87,2.52,1.47,2426.758,-3959.037
4539,4.07,-11.44,-4.45,2431.641,-3695.101
4540,-1.17,-2.29,-3.11,2431.641,-3695.101
4541,3.22,-3.88,-0.06,2456.055,-2375.422
4542,0.65,-11.32,-2.5,2436.523,-3431.166
4543,-2.03,5.45,-4.02,2480.469,-1055.743
4544,-0.08,1.12,2.44,2426.758,-3959.037
4545,-2.27,-2.6,-2.5,2446.289,-2903.294
4546,-2.94,7.59,0.25,2446.289,-2903.294
4547,0.17,0.82,-2.01,2451.172,-2639.358
4548,-2.58,3.68,-0.91,2431.641,-3695.101
4549,-0.08,13.5,3.17,2436.523,-3431.166
4550,4.25,-16.8,-1.64,2431.641,-3695.101
4551,-0.14,-1.32,-3.29,2436.523,-3431.166
4552,2.55,10.63,1.71,2431.641,-3695.101
4553,0.29,-10.34,-7.99,2436.523,-3431.166
4554,-1.54,2.83,-1.4,2475.586,-1319.679
4555,0.78,-4.06,2.26,2441.406,-3167.229
4556,-1.24,-3.57,-3.6,2460.937,-2111.487
4557,-2.7,7.52,3.17,2436.523,-3431.166
4558,3.28,-8.02,9.7,2426.758,-3959.037
4559,0.47,-4.91,-3.11,2446.289,-2903.294
4560,-0.2,7.71,0.86,2446.289,-2903.294
4561,2.36,-10.77,-0.42,2412.109,-4750.845
4562,-0.38,3.01,-6.83,2451.172,-2639.358
4563,1.57,6,-0.79,2431.641,-3695.101
4564,3.09,-7.78,-0.42,2441.406,-3167.229
4565,-1.3,16.43,-4.27,2456.055,-2375.422
4566,4.62,7.22,1.65,2441.406,-3167.229
4567,-0.63,-13.15,-1.4,2470.703,-1583.615
4568,-2.52,1.55,3.23,2456.055,-2375.422
4569,0.35,-9.85,2.5,2451.172,-2639.358
4570,-0.63,-5.59,-1.22,2451.172,-2639.358
4571,-1.91,13.8,5.43,2456.055,-2375.422
4572,1.94,-4.37,2.44,2451.172,-2639.358
4573,-1.24,2.34,-0.85,2451.172,-2639.358
4574,-0.99,0.27,2.93,2431.641,-3695.101
4575,1.45,-8.02,-0.67,2451.172,-2639.358
4576,0.65,-6.74,1.22,2431.641,-3695.101
4577,-1.36,-0.22,2.08,2431.641,-3695.101
4578,2.85,-8.33,-0.91,2446.289,-2903.294
4579,-0.2,-4.91,4.27,2451.172,-2639.358
4580,1.14,6.91,-3.78,2451.172,-2639.358
4581,2.61,-18.09,1.1,2441.406,-3167.229
4582,-1.72,2.28,-0.12,2460.937,-2111.487
4583,2.79,-1.01,-0.24,2451.172,-2639.358
4584,0.29,-6.38,4.58,2451.172,-2639.358
4585,-1.97,10.82,4.76,2431.641,-3695.101
4586,0.47,6.73,-0.55,2431.641,-3695.101
4587,-1.36,-6.62,1.95,2416.992,-4486.909
4588,1.08,1.55,3.36,2441.406,-3167.229
4589,3.4,-8.33,-0.24,2436.523,-3431.166
4590,-2.21,-2.9,-2.07,2426.758,-3959.037
4591,1.14,-3.51,0.55,2431.641,-3695.101
4592,2.55,-7.78,-0.61,2446.289,-2903.294
4593,-0.38,-6.38,5,2465.82,-1847.551
4594,0.11,4.41,-0.67,2431.641,-3695.101
4595,1.26,-2.72,-5.79,2446.289,-2903.294
4596,2.18,1.12,1.1,2465.82,-1847.551
4597,-0.56,1.67,-0.61,2441.406,-3167.229
4598,0.11,-3.82,-2.5,2446.289,-2903.294
4599,-3.61,-4.3,6.83,2426.758,-3959.037
4600,1.63,6.79,-1.34,2465.82,-1847.551
4601,-0.02,-5.34,2.26,2446.289,-2903.294
4602,-3,6,4.76,2441.406,-3167.229
4603,2.97,-9.61,0.12,2436.523,-3431.166
4604,-1.66,5.57,-4.51,2460.937,-2111.487
4605,-0.08,6.18,-0.67,2451.172,-2639.358
4606,2.73,-5.34,-5.12,2441.406,-3167.229
4607,0.35,-7.96,1.89,2456.055,-2375.422
4608,1.45,-0.04,1.16,2451.172,-2639.358
4609,3.28,-14.61,-1.1,2460.937,-2111.487
4610,-2.64,3.74,-0.06,2441.406,-3167.229
4611,1.45,1.24,3.23,2441.406,-3167.229
4612,2.91,-10.52,0.06,2480.469,-1055.743
4613,-3.06,-2.41,0.43,2441.406,-3167.229
4614,2.91,1.12,-1.77,2480.469,-1055.743
4615,-0.81,-5.16,-2.92,2456.055,-2375.422
4616,-4.83,20.15,-2.01,2436.523,-3431.166
4617,0.59,2.77,-0.06,2426.758,-3959.037
4618,-1.48,0.09,-0.85,2441.406,-3167.229
4619,-2.64,12.46,2.08,2426.758,-3959.037
4620,0.96,-3.88,-1.28,2426.758,-3959.037
4621,-1.66,-0.83,-2.99,2426.758,-3959.037
4622,0.65,6,1.59,2436.523,-3431.166
4623,3.09,-10.16,-1.4,2441.406,-3167.229
4624,-2.33,1.12,-3.9,2421.875,-4222.973
4625,5.11,-4.43,4.21,2431.641,-3695.101
4626,3.95,-9.37,-1.64,2446.289,-2903.294
4627,-2.45,1,-3.23,2441.406,-3167.229
4628,2.55,0.51,1.95,2436.523,-3431.166
4629,0.05,-9.98,-2.68,2470.703,-1583.615
4630,-3.06,9.11,0.92,2446.289,-2903.294
4631,-0.08,-4.55,1.65,2441.406,-3167.229
4632,-1.48,-4.67,-3.11,2451.172,-2639.358
4633,-0.81,6.18,1.1,2456.055,-2375.422
4634,1.69,-2.72,1.65,2431.641,-3695.101
4635,-1.85,-1.62,-4.2,2436.523,-3431.166
4636,-0.5,9.05,1.59,2436.523,-3431.166
4637,4.25,-10.04,-1.16,2441.406,-3167.229
4638,-2.03,3.8,-1.64,2431.641,-3695.101
4639,3.46,1.37,3.3,2431.641,-3695.101
4640,1.94,-10.71,-2.07,2446.289,-2903.294
4641,-0.14,3.07,-4.08,2426.758,-3959.037
4642,2.73,-2.41,2.26,2421.875,-4222.973
4643,-0.2,-9,0.06,2456.055,-2375.422
4644,-2.33,7.4,-1.34,2446.289,-2903.294
4645,-1.42,-4.91,4.27,2456.055,-2375.422
4646,-1.17,-4.37,-1.83,2456.055,-2375.422
4647,-2.94,9.54,-1.28,2446.289,-2903.294
4648,0.05,-3.45,2.69,2451.172,-2639.358
4649,-1.54,0.82,-5.24,2451.172,-2639.358
4650,1.2,7.04,3.72,2426.758,-3959.037
4651,3.76,-9.18,-3.35,2426.758,-3959.037
4652,-0.69,-0.77,-3.11,2421.875,-4222.973
4653,4.13,4.54,3.42,2431.641,-3695.101
4654,2.79,-11.2,-0.61,2431.641,-3695.101
4655,0.47,-0.77,-0.3,2441.406,-3167.229
4656,0.9,-4.06,3.6,2451.172,-2639.358
4657,-1.05,0.45,-0.91,2441.406,-3167.229
4658,-3.61,8.13,-0.42,2451.172,-2639.358
4659,-1.17,-0.95,1.47,2456.055,-2375.422
4660,-1.78,4.72,-2.44,2441.406,-3167.229
4661,-4.16,12.52,-0.61,2436.523,-3431.166
4662,3.7,-0.22,0.19,2431.641,-3695.101
4663,-2.45,2.52,-5.3,2431.641,-3695.101
4664,0.41,5.88,1.28,2441.406,-3167.229
4665,2.85,-11.2,-1.1,2421.875,-4222.973
4666,-0.26,-3.51,-2.31,2431.641,-3695.101
4667,1.57,-0.28,-0.36,2451.172,-2639.358
4668,3.34,-14.24,-2.31,2451.172,-2639.358
4669,-1.72,-1.68,-0.36,2436.523,-3431.166
4670,1.33,-4.73,0.37,2431.641,-3695.101
4671,1.39,-6.07,-3.6,2431.641,-3695.101
4672,-1.6,3.38,-1.28,2431.641,-3695.101
4673,1.87,-4.98,-0.55,2451.172,-2639.358
4674,-1.78,-7.35,-4.51,2456.055,-2375.422
4675,-1.66,6.37,1.65,2460.937,-2111.487
4676,2.3,-2.48,4.39,2456.055,-2375.422
4677,-1.11,-7.41,-2.5,2436.523,-3431.166
4678,-2.82,6.24,1.22,2451.172,-2639.358
4679,0.41,5.63,6.47,2436.523,-3431.166
4680,-1.66,-6.13,-1.03,2446.289,-2903.294
4681,-2.52,6.61,2.99,2446.289,-2903.294
4682,-0.02,-1.32,0.98,2431.641,-3695.101
4683,-4.59,-0.04,-5.3,2431.641,-3695.101
4684,-2.27,9.54,-0.79,2456.055,-2375.422
4685,2.24,-2.35,1.59,2436.523,-3431.166
4686,-4.04,-0.34,-5.55,2441.406,-3167.229
4687,-1.48,14.23,3.72,2470.703,-1583.615
4688,1.63,-5.22,5,2451.172,-2639.358
4689,-0.93,-1.87,0.31,2451.172,-2639.358
4690,0.11,6.85,-1.64,2456.055,-2375.422
4691,-0.32,-0.52,2.08,2436.523,-3431.166
4692,-1.54,-3.33,1.1,2451.172,-2639.358
4693,-2.76,2.89,2.14,2441.406,-3167.229
4694,1.02,-1.62,-0.42,2446.289,-2903.294
4695,-2.15,2.28,1.4,2446.289,-2903.294
4696,-1.6,5.21,4.09,2441.406,-3167.229
4697,1.63,1.55,1.65,2436.523,-3431.166
4698,0.72,-3.39,-1.03,2441.406,-3167.229
4699,0.78,0.02,4.7,2416.992,-4486.909
4700,2.3,-7.84,-1.7,2451.172,-2639.358
4701,1.45,-4.43,3.42,2436.523,-3431.166
4702,2.67,11.61,3.97,2426.758,-3959.037
4703,6.51,2.77,0.61,2446.289,-2903.294
4704,-0.38,5.7,0.61,2426.758,-3959.037
4705,4.01,3.44,4.15,2441.406,-3167.229
4706,2.91,-5.34,-3.35,2441.406,-3167.229
4707,-1.72,0.51,-5.61,2451.172,-2639.358
4708,3.46,-7.9,7.38,2441.406,-3167.229
4709,-0.02,-2.17,-3.78,2480.469,-1055.743
4710,-2.09,10.15,-2.5,2465.82,-1847.551
4711,4.07,-11.26,9.39,2451.172,-2639.358
4712,-0.63,-12.48,-1.03,2475.586,-1319.679
4713,-1.78,9.23,-3.96,2436.523,-3431.166
4714,2.36,-11.8,7.08,2441.406,-3167.229
4715,-1.91,2.71,-6.95,2431.641,-3695.101
4716,0.35,15.02,-2.13,2451.172,-2639.358
4717,2.97,-11.62,12.5,2441.406,-3167.229
4718,0.41,11.3,-3.53,2446.289,-2903.294
4719,-0.93,16.37,-1.89,2460.937,-2111.487
4720,2.67,-13.45,7.38,2451.172,-2639.358
4721,-2.7,1.12,-1.52,2451.172,-2639.358
4722,0.05,4.6,1.34,2441.406,-3167.229
4723,-0.2,-8.63,0.49,2436.523,-3431.166
4724,-0.2,0.57,-2.01,2431.641,-3695.101
4725,2.67,5.51,1.59,2436.523,-3431.166
4726,2.85,-7.78,2.75,2456.055,-2375.422
4727,-0.99,9.84,-4.08,2441.406,-3167.229
4728,3.22,1.98,1.04,2446.289,-2903.294
4729,4.31,-20.04,4.64,2470.703,-1583.615
4730,-2.21,13.68,-7.13,2480.469,-1055.743
4731,4.62,-10.89,5.8,2460.937,-2111.487
4732,0.17,-25.52,2.14,2456.055,-2375.422
4733,-3.06,12.89,-3.35,2441.406,-3167.229
4734,1.26,2.28,1.1,2446.289,-2903.294
4735,-1.36,-10.46,2.01,2431.641,-3695.101
4736,0.59,28.56,-6.03,2446.289,-2903.294
4737,2.55,-8.39,6.28,2426.758,-3959.037
4738,-3,4.84,-3.11,2421.875,-4222.973
4739,2.36,9.66,-3.23,2446.289,-2903.294
4740,2.67,-16.13,2.56,2446.289,-2903.294
4741,-3.49,2.34,-3.35,2441.406,-3167.229
4742,4.44,1.73,0.61,2446.289,-2903.294
4743,0.05,-6.68,-1.83,2431.641,-3695.101
4744,-2.09,19.23,-6.1,2460.937,-2111.487
4745,2.06,-9,3.42,2460.937,-2111.487
4746,-2.15,-4.12,-2.62,2456.055,-2375.422
4747,-2.7,11.91,0,2426.758,-3959.037
4748,0.11,-3.39,2.99,2446.289,-2903.294
4749,-2.82,7.16,-2.8,2441.406,-3167.229
4750,-0.26,5.94,0.19,2446.289,-2903.294
4751,1.87,-4.79,-0.18,2465.82,-1847.551
4752,-0.44,1.61,-4.88,2426.758,-3959.037
4753,2.18,-6.87,3.3,2456.055,-2375.422
4754,3.22,-12.17,-1.46,2436.523,-3431.166
4755,-2.45,5.21,-1.89,2456.055,-2375.422
4756,4.74,-5.71,2.93,2436.523,-3431.166
4757,0.05,-5.22,1.34,2451.172,-2639.358
4758,0.17,3.38,0.06,2465.82,-1847.551
4759,-0.56,-0.59,2.44,2441.406,-3167.229
4760,-0.2,2.22,-4.63,2436.523,-3431.166
4761,-0.32,9.72,1.1,2421.875,-4222.973
4762,1.26,-7.96,-0.91,2426.758,-3959.037
4763,-1.36,3.44,-2.31,2426.758,-3959.037
4764,2.85,-0.28,1.34,2446.289,-2903.294
4765,0.78,-7.35,-3.9,2436.523,-3431.166
4766,-1.66,4.96,-1.03,2436.523,-3431.166
4767,0.35,0.45,4.03,2446.289,-2903.294
4768,-1.17,4.05,-2.8,2451.172,-2639.358
4769,-2.64,6.91,2.14,2451.172,-2639.358
4770,5.11,-10.28,1.65,2451.172,-2639.358
4771,-1.85,-0.16,-4.39,2436.523,-3431.166
4772,4.25,0.21,0.67,2446.289,-2903.294
4773,0.9,-11.01,-2.25,2465.82,-1847.551
4774,-2.39,4.17,-0.18,2460.937,-2111.487
4775,-0.2,-3.7,2.56,2441.406,-3167.229
4776,-2.76,-3.88,-2.07,2460.937,-2111.487
4777,-1.36,12.77,3.97,2436.523,-3431.166
4778,1.39,-2.17,1.89,2441.406,-3167.229
4779,-2.09,6.06,-4.33,2421.875,-4222.973
4780,2.12,1.73,2.75,2431.641,-3695.101
4781,2.73,-13.63,-2.5,2421.875,-4222.973
