0,1,2,3,4,5
7.72,-15.28,27.64,4.92187,-2.11149,31.00
12.96,-13.58,33.19,4.90234,-2.63936,31.00
9.49,-12.36,19.35,4.90234,-2.63936,31.00
-1.49,3.92,-16.68,4.93164,-1.84755,31.00
-12.83,14.65,-38.82,4.95117,-1.31968,31.00
-3.75,2.83,-42.42,4.91211,-2.37542,31.00
-4.30,3.98,-19.00,4.91211,-2.37542,31.00
0.52,-12.42,11.55,4.89258,-2.90329,31.00
6.13,-7.30,22.83,4.89258,-2.90329,31.00
8.75,0.87,14.17,4.89258,-2.90329,31.00
7.53,-12.11,18.68,4.92187,-2.11149,31.00
3.69,-5.35,18.38,4.94141,-1.58361,31.00
9.06,-9.25,30.94,4.89258,-2.90329,31.00
10.40,-2.60,31.18,4.90234,-2.63936,31.00
8.57,0.14,19.11,4.90234,-2.63936,31.00
13.27,-4.13,16.73,4.92187,-2.11149,31.00
3.51,1.12,10.08,4.91211,-2.37542,31.00
1.44,-9.67,12.28,4.92187,-2.11149,31.00
10.70,-8.76,18.93,4.87305,-3.43117,31.00
-8.87,-3.76,-14.67,4.94141,-1.58361,31.00
-12.16,3.07,-34.79,4.94141,-1.58361,31.00
0.58,-9.31,5.75,4.92187,-2.11149,31.00
1.25,-9.43,5.88,4.91211,-2.37542,31.00
-7.10,10.14,-32.60,4.87305,-3.43117,31.00
-12.95,9.96,-48.57,4.90234,-2.63936,31.00
-5.88,5.57,-27.96,4.93164,-1.84755,31.00
6.31,-2.17,17.04,4.91211,-2.37542,31.00
15.22,-8.27,29.60,4.90234,-2.63936,31.00
11.25,-14.67,19.96,4.90234,-2.63936,31.00
-2.34,-2.17,4.60,4.94141,-1.58361,31.00
3.51,4.29,1.73,4.90234,-2.63936,31.00
-8.69,-0.53,-15.10,4.93164,-1.84755,31.00
-5.94,11.42,-19.37,4.93164,-1.84755,31.00
-3.01,6.91,-11.44,4.90234,-2.63936,31.00
-2.40,5.08,-6.81,4.92187,-2.11149,31.00
-2.89,0.39,2.89,4.91211,-2.37542,31.00
-3.38,-5.83,-3.21,4.94141,-1.58361,31.00
-0.39,-9.37,12.95,4.92187,-2.11149,31.00
6.99,-7.11,32.64,4.90234,-2.63936,31.00
7.72,-1.87,40.21,4.99023,-0.26394,31.00
0.70,-1.56,14.90,4.95117,-1.31968,31.00
-5.33,10.69,-10.77,4.89258,-2.90329,31.00
4.85,-15.65,9.72,4.95117,-1.31968,31.00
9.30,-6.87,17.89,4.94141,-1.58361,31.00
10.58,-7.48,12.71,4.92187,-2.11149,31.00
2.78,-6.20,5.08,4.94141,-1.58361,31.00
1.62,6.12,2.95,4.90234,-2.63936,31.00
0.34,6.55,-0.40,4.99023,-0.26394,31.00
4.55,9.65,8.56,4.95117,-1.31968,31.00
4.12,-0.28,2.83,4.89258,-2.90329,31.00
-3.69,-8.82,-3.88,4.96094,-1.05574,31.00
2.05,-9.13,7.58,4.94141,-1.58361,31.00
3.27,-9.06,14.78,4.91211,-2.37542,31.00
9.55,-5.22,19.29,4.92187,-2.11149,31.00
0.34,7.58,-0.28,4.91211,-2.37542,31.00
-5.94,4.05,-12.78,4.89258,-2.90329,31.00
-7.53,15.75,-20.53,4.89258,-2.90329,31.00
-8.32,12.58,-22.23,4.91211,-2.37542,31.00
-14.23,-0.65,-39.31,4.92187,-2.11149,31.00
-13.38,1.79,-41.74,4.89258,-2.90329,31.00
-9.11,2.28,-26.62,4.96094,-1.05574,31.00
-12.53,10.08,-32.78,4.88281,-3.16723,31.00
-13.44,11.55,-37.72,4.89258,-2.90329,31.00
-16.73,-4.92,-36.62,4.91211,-2.37542,31.00
-14.60,-2.05,-42.05,4.96094,-1.05574,31.00
-12.71,-1.44,-47.17,4.92187,-2.11149,31.00
-11.49,13.25,-42.05,4.86328,-3.69510,31.00
-14.29,8.07,-32.17,4.94141,-1.58361,31.00
-13.20,6.97,-44.98,4.89258,-2.90329,31.00
-7.83,4.17,-39.12,4.90234,-2.63936,31.00
-4.05,-4.06,-42.05,4.91211,-2.37542,31.00
-4.17,6.91,-35.22,4.92187,-2.11149,31.00
-1.12,9.84,-8.45,4.90234,-2.63936,31.00
-5.45,-0.95,-5.53,4.91211,-2.37542,31.00
-0.51,-7.30,2.40,4.92187,-2.11149,31.00
3.27,-9.19,12.52,4.89258,-2.90329,31.00
5.70,-0.71,26.24,4.89258,-2.90329,31.00
12.84,-0.22,34.05,4.98047,-0.52787,31.00
9.49,6.24,23.56,4.92187,-2.11149,31.00
7.53,-15.41,19.17,4.94141,-1.58361,31.00
11.92,-11.38,29.60,4.89258,-2.90329,31.00
12.35,-10.77,20.33,4.92187,-2.11149,31.00
11.25,4.05,21.43,4.93164,-1.84755,31.00
4.30,6.85,11.36,4.86328,-3.69510,31.00
3.08,-2.54,12.22,4.92187,-2.11149,31.00
8.45,-8.64,20.63,4.89258,-2.90329,31.00
7.78,0.87,13.93,4.94141,-1.58361,31.00
1.13,9.65,5.02,4.88281,-3.16723,31.00
-8.44,6.55,-19.43,4.89258,-2.90329,31.00
-27.83,2.83,-49.49,4.90234,-2.63936,31.00
-24.23,6.85,-59.06,4.87305,-3.43117,31.00
-22.16,18.37,-66.26,4.88281,-3.16723,31.00
-22.53,5.02,-59.55,4.94141,-1.58361,31.00
-4.30,-14.67,-44.85,4.91211,-2.37542,31.00
1.38,10.02,-22.84,4.91211,-2.37542,31.00
-4.11,5.57,-5.16,4.92187,-2.11149,31.00
2.84,1.36,9.66,4.90234,-2.63936,31.00
5.16,-8.09,20.14,4.93164,-1.84755,31.00
4.79,-10.77,16.00,4.93164,-1.84755,31.00
7.41,-11.20,26.18,4.96094,-1.05574,31.00
3.63,-5.83,10.51,4.92187,-2.11149,31.00
6.44,1.42,16.85,4.92187,-2.11149,31.00
6.56,7.40,21.12,4.94141,-1.58361,31.00
12.53,8.44,27.58,4.87305,-3.43117,31.00
7.29,-5.83,23.01,4.91211,-2.37542,31.00
4.36,-14.49,15.02,4.91211,-2.37542,31.00
4.24,-5.53,16.24,4.96094,-1.05574,31.00
8.27,-7.48,20.21,4.91211,-2.37542,31.00
6.38,-16.26,21.73,4.93164,-1.84755,31.00
13.88,-12.24,17.46,4.92187,-2.11149,31.00
5.46,-12.78,15.75,4.96094,-1.05574,31.00
5.52,-9.13,19.60,4.90234,-2.63936,31.00
16.07,-6.14,29.41,4.87305,-3.43117,31.00
15.22,11.73,33.19,4.93164,-1.84755,31.00
8.27,-1.75,23.01,4.93164,-1.84755,31.00
-1.06,-2.66,5.51,4.89258,-2.90329,31.00
0.16,0.02,3.38,4.88281,-3.16723,31.00
-3.50,-9.61,11.30,4.98047,-0.52787,31.00
7.23,-4.86,25.39,4.94141,-1.58361,31.00
6.68,-8.94,36.12,4.93164,-1.84755,31.00
9.06,-0.71,25.45,4.87305,-3.43117,31.00
6.44,-0.65,31.85,4.90234,-2.63936,31.00
7.72,2.64,26.18,4.96094,-1.05574,31.00
10.46,-7.91,35.02,4.89258,-2.90329,31.00
9.97,-18.94,23.32,4.91211,-2.37542,31.00
7.72,-4.25,11.36,4.91211,-2.37542,31.00
-2.95,-10.77,-1.81,4.90234,-2.63936,31.00
1.44,1.30,-4.49,4.91211,-2.37542,31.00
1.38,14.90,-7.29,4.96094,-1.05574,31.00
2.17,7.03,9.05,4.93164,-1.84755,31.00
1.56,8.44,0.45,4.94141,-1.58361,31.00
1.13,11.91,6.00,4.92187,-2.11149,31.00
1.44,5.20,11.85,4.90234,-2.63936,31.00
6.74,-0.47,18.38,4.89258,-2.90329,31.00
-3.08,5.08,-11.68,4.87305,-3.43117,31.00
-2.40,5.57,-14.18,4.94141,-1.58361,31.00
-4.78,-3.76,-10.53,4.96094,-1.05574,31.00
