x-axis,y-axis,z-axis,voltage,current,temp
-4.91,10.22,-7.25,5.10742,2.90329,25
-6.86,12.84,-5.97,5.08789,2.37542,25
0.83,1.92,-1.03,5.10742,2.90329,25
-1.74,7.9,-1.09,5.05859,1.58361,25
-1.49,4.06,-2.92,5.05859,1.58361,25
-5.27,13.02,-6.95,5.07812,2.11149,25
-3.32,13.39,-3.35,5.08789,2.37542,25
-3.87,9.67,-4.2,5.15625,4.22297,25
-3.26,8.45,-6.15,5.12695,3.43117,25
-3.38,10.46,-5.73,5.13672,3.6951,25
-2.04,-1.55,-0.18,5.12695,3.43117,25
2.65,0.77,2.26,5.13672,3.6951,25
2.65,-0.39,0.25,5.11719,3.16723,25
4.48,-0.88,10.25,5.12695,3.43117,25
-2.22,-1.37,1.96,5.10742,2.90329,25
0.83,-1.8,4.15,5.16602,4.48691,25
1.01,-4.97,1.9,5.12695,3.43117,25
1.86,0.89,3.05,5.07812,2.11149,25
3.14,-1.43,4.88,5.08789,2.37542,25
1.86,0.77,2.2,5.09766,2.63936,25
2.47,1.13,0.07,5.11719,3.16723,25
8.51,-15.51,6.47,5.15625,4.22297,25
5.03,-8.44,4.15,5.07812,2.11149,25
4.97,-9.17,3.36,5.10742,2.90329,25
6.98,-14.36,7.99,5.09766,2.63936,25
5.83,-5.03,3.05,5.12695,3.43117,25
2.78,-3.87,4.7,5.11719,3.16723,25
1.68,-3.2,3.18,5.13672,3.6951,25
10.22,-13.44,12.69,5.17578,4.75084,25
1.13,-3.08,-0.3,5.12695,3.43117,25
1.74,-6.06,3.79,5.08789,2.37542,25
1.19,-3.69,1.22,5.11719,3.16723,25
4.12,-6.25,3.05,5.15625,4.22297,25
2.23,2.11,-1.46,5.13672,3.6951,25
1.56,-3.81,1.41,5.12695,3.43117,25
1.19,-1.49,1.65,5.12695,3.43117,25
2.35,3.27,3.54,5.09766,2.63936,25
3.26,-7.1,2.5,5.10742,2.90329,25
-0.64,3.14,2.2,5.08789,2.37542,25
2.72,0.03,5.74,5.13672,3.6951,25
-0.27,-0.03,-3.71,5.12695,3.43117,25
1.92,-5.7,0,5.16602,4.48691,25
1.8,-5.64,2.75,5.16602,4.48691,25
2.72,-5.39,4.21,5.13672,3.6951,25
2.72,-6.19,4.21,5.16602,4.48691,25
-3.14,10.4,-3.59,5.12695,3.43117,25
-1.8,8.02,-0.48,5.12695,3.43117,25
2.35,1.44,0.37,5.10742,2.90329,25
0.28,-6.37,1.96,5.15625,4.22297,25
-1.98,4.55,-3.71,5.10742,2.90329,25
-2.35,6.31,-4.75,5.09766,2.63936,25
0.22,5.52,4.64,5.04883,1.31968,25
-1.06,6.62,-0.06,5.07812,2.11149,25
-2.28,6.44,-3.53,5.08789,2.37542,25
-3.02,8.02,-3.35,5.07812,2.11149,25
-3.93,12.17,-8.23,5.03906,1.05574,25
-5.7,10.7,-6.76,5.05859,1.58361,25
-6.55,11.19,-5.91,5.08789,2.37542,25
-0.82,-3.14,1.96,5.07812,2.11149,25
-1.67,9.61,1.04,5.05859,1.58361,25
-2.47,6.44,-1.76,5.08789,2.37542,25
-2.77,8.2,-3.96,5.10742,2.90329,25
-5.09,9.79,-1.52,5.07812,2.11149,25
-2.83,8.69,-4.2,5.0293,0.79181,25
-2.77,4.61,-5.06,5.07812,2.11149,25
4.06,-8.14,4.88,5.04883,1.31968,25
-3.99,5.77,-1.64,5.03906,1.05574,25
-2.71,8.02,-4.08,5.0293,0.79181,25
-2.89,5.34,-2.25,5.05859,1.58361,25
-0.09,-2.4,-0.91,5.05859,1.58361,25
-2.89,6.99,-4.93,5.07812,2.11149,25
-2.89,5.58,-3.17,5.04883,1.31968,25
3.81,-3.5,3.48,5.08789,2.37542,25
-1.67,-7.4,-1.76,5.07812,2.11149,25
-1.49,5.46,-0.6,5.06836,1.84755,25
-2.41,9.12,-3.59,5.04883,1.31968,25
-0.39,5.28,-3.84,5.10742,2.90329,25
1.07,6.92,-0.79,5.0293,0.79181,25
2.23,-7.71,3.66,5.06836,1.84755,25
7.05,-11.98,7.26,5.0293,0.79181,25
2.78,-5.58,4.4,5.0293,0.79181,25
-2.95,12.53,-4.81,5.03906,1.05574,25
0.09,5.95,1.77,5.03906,1.05574,25
-0.64,0.64,1.16,5.06836,1.84755,25
3.81,-10.45,5.31,5.08789,2.37542,25
3.2,-6.67,-1.34,5.05859,1.58361,25
3.33,-4.48,3.79,4.99023,-0.26394,25
4.06,-2.22,5.49,5.06836,1.84755,25
1.25,-4.36,5.8,5.07812,2.11149,25
4.61,-4.11,5.49,5.04883,1.31968,25
2.9,-6.86,6.53,5.07812,2.11149,25
3.87,-8.26,4.33,5.06836,1.84755,25
0.58,-1.67,-3.65,5.09766,2.63936,25
5.4,-5.7,5.49,5.09766,2.63936,25
2.72,-3.81,4.76,5.05859,1.58361,25
4.85,-4.9,9.21,5.05859,1.58361,25
3.75,-6.86,2.08,5.06836,1.84755,25
1.19,-4.97,4.33,5.05859,1.58361,25
-2.1,4.85,-3.29,5.08789,2.37542,25
-5.45,17.17,-7.25,5.05859,1.58361,25
-5.03,10.46,-5.97,5.05859,1.58361,25
-2.35,6.74,0.68,5.04883,1.31968,25
-1.55,-0.51,-1.82,5.03906,1.05574,25
-1.49,10.4,-6.58,5.06836,1.84755,25
0.28,3.51,-0.18,5.03906,1.05574,25
-5.39,10.46,-8.53,5.03906,1.05574,25
-1.19,5.16,-1.89,5.04883,1.31968,25
1.25,-1.19,1.83,5.07812,2.11149,25
-1.06,5.03,-0.91,5.10742,2.90329,25
-1.86,3.45,-2.74,5.07812,2.11149,25
-3.63,10.4,-5.24,5.09766,2.63936,25
-1,5.22,-4.75,5.06836,1.84755,25
3.94,-1.73,1.77,5.01953,0.52787,25
4.67,-8.44,3.54,5.07812,2.11149,25
3.75,-11.86,2.57,5.09766,2.63936,25
-1.13,0.52,-4.39,5.07812,2.11149,25
3.94,-7.16,0.8,5.04883,1.31968,25
2.72,-1.92,4.46,5.05859,1.58361,25
4.42,-4.36,3.66,5.06836,1.84755,25
-0.52,-5.33,-1.95,5.08789,2.37542,25
-0.09,-5.27,-0.48,5.04883,1.31968,25
3.39,-11,4.09,5.03906,1.05574,25
2.96,-4.17,0.37,5.07812,2.11149,25
0.03,-6.37,3.54,5.08789,2.37542,25
0.89,-3.38,0.13,5.08789,2.37542,25
-1.92,7.35,-0.6,5.06836,1.84755,25
-1.98,4.36,0.13,5.03906,1.05574,25
-4.11,5.7,-6.28,5.04883,1.31968,25
-3.2,6.92,-5.48,5.10742,2.90329,25
-5.03,16.38,-3.23,5.11719,3.16723,25
-4.17,6.19,-7.43,5.09766,2.63936,25
-3.99,9.55,-1.76,5.05859,1.58361,25
1.13,6.13,-0.73,5.07812,2.11149,25
-5.64,3.45,-5.42,5.05859,1.58361,25
-2.95,7.29,-4.32,5.09766,2.63936,25
-3.56,8.69,-5.67,5.12695,3.43117,25
-1.86,10.34,-7.43,5.06836,1.84755,25
-0.27,-3.14,0.25,5.10742,2.90329,25
-0.76,4.91,0.74,5.04883,1.31968,25
4.3,-4.42,2.87,5.10742,2.90329,25
0.76,-2.47,0.19,5.03906,1.05574,25
1.25,-0.39,1.16,5.07812,2.11149,25
-1.61,6.13,0.55,5.06836,1.84755,25
2.41,-3.69,1.16,5.09766,2.63936,25
-0.21,-11.67,1.16,5.09766,2.63936,25
5.89,-13.08,7.81,5.06836,1.84755,25
2.47,-3.69,2.81,5.01953,0.52787,25
2.84,-3.2,4.21,5.10742,2.90329,25
-0.58,-6.37,0.74,5.17578,4.75084,25
0.95,2.78,5.31,5.09766,2.63936,25
3.51,-11.67,0,5.10742,2.90329,25
-0.09,-4.36,-0.6,5.11719,3.16723,25
2.78,-6.49,6.1,5.05859,1.58361,25
3.81,-0.94,6.04,5.07812,2.11149,25
-0.03,1.25,3.85,5.07812,2.11149,25
1.74,-6.06,5.92,5.17578,4.75084,25
5.34,-6.19,3.79,5.09766,2.63936,25
5.22,-13.32,5.07,5.08789,2.37542,25
3.08,-5.82,3.48,5.09766,2.63936,25
-1.74,-2.1,-6.03,5.10742,2.90329,25
2.72,-1.49,5.68,5.11719,3.16723,25
2.05,1.01,3.72,5.05859,1.58361,25
4.73,-8.87,5.43,5.09766,2.63936,25
4.55,-13.38,7.08,5.10742,2.90329,25
3.94,-6.43,6.22,5.05859,1.58361,25
2.41,-11.12,2.75,5.10742,2.90329,25
-3.02,13.57,-5.12,5.09766,2.63936,25
0.64,5.16,0.61,5.06836,1.84755,25
-0.33,1.74,-2.74,5.05859,1.58361,25
2.9,-5.45,0.68,5.09766,2.63936,25
-2.16,5.77,-9.81,5.05859,1.58361,25
-0.15,-1.61,-0.73,5.06836,1.84755,25
-5.52,8.88,-5.97,5.08789,2.37542,25
-0.39,3.45,-2.5,5.06836,1.84755,25
-1.06,3.45,5.07,5.08789,2.37542,25
-3.5,5.28,-3.59,5.06836,1.84755,25
-3.2,7.11,-1.09,5.08789,2.37542,25
-5.45,5.64,-8.1,5.17578,4.75084,25
-4.05,13.75,-7.25,5.09766,2.63936,25
-3.32,1.07,-0.12,5.08789,2.37542,25
-1.19,7.35,2.26,5.08789,2.37542,25
1.68,1.5,1.59,5.12695,3.43117,25
0.95,-0.33,-6.89,5.11719,3.16723,25
-3.2,8.75,-0.48,5.08789,2.37542,25
-2.28,7.11,0.74,5.08789,2.37542,25
5.34,-2.4,3.6,5.07812,2.11149,25
4,-6.31,5.49,5.05859,1.58361,25
4.18,-6.73,6.53,5.08789,2.37542,25
3.87,-5.7,4.27,5.07812,2.11149,25
1.31,-9.42,6.83,5.10742,2.90329,25
0.22,2.05,1.16,5.15625,4.22297,25
3.87,-4.9,4.09,5.10742,2.90329,25
1.13,-0.27,0.37,5.04883,1.31968,25
-3.26,0.7,-0.18,5.10742,2.90329,25
2.53,-10.58,5.43,5.10742,2.90329,25
3.75,-5.64,4.33,5.09766,2.63936,25
4.61,-5.82,4.58,5.08789,2.37542,25
4.42,-5.39,5.19,5.08789,2.37542,25
5.34,-6.37,7.08,5.05859,1.58361,25
-0.21,-0.7,-2.74,5.09766,2.63936,25
-0.27,7.47,-8.96,5.09766,2.63936,25
1.92,-0.94,2.69,5.07812,2.11149,25
2.29,-7.83,4.21,5.12695,3.43117,25
2.05,-3.56,0.92,5.09766,2.63936,25
0.46,-0.39,-9.14,5.10742,2.90329,25
0.22,-1.49,2.2,5.05859,1.58361,25
-0.21,4,-7.43,5.06836,1.84755,25
-3.99,6.99,-8.1,5.09766,2.63936,25
-0.45,5.64,-3.1,5.08789,2.37542,25
-2.41,6.31,-0.12,5.06836,1.84755,25
-2.53,6.01,-2.68,5.14648,3.95904,25
-2.95,4.85,-3.53,5.10742,2.90329,25
-2.35,5.34,-0.79,5.06836,1.84755,25
-1.86,6.74,-2.92,5.06836,1.84755,25
-2.47,5.1,0.31,5.09766,2.63936,25
1.68,2.41,-0.6,5.06836,1.84755,25
-2.41,8.51,-7.43,5.12695,3.43117,25
0.46,3.63,0.92,5.06836,1.84755,25
-1.98,7.78,-3.04,5.05859,1.58361,25
3.39,-1.19,5.92,5.11719,3.16723,25
3.45,-2.28,1.83,5.06836,1.84755,25
3.2,-1.92,4.33,5.07812,2.11149,25
3.26,-8.75,4.27,5.07812,2.11149,25
3.2,-8.56,1.53,5.10742,2.90329,25
3.39,-6.31,3.85,5.13672,3.6951,25
3.87,-7.1,4.94,5.07812,2.11149,25
0.64,4.49,-2.13,5.10742,2.90329,25
1.86,-3.93,0.98,5.03906,1.05574,25
0.4,-0.21,-2.43,5.13672,3.6951,25
1.31,-5.7,-1.76,5.14648,3.95904,25
-0.94,10.77,-0.67,5.09766,2.63936,25
0.34,0.4,3.54,5.09766,2.63936,25
-3.14,3.2,-1.09,5.08789,2.37542,25
-3.56,10.4,-7.25,5.06836,1.84755,25
-3.81,7.35,-2.5,5.10742,2.90329,25
-2.1,4.49,-3.23,5.14648,3.95904,25
-5.03,10.4,-6.82,5.09766,2.63936,25
-1.61,8.08,-2.8,5.10742,2.90329,25
-1.98,4.36,-2.07,5.12695,3.43117,25
-1.06,2.6,-2.31,5.05859,1.58361,25
2.72,-6.31,0.92,5.14648,3.95904,25
-3.99,11.56,-2.62,5.09766,2.63936,25
0.34,-6.43,0,5.09766,2.63936,25
1.25,-2.59,3.24,5.10742,2.90329,25
4.18,-6.67,2.44,5.15625,4.22297,25
2.23,-11.86,-1.58,5.11719,3.16723,25
1.07,-8.2,1.71,5.07812,2.11149,25
1.86,-9.97,0.92,5.05859,1.58361,25
-0.03,0.58,-0.54,5.11719,3.16723,25
2.11,1.5,5.31,5.08789,2.37542,25
2.17,-3.81,5.13,5.08789,2.37542,25
1.68,-6.49,-0.6,5.15625,4.22297,25
-3.2,2.78,-5.3,5.12695,3.43117,25
-3.87,7.23,-8.78,5.09766,2.63936,25
-1.25,3.75,2.14,5.07812,2.11149,26
-5.03,8.27,-4.32,5.09766,2.63936,25
3.69,-2.83,7.93,5.08789,2.37542,26
-5.27,7.23,-5.06,5.11719,3.16723,26
-4.72,9.49,-1.7,5.07812,2.11149,26
-4.54,11.5,-7.25,5.10742,2.90329,26
3.08,7.17,-4.75,5.06836,1.84755,26
-2.47,2.41,0.13,5.08789,2.37542,26
-1.43,8.08,0.55,5.08789,2.37542,26
-2.28,5.52,-0.24,5.07812,2.11149,26
-2.95,3.14,-2.13,5.06836,1.84755,26
-2.59,8.51,-2.07,5.09766,2.63936,26
4,-2.4,5.19,5.07812,2.11149,26
1.68,-0.88,-1.28,5.08789,2.37542,26
4.3,-0.94,9.09,5.09766,2.63936,26
1.98,-8.87,-0.24,5.08789,2.37542,26
2.29,-4.11,3.72,5.06836,1.84755,26
4,-4.3,-1.52,5.09766,2.63936,26
1.01,-4.9,4.52,5.06836,1.84755,26
3.75,2.72,3.85,5.08789,2.37542,26
1.98,-3.32,0.31,5.12695,3.43117,26
0.76,-4.78,7.81,5.13672,3.6951,26
3.02,-6.67,2.87,5.03906,1.05574,26
0.76,-5.51,0.19,5.07812,2.11149,26
2.53,-4.6,-0.85,5.06836,1.84755,26
2.29,-6.8,3.48,5.07812,2.11149,26
-2.53,3.02,-1.21,5.09766,2.63936,26
-3.75,9.3,-5.06,5.07812,2.11149,26
-3.63,11.31,0.31,5.09766,2.63936,26
-1.86,5.95,0.07,5.06836,1.84755,26
-0.76,2.05,-0.18,5.11719,3.16723,26
0.03,1.19,0.43,5.12695,3.43117,26
-3.2,1.68,6.29,5.05859,1.58361,26
-3.02,10.64,-2.8,5.07812,2.11149,26
-2.22,7.41,-5.79,5.07812,2.11149,26
-5.76,12.72,-7.37,5.09766,2.63936,26
-1.55,10.83,3.79,5.09766,2.63936,26
-5.94,11.99,-6.64,5.07812,2.11149,26
-2.28,5.83,-2.07,5.06836,1.84755,26
-0.82,2.84,2.69,5.09766,2.63936,26
-2.22,2.9,-2.68,5.09766,2.63936,26
-2.41,8.45,-3.17,5.10742,2.90329,26
-4.97,11.56,-5.85,5.11719,3.16723,26
-5.03,9,-3.1,5.08789,2.37542,26
-1.61,2.41,-3.23,5.09766,2.63936,26
-3.44,-1.86,-3.04,5.14648,3.95904,26
-0.39,5.95,3.42,5.07812,2.11149,26
-8.38,16.86,-14.45,5.12695,3.43117,26
-1.25,10.83,2.32,5.10742,2.90329,26
-4.11,11.86,-5.85,5.07812,2.11149,26
-1.74,7.35,-0.24,5.10742,2.90329,26
1.07,-3.2,0.61,5.05859,1.58361,26
1.37,-3.99,1.96,5.09766,2.63936,26
3.75,-7.04,6.35,5.06836,1.84755,26
3.51,-2.83,-1.28,5.06836,1.84755,26
2.29,2.84,2.26,5.13672,3.6951,26
3.63,-4.66,3.85,5.15625,4.22297,26
4.18,-4.78,2.26,5.10742,2.90329,26
4.24,-11.61,4.4,5.10742,2.90329,26
2.29,-6.31,5.49,5.05859,1.58361,26
2.65,-8.5,3.42,5.10742,2.90329,26
0.22,-1,0.55,5.09766,2.63936,26
4.67,-4.6,3.42,5.11719,3.16723,26
1.74,-9.3,5.37,5.07812,2.11149,26
1.8,-4.3,2.99,5.09766,2.63936,26
1.56,0.4,0.25,5.08789,2.37542,26
-1.8,0.52,4.7,5.13672,3.6951,26
-1.19,8.39,2.93,5.08789,2.37542,26
-2.1,6.5,-0.24,5.08789,2.37542,26
-0.21,1.25,-3.71,5.12695,3.43117,26
0.52,0.4,0.92,5.12695,3.43117,26
-2.53,3.94,-4.63,5.11719,3.16723,26
-3.44,6.92,-3.41,5.07812,2.11149,26
-2.1,1.07,-1.46,5.12695,3.43117,26
0.28,8.14,1.16,5.12695,3.43117,26
-1.49,3.45,-0.73,5.18555,5.01478,26
-3.99,8.08,-7.19,5.09766,2.63936,26
-5.09,9.12,-4.93,5.13672,3.6951,26
-6.06,14.61,-6.76,5.11719,3.16723,26
-4.54,15.09,-6.95,5.05859,1.58361,26
3.02,-6.06,1.96,5.10742,2.90329,26
-3.08,10.77,-4.45,5.11719,3.16723,26
-1.31,5.4,-1.4,5.09766,2.63936,26
-2.28,3.57,1.1,5.11719,3.16723,26
1.13,3.08,2.44,5.09766,2.63936,26
-0.58,3.51,-1.09,5.09766,2.63936,26
3.94,-2.77,-0.42,5.08789,2.37542,26
2.53,-6.06,3.85,5.08789,2.37542,26
4.79,-12.16,10.92,5.13672,3.6951,26
7.23,-8.93,6.77,5.07812,2.11149,26
3.2,-2.65,2.99,5.05859,1.58361,26
2.65,-2.53,6.22,5.07812,2.11149,26
5.34,4.55,10.86,5.07812,2.11149,26
-1.86,3.51,-2.07,5.09766,2.63936,26
-4.24,5.89,-4.57,5.05859,1.58361,26
-3.44,7.35,-6.15,5.08789,2.37542,26
3.02,-0.82,7.87,5.13672,3.6951,26
-1.31,11.07,-0.3,5.08789,2.37542,26
-2.77,6.01,-1.82,5.09766,2.63936,26
-1.67,2.17,1.1,5.07812,2.11149,26
-2.28,6.99,-5.67,5.07812,2.11149,26
-4.91,6.74,-2.92,5.11719,3.16723,26
-3.99,10.46,-2.74,5.07812,2.11149,26
-3.69,12.59,-5.67,5.05859,1.58361,26
-1.67,2.53,-4.69,5.11719,3.16723,26
-3.44,8.02,-0.48,5.10742,2.90329,26
3.45,-8.81,3.36,5.07812,2.11149,26
1.56,-7.1,11.47,5.09766,2.63936,26
0.52,0.46,4.03,5.10742,2.90329,26
1.62,-5.33,2.08,5.07812,2.11149,26
3.63,-8.81,3.24,5.10742,2.90329,26
2.59,-12.65,1.1,5.12695,3.43117,26
-3.44,9.55,-3.47,5.10742,2.90329,26
-2.89,1.19,-5,5.08789,2.37542,26
2.96,-2.28,7.5,5.11719,3.16723,26
-0.58,0.46,-2.37,5.08789,2.37542,26
-1.13,6.31,-0.54,5.10742,2.90329,26
2.72,-5.03,3.48,5.12695,3.43117,26
4.79,-8.81,2.32,5.10742,2.90329,26
5.28,-6.25,10.43,5.07812,2.11149,26
0.34,0.28,0.31,5.12695,3.43117,26
-4.3,8.27,-2.56,5.07812,2.11149,26
-0.76,7.05,5.68,5.05859,1.58361,26
3.14,-0.15,1.59,5.07812,2.11149,26
-3.87,10.28,-2.01,5.09766,2.63936,26
-2.28,2.11,-1.89,5.12695,3.43117,26
-1.06,5.52,-3.41,5.06836,1.84755,26
2.96,-6.61,0.98,5.06836,1.84755,26
4.48,-5.09,4.52,5.08789,2.37542,26
6.01,-11.49,9.82,5.08789,2.37542,26
0.22,-2.83,0,5.04883,1.31968,26
-1.55,1.25,-4.14,5.08789,2.37542,26
0.83,3.02,-0.6,5.10742,2.90329,26
-0.76,8.08,-1.03,5.09766,2.63936,26
-0.33,5.03,-0.91,5.08789,2.37542,26
2.17,-7.22,4.4,5.12695,3.43117,26
1.8,-2.83,1.53,5.13672,3.6951,26
-0.64,-0.27,2.2,5.08789,2.37542,26
5.58,-4.66,5.49,5.08789,2.37542,26
5.03,-4.17,7.57,5.07812,2.11149,26
3.33,-4.66,2.26,5.13672,3.6951,26
-6.49,11.25,-5.18,5.07812,2.11149,26
-5.45,7.78,-7.56,5.11719,3.16723,26
-1.98,7.66,0.98,5.03906,1.05574,26
-3.14,1.86,-2.25,5.15625,4.22297,26
-1.37,4.18,-2.25,5.07812,2.11149,26
-1.43,6.99,0.13,5.12695,3.43117,26
4.61,-5.03,3.11,5.09766,2.63936,26
6.8,-11,8.97,5.05859,1.58361,26
1.62,-3.14,2.75,5.10742,2.90329,26
3.45,-7.95,5.19,5.10742,2.90329,26
1.44,-3.62,0.74,5.11719,3.16723,26
2.96,-4.78,2.87,5.11719,3.16723,26
-4.05,7.84,-3.96,5.06836,1.84755,26
-0.7,3.14,-3.04,5.09766,2.63936,26
-0.52,-0.82,8.48,5.10742,2.90329,26
-3.14,9.73,-6.28,5.09766,2.63936,26
-0.88,6.44,-0.12,5.08789,2.37542,26
4.85,-1.61,4.46,5.07812,2.11149,26
2.96,-2.77,6.16,5.11719,3.16723,26
0.22,-6.61,-0.18,5.12695,3.43117,26
0.09,0.46,-5,5.09766,2.63936,26
-3.2,11.19,-5.3,5.09766,2.63936,26
1.01,1.99,4.52,5.07812,2.11149,26
-1.25,3.57,-0.6,5.10742,2.90329,26
-1.92,6.07,-2.92,5.10742,2.90329,26
0.4,2.29,-6.28,5.04883,1.31968,26
4.91,-6.98,-1.34,5.08789,2.37542,26
3.75,-5.7,3.05,5.08789,2.37542,26
4.67,-5.58,5.19,5.10742,2.90329,26
3.08,-0.45,13.36,5.07812,2.11149,26
0.15,2.84,3.42,5.09766,2.63936,26
1.98,-3.14,0.49,5.11719,3.16723,26
-3.87,6.44,-3.1,5.09766,2.63936,26
-1.61,10.16,-5.12,5.13672,3.6951,26
-0.82,2.72,-5.18,5.09766,2.63936,26
-0.88,6.99,-2.92,5.10742,2.90329,26
-0.58,-1.55,-0.06,5.10742,2.90329,26
3.14,0.28,3.91,5.07812,2.11149,26
3.08,-9.36,5.8,5.11719,3.16723,26
-0.64,1.99,-0.79,5.13672,3.6951,26
4.42,-4.78,3.48,5.09766,2.63936,26
0.4,6.74,-5.06,5.08789,2.37542,26
0.34,-1.98,2.14,5.08789,2.37542,26
-2.59,7.41,-3.41,5.09766,2.63936,26
-4.72,12.23,3.11,5.09766,2.63936,26
-1.92,11.19,-2.07,5.08789,2.37542,26
0.83,3.2,3.05,5.14648,3.95904,26
0.09,0.58,2.44,5.06836,1.84755,26
4.79,-8.87,2.44,5.09766,2.63936,26
3.45,-7.89,5.37,5.07812,2.11149,26
0.4,-2.28,3.11,5.12695,3.43117,26
5.76,-15.09,7.2,5.08789,2.37542,26
1.74,-0.45,2.57,5.11719,3.16723,26
-4.17,6.5,-2.62,5.10742,2.90329,26
-3.08,14.18,-1.89,5.07812,2.11149,26
-6.49,21.07,-6.46,5.10742,2.90329,26
-2.83,8.94,-4.39,5.06836,1.84755,26
-0.58,5.7,1.16,5.04883,1.31968,26
-3.63,5.7,0.8,5.09766,2.63936,26
0.22,-8.93,-5.3,5.10742,2.90329,26
-0.58,-0.33,2.26,5.11719,3.16723,26
0.52,-0.7,1.22,5.18555,5.01478,26
3.26,-5.09,0.74,5.10742,2.90329,26
3.26,-6.61,8.54,5.08789,2.37542,26
0.7,-0.09,-0.12,5.08789,2.37542,26
-3.44,7.35,-2.25,5.07812,2.11149,26
-4.3,8.75,-6.15,5.10742,2.90329,26
-3.93,8.39,-2.13,5.04883,1.31968,26
0.4,-0.94,-0.91,5.09766,2.63936,26
1.44,-0.51,3.18,5.06836,1.84755,26
1.5,-2.83,-2.43,5.14648,3.95904,26
3.33,-8.2,4.82,5.09766,2.63936,26
1.74,-1.61,3.05,5.09766,2.63936,26
0.03,1.56,1.9,5.07812,2.11149,26
-4.11,1.01,-6.28,5.09766,2.63936,26
-0.7,6.01,-2.01,5.08789,2.37542,26
0.03,3.2,-1.58,5.06836,1.84755,26
-3.56,14.91,-3.65,5.08789,2.37542,26
-5.21,12.29,-0.36,5.08789,2.37542,26
-2.95,1.99,-4.14,5.10742,2.90329,26
-2.35,3.14,-0.54,5.12695,3.43117,26
3.81,-6.25,7.5,5.10742,2.90329,26
-2.83,10.95,-2.37,5.09766,2.63936,26
1.44,-1.8,3.91,5.10742,2.90329,26
2.41,0.1,-0.36,5.17578,4.75084,26
3.14,-0.64,7.2,5.09766,2.63936,26
-1,-0.39,1.41,5.07812,2.11149,26
1.56,-6.37,-0.12,5.07812,2.11149,26
-3.5,5.7,-8.9,5.11719,3.16723,26
4.06,-7.1,7.75,5.08789,2.37542,26
-0.58,-2.71,-1.03,5.08789,2.37542,26
-2.47,6.07,-0.42,5.08789,2.37542,26
-0.76,8.94,0.98,5.07812,2.11149,26
-1.25,13.14,4.15,5.08789,2.37542,26
-0.33,1.5,0.68,5.11719,3.16723,26
-1.25,3.45,1.41,5.09766,2.63936,26
-2.47,7.84,3.42,5.12695,3.43117,26
-2.35,6.86,-1.52,5.13672,3.6951,26
3.33,-4.23,2.99,5.12695,3.43117,26
3.26,-4.54,3.42,5.04883,1.31968,26
0.58,-1.25,4.15,5.17578,4.75084,26
-0.27,4.67,1.71,5.09766,2.63936,26
-1.74,0.58,-2.62,5.08789,2.37542,26
4.79,-5.7,5.31,5.09766,2.63936,26
-4.11,9.97,-5.24,5.05859,1.58361,26
-5.27,9.42,-5.12,5.07812,2.11149,26
-3.99,4.12,-1.64,5.12695,3.43117,26
-3.5,12.41,-3.17,5.12695,3.43117,26
0.89,-1.43,0.98,5.17578,4.75084,26
-0.64,1.68,0.07,5.11719,3.16723,26
0.95,-3.87,3.48,5.13672,3.6951,26
5.52,-8.99,4.46,5.13672,3.6951,26
3.81,-4.54,3.3,5.08789,2.37542,26
-0.21,5.52,-3.65,5.07812,2.11149,26
-3.08,7.53,-4.93,5.12695,3.43117,26
-1.49,-2.1,-0.24,5.08789,2.37542,26
-0.82,4.3,-0.3,5.08789,2.37542,26
-6.25,6.92,-3.41,5.09766,2.63936,26
-1.37,8.02,5.55,5.18555,5.01478,26
0.22,5.52,-1.28,5.06836,1.84755,26
6.5,-4.97,2.81,5.10742,2.90329,26
5.15,-11.61,6.04,5.08789,2.37542,26
-0.7,-3.14,-1.15,5.12695,3.43117,26
5.03,-5.82,5.25,5.10742,2.90329,26
0.34,-0.82,1.65,5.11719,3.16723,26
3.02,-4.72,1.53,5.10742,2.90329,26
-1.86,1.01,-0.36,5.06836,1.84755,26
-1.43,3.88,0.61,5.12695,3.43117,26
-1.92,9.42,-2.43,5.10742,2.90329,26
-3.87,9.97,-4.26,5.20508,5.54265,26
-2.53,15.34,-3.41,5.13672,3.6951,26
-2.35,1.74,-1.76,5.09766,2.63936,26
1.25,1.92,-1.89,5.10742,2.90329,26
-0.15,-1.06,6.59,5.10742,2.90329,26
5.83,-9.23,9.21,5.13672,3.6951,26
0.4,-0.88,1.29,5.11719,3.16723,26
2.11,-5.21,5,5.10742,2.90329,26
-1.37,4.3,-7.13,5.11719,3.16723,26
-4.97,10.46,-3.9,5.07812,2.11149,26
-1.13,8.57,-1.58,5.09766,2.63936,26
1.98,-7.53,5.37,5.09766,2.63936,26
3.39,-9.84,-0.91,5.08789,2.37542,26
4.67,-9.42,1.59,5.14648,3.95904,26
4.42,-4.11,6.71,5.12695,3.43117,26
2.47,-9.9,-4.63,5.13672,3.6951,26
3.02,-9.84,3.79,5.09766,2.63936,26
0.95,-2.4,1.04,5.08789,2.37542,26
-2.1,3.94,-3.53,5.12695,3.43117,26
-2.22,6.31,-2.68,5.11719,3.16723,26
-2.47,6.07,-5.54,5.10742,2.90329,26
-0.27,4.61,0.92,5.10742,2.90329,26
-3.87,10.89,-5.42,5.09766,2.63936,26
-3.63,10.7,-4.69,5.04883,1.31968,26
-1.92,2.96,-0.6,5.07812,2.11149,26
3.14,-9.72,2.14,5.13672,3.6951,26
