,x-axis,y-axis,z-axis,volatge,current
4299,4.03,-13.53,-2.76,2441.406,-3167.229
4300,-1.15,-0.54,0.41,2441.406,-3167.229
4301,3.36,1.17,3.09,2485.352,-791.807
4302,-1.46,-14.2,-2.21,2475.586,-1319.679
4303,-2.25,2.51,0.22,2456.055,-2375.422
4304,-0.79,2.39,0.71,2426.758,-3959.037
4305,-2.8,-12.06,1.81,2446.289,-2903.294
4306,-1.27,4.34,-1.67,2470.703,-1583.615
4307,4.58,5.5,1.08,2392.578,-5806.588
4308,3.91,-12.31,-1.91,2421.875,-4222.973
4309,-2.86,-3.89,-1.24,2407.227,-5014.78
4310,4.58,-3.65,2.05,2407.227,-5014.78
4311,-2.74,-10.05,-1.85,2456.055,-2375.422
4312,-1.94,4.28,3.03,2460.937,-2111.487
4313,-0.79,3.06,0.16,2426.758,-3959.037
4314,-2.68,-0.72,-1.85,2451.172,-2639.358
4315,4.21,8.97,2.79,2392.578,-5806.588
4316,3.67,-13.83,-5.57,2490.234,-527.872
4317,-2.8,0.01,1.2,2392.578,-5806.588
4318,-0.72,0.07,1.57,2441.406,-3167.229
4319,-4.32,-5.54,-2.95,2519.531,1055.743
4320,0.25,13.61,-0.87,2431.641,-3695.101
4321,-0.36,-12.67,-3.37,2460.937,-2111.487
4322,-3.1,1.78,0.04,2475.586,-1319.679
4323,-0.97,0.99,-0.45,2426.758,-3959.037
4324,-3.65,-7,-1.3,2397.461,-5542.652
4325,-0.79,14.46,0.41,2314.453,-10029.561
4326,-0.11,-7.06,-4.53,2412.109,-4750.845
4327,-1.94,-1.58,1.69,2495.117,-263.936
4328,1.1,7.45,0.04,2495.117,-263.936
4329,-1.88,-8.77,1.02,2426.758,-3959.037
4330,-2,13.12,-3.01,2402.344,-5278.716
4331,1.41,-9.5,-5.2,2475.586,-1319.679
4332,0.74,2.02,1.08,2431.641,-3695.101
4333,2.02,5.31,5.71,2392.578,-5806.588
4334,-2.07,-0.6,-2.15,2441.406,-3167.229
4335,2.02,15.44,3.09,2446.289,-2903.294
4336,2.39,-10.48,1.38,2470.703,-1583.615
4337,-3.1,7.81,-2.4,2470.703,-1583.615
4338,-1.82,0.92,4.86,2504.883,263.936
4339,-2.31,3.12,-0.57,2480.469,-1055.743
4340,-1.52,16.72,-3.86,2436.523,-3431.166
4341,1.04,-8.65,-3.74,2436.523,-3431.166
4342,-0.91,5.13,3.52,2446.289,-2903.294
4343,0.19,-5.9,8.94,2397.461,-5542.652
4344,-0.66,-1.39,1.32,2407.227,-5014.78
4345,2.14,8.12,1.75,2480.469,-1055.743
4346,-1.09,-11.82,-6.79,2421.875,-4222.973
4347,-1.88,6.78,2.18,2504.883,263.936
4348,0.5,6.78,1.63,2402.344,-5278.716
4349,-3.22,-6.7,0.53,2426.758,-3959.037
4350,3.48,5.86,5.35,2446.289,-2903.294
4351,1.1,-19.62,-1.67,2382.812,-6334.459
4352,0.19,-0.17,-2.15,2465.82,-1847.551
4353,3.91,-5.23,1.81,2368.164,-7126.267
4354,-3.9,-14.5,0.1,2441.406,-3167.229
4355,0.8,10.92,1.5,2416.992,-4486.909
4356,0.68,-7.19,6.44,2485.352,-791.807
4357,-3.29,5.38,-7.28,2441.406,-3167.229
4358,1.9,1.35,4.8,2509.766,527.872
4359,-1.4,2.08,-1.85,2358.398,-7654.139
4360,0.8,5.5,-6,2387.695,-6070.524
4361,4.03,-5.54,10.83,2421.875,-4222.973
4362,1.84,-0.23,1.57,2465.82,-1847.551
4363,-0.6,4.22,6.81,2407.227,-5014.78
4364,1.53,-2.37,0.77,2451.172,-2639.358
4365,-2.25,4.58,-0.93,2426.758,-3959.037
4366,3.36,4.77,6.99,2529.297,1583.615
4367,-2.13,3.24,-3.74,2456.055,-2375.422
4368,0.01,11.72,0.41,2446.289,-2903.294
4369,0.25,3.79,1.32,2416.992,-4486.909
4370,-0.24,5.5,-3.8,2451.172,-2639.358
4371,3.85,-7,3.33,2490.234,-527.872
4372,-0.66,2.2,-8.86,2470.703,-1583.615
4373,-2.8,7.88,6.14,2514.648,791.807
4374,-0.66,2.51,-0.08,2480.469,-1055.743
4375,-3.04,0.62,-3.86,2387.695,-6070.524
4376,1.04,7.51,-1.6,2416.992,-4486.909
4377,-2.55,-7.98,-8.92,2475.586,-1319.679
4378,-5.18,15.38,4.92,2421.875,-4222.973
4379,-1.15,-1.21,1.87,2397.461,-5542.652
4380,-1.15,-5.42,1.26,2431.641,-3695.101
4381,4.7,-3.65,-1.12,2436.523,-3431.166
4382,-5.18,-3.89,-1.48,2480.469,-1055.743
4383,3.73,6.72,3.03,2412.109,-4750.845
4384,0.56,-13.16,-3.13,2426.758,-3959.037
4385,-2.25,5.92,0.53,2397.461,-5542.652
4386,0.92,-1.94,-1.06,2426.758,-3959.037
4387,-1.7,-0.23,-2.58,2416.992,-4486.909
4388,5.43,7.27,1.87,2373.047,-6862.331
4389,-2.13,-6.94,0.1,2480.469,-1055.743
4390,-0.18,5.31,1.87,2402.344,-5278.716
4391,3.12,-7.49,-1.36,2436.523,-3431.166
4392,-1.33,2.02,0.83,2412.109,-4750.845
4393,0.37,-1.58,1.99,2421.875,-4222.973
4394,-1.58,-1.15,-2.82,2465.82,-1847.551
4395,2.08,1.78,1.87,2470.703,-1583.615
4396,-3.53,-11.64,-1.79,2446.289,-2903.294
4397,-2.07,12.69,3.15,2431.641,-3695.101
4398,1.29,-10.9,-1.42,2446.289,-2903.294
4399,-1.03,0.8,-1.48,2539.062,2111.487
4400,1.35,2.27,-0.45,2387.695,-6070.524
4401,-3.35,-3.16,-2.82,2460.937,-2111.487
4402,4.4,4.95,-0.2,2456.055,-2375.422
4403,-1.46,-9.14,-0.87,2416.992,-4486.909
4404,-2.92,11.96,2.36,2456.055,-2375.422
4405,4.15,-2.61,-2.82,2407.227,-5014.78
4406,-1.33,0.86,-1.85,2470.703,-1583.615
4407,-0.97,1.9,-0.08,2441.406,-3167.229
4408,-2.49,1.47,-2.21,2465.82,-1847.551
4409,2.2,9.22,-1.85,2460.937,-2111.487
4410,-0.97,-13.83,-1.54,2485.352,-791.807
4411,-2.49,8.18,1.2,2397.461,-5542.652
4412,1.53,-1.64,0.77,2373.047,-6862.331
4413,1.17,-1.64,-0.08,2490.234,-527.872
4414,0.31,-1.82,1.38,2460.937,-2111.487
4415,-2.61,-4.2,-1.12,2421.875,-4222.973
4416,2.39,12.51,3.09,2353.516,-7918.074
4417,3.06,-12.37,-5.57,2397.461,-5542.652
4418,-0.79,1.05,3.94,2451.172,-2639.358
4419,-1.4,0.8,1.02,2397.461,-5542.652
4420,-1.46,-3.53,-1.79,2495.117,-263.936
4421,4.7,6.9,-0.51,2456.055,-2375.422
4422,1.84,-17.92,-2.4,2421.875,-4222.973
4423,-0.42,3.73,1.2,2436.523,-3431.166
4424,0.37,-3.04,0.04,2475.586,-1319.679
4425,-3.04,-8.53,0.41,2421.875,-4222.973
4426,3.18,8.42,0.16,2524.414,1319.679
4427,-2.13,-18.22,-4.65,2431.641,-3695.101
4428,-1.46,2.45,-1.42,2416.992,-4486.909
4429,0.92,0.19,0.59,2451.172,-2639.358
4430,-1.82,-3.83,-3.74,2485.352,-791.807
4431,3.67,8.42,2.42,2460.937,-2111.487
4432,1.35,-14.38,-1.67,2460.937,-2111.487
4433,-1.15,3.67,2.72,2500,0
4434,0.07,6.05,-1.36,2460.937,-2111.487
4435,-1.52,-2.31,-1.06,2392.578,-5806.588
4436,3.12,7.39,-3.43,2416.992,-4486.909
4437,0.43,-13.4,-4.17,2407.227,-5014.78
4438,-3.16,13.3,3.94,2465.82,-1847.551
4439,-0.54,1.05,0.59,2363.281,-7390.203
4440,-1.03,-1.27,3.33,2421.875,-4222.973
4441,5.07,7.27,2.42,2504.883,263.936
4442,0.37,-12.86,-3.07,2470.703,-1583.615
4443,-2.8,-1.15,0.41,2456.055,-2375.422
4444,-0.54,4.22,4.31,2426.758,-3959.037
4445,0.07,-3.4,1.69,2407.227,-5014.78
4446,2.63,13.18,-7.15,2451.172,-2639.358
4447,-2.19,-14.81,-1.3,2470.703,-1583.615
4448,-2.86,1.41,-0.08,2436.523,-3431.166
4449,0.43,-4.44,1.81,2519.531,1055.743
4450,1.71,-16.51,0.16,2397.461,-5542.652
4451,-1.4,3.49,1.63,2465.82,-1847.551
4452,4.4,13.85,1.63,2426.758,-3959.037
4453,1.17,0.01,1.38,2387.695,-6070.524
4454,-1.64,3.18,3.15,2485.352,-791.807
4455,2.45,7.63,6.38,2470.703,-1583.615
4456,1.71,4.89,0.41,2441.406,-3167.229
4457,1.17,-6.45,-4.71,2387.695,-6070.524
4458,1.59,1.11,-2.89,2397.461,-5542.652
4459,2.14,4.89,3.82,2475.586,-1319.679
4460,2.69,-6.21,-0.39,2529.297,1583.615
4461,0.25,-24.44,1.87,2480.469,-1055.743
4462,-0.11,-1.45,-2.28,2495.117,-263.936
4463,-2.13,2.2,5.1,2426.758,-3959.037
4464,-2.13,3.36,-3.19,2436.523,-3431.166
4465,2.02,-3.65,-8.74,2460.937,-2111.487
4466,-5.24,-3.53,-7.64,2416.992,-4486.909
4467,2.08,1.47,-4.41,2416.992,-4486.909
4468,5.37,2.08,6.81,2504.883,263.936
4469,0.13,-9.93,3.82,2475.586,-1319.679
4470,4.7,-16.27,1.2,2480.469,-1055.743
4471,-1.94,-10.05,5.1,2451.172,-2639.358
4472,-0.36,-0.54,1.5,2480.469,-1055.743
4473,-0.97,6.9,9.8,2451.172,-2639.358
4474,1.71,-3.28,5.41,2470.703,-1583.615
4475,-0.42,8.24,1.63,2416.992,-4486.909
4476,-4.26,-8.53,-3.07,2333.984,-8973.818
4477,-2.86,4.28,-4.29,2456.055,-2375.422
4478,-3.47,11.84,-3.74,2504.883,263.936
4479,1.1,15.38,-4.78,2465.82,-1847.551
4480,1.47,11.11,1.08,2451.172,-2639.358
4481,3,0.62,-8.31,2407.227,-5014.78
4482,-0.3,-4.5,-2.46,2485.352,-791.807
4483,1.04,-1.21,-4.1,2460.937,-2111.487
4484,1.23,-2.19,4.43,2451.172,-2639.358
4485,0.68,-15.72,6.69,2504.883,263.936
4486,1.59,-23.77,6.44,2514.648,791.807
4487,-4.93,-19.14,4.31,2426.758,-3959.037
4488,-0.3,-6.94,0.59,2470.703,-1583.615
4489,-1.46,7.63,4.68,2436.523,-3431.166
4490,0.74,-3.65,1.93,2485.352,-791.807
4491,-2.74,-1.33,-0.45,2441.406,-3167.229
4492,0.56,1.47,-4.23,2490.234,-527.872
4493,-2.37,14.46,-6.54,2456.055,-2375.422
4494,-3.35,12.63,-1.24,2441.406,-3167.229
4495,1.84,20.99,-6.18,2495.117,-263.936
4496,2.45,9.03,-3.31,2446.289,-2903.294
4497,3.48,-4.01,-0.26,2539.062,2111.487
4498,0.07,-2.37,1.32,2446.289,-2903.294
4499,0.56,-1.64,0.71,2451.172,-2639.358
4500,0.07,9.16,0.1,2460.937,-2111.487
4501,4.09,-12.31,6.32,2480.469,-1055.743
4502,2.32,-10.36,4.98,2426.758,-3959.037
4503,0.5,-37.43,10.96,2441.406,-3167.229
4504,-3.77,-12.73,1.99,2402.344,-5278.716
4505,-0.97,-6.03,6.5,2495.117,-263.936
4506,1.53,4.4,1.81,2519.531,1055.743
4507,1.29,-1.39,0.22,2382.812,-6334.459
4508,0.31,-10.05,-2.64,2465.82,-1847.551
4509,-0.66,-6.21,-1.06,2431.641,-3695.101
4510,-2.13,4.16,-3.07,2446.289,-2903.294
4511,-1.58,21.17,-0.57,2426.758,-3959.037
4512,0.31,17.2,-7.52,2412.109,-4750.845
4513,0.8,3.42,-6.3,2416.992,-4486.909
4514,0.25,-6.76,-6.67,2534.18,1847.551
4515,0.68,-0.54,-2.28,2446.289,-2903.294
4516,-1.09,3.79,1.63,2451.172,-2639.358
4517,4.64,5.07,-4.59,2441.406,-3167.229
4518,0.8,-11.15,4.19,2456.055,-2375.422
4519,0.37,-11.76,-1.12,2441.406,-3167.229
4520,-1.82,-22.12,6.99,2436.523,-3431.166
4521,-2.55,-7.06,1.93,2529.297,1583.615
4522,-1.33,-5.3,5.29,2451.172,-2639.358
4523,1.65,1.35,1.5,2407.227,-5014.78
4524,0.62,-6.09,-2.52,2436.523,-3431.166
4525,-2.8,-10.23,-0.2,2490.234,-527.872
4526,0.13,8.36,-6.24,2465.82,-1847.551
4527,-3.53,13.42,-2.7,2504.883,263.936
4528,3.24,16.9,-3.98,2500,0
4529,1.17,1.9,-5.32,2456.055,-2375.422
4530,2.02,-8.28,-5.45,2441.406,-3167.229
4531,-1.03,2.69,-2.82,2397.461,-5542.652
4532,-1.46,0.62,2.24,2431.641,-3695.101
4533,0.62,6.47,3.58,2426.758,-3959.037
4534,1.78,-7.98,1.44,2465.82,-1847.551
4535,3.3,-17.12,1.75,2475.586,-1319.679
4536,-1.88,-19.32,2.24,2485.352,-791.807
4537,-0.54,-9.62,2.54,2412.109,-4750.845
4538,-1.76,1.41,2.91,2465.82,-1847.551
4539,1.9,-1.33,3.15,2441.406,-3167.229
4540,-1.09,-4.69,-1.24,2451.172,-2639.358
4541,2.51,-13.71,-1.06,2460.937,-2111.487
4542,-3.96,-7.55,-0.69,2407.227,-5014.78
4543,0.43,3.73,-3.01,2436.523,-3431.166
4544,-1.64,16.11,0.22,2475.586,-1319.679
4545,2.45,10.01,-1.73,2407.227,-5014.78
4546,0.86,-0.17,-0.26,2465.82,-1847.551
4547,1.35,-9.14,-3.43,2504.883,263.936
4548,-4.57,-1.51,-1,2416.992,-4486.909
4549,-5.36,6.53,-1.42,2485.352,-791.807
4550,-4.57,13.61,-1.97,2402.344,-5278.716
4551,2.02,5.01,-5.45,2436.523,-3431.166
4552,2.2,-2.8,-0.02,2485.352,-791.807
4553,-0.42,-4.87,-3.37,2441.406,-3167.229
4554,-1.27,-2.98,-2.7,2500,0
4555,-1.52,-1.58,-1.48,2509.766,527.872
4556,0.31,3.97,-0.75,2402.344,-5278.716
4557,4.15,-4.93,3.09,2426.758,-3959.037
4558,3.42,-5.6,2.54,2485.352,-791.807
4559,1.23,-8.28,3.58,2460.937,-2111.487
4560,-0.6,0.62,-2.03,2475.586,-1319.679
4561,-2.25,-7.19,7.97,2500,0
4562,2.2,2.69,4.8,2377.93,-6598.395
4563,3,0.13,3.88,2441.406,-3167.229
4564,1.96,-1.27,-0.02,2460.937,-2111.487
4565,-2.86,-0.17,-0.39,2456.055,-2375.422
4566,-0.48,4.89,-0.2,2456.055,-2375.422
4567,-0.97,2.39,2.05,2465.82,-1847.551
4568,-1.03,3.3,1.63,2465.82,-1847.551
4569,0.92,-1.39,-5.81,2475.586,-1319.679
4570,-2.55,0.92,-3.92,2421.875,-4222.973
4571,2.2,6.6,-2.7,2402.344,-5278.716
4572,-1.15,8,-3.8,2465.82,-1847.551
4573,2.57,-4.5,0.59,2426.758,-3959.037
4574,3.85,-19.32,-1.79,2436.523,-3431.166
4575,-1.15,-8.59,0.96,2504.883,263.936
4576,-1.52,-2.73,-0.63,2451.172,-2639.358
4577,1.47,5.68,6.08,2392.578,-5806.588
4578,-2.19,-5.05,3.58,2416.992,-4486.909
4579,1.47,-7.73,-3.43,2446.289,-2903.294
4580,-2.13,6.11,-4.65,2412.109,-4750.845
4581,-0.97,13.73,0.96,2460.937,-2111.487
4582,3.85,14.95,-2.09,2460.937,-2111.487
4583,1.04,1.72,0.71,2558.594,3167.229
4584,2.26,-19.14,0.59,2397.461,-5542.652
4585,-3.47,-4.99,-1.67,2500,0
4586,-0.6,-5.72,7.79,2431.641,-3695.101
4587,0.43,2.69,4.68,2431.641,-3695.101
4588,-0.66,-8.34,-0.81,2363.281,-7390.203
4589,-0.6,15.5,-10.69,2446.289,-2903.294
4590,1.23,13.06,-8.92,2451.172,-2639.358
4591,2.26,14.7,-3.86,2441.406,-3167.229
4592,2.02,6.9,0.22,2441.406,-3167.229
4593,1.84,-4.26,-1.73,2534.18,1847.551
4594,-2,-11.94,0.83,2441.406,-3167.229
4595,-0.72,-2.06,-0.02,2475.586,-1319.679
4596,-0.18,3.49,4.74,2495.117,-263.936
4597,-2.43,0.86,3.09,2426.758,-3959.037
4598,1.84,-3.34,-8.37,2495.117,-263.936
4599,-4.26,8,-5.69,2451.172,-2639.358
4600,0.31,7.33,-6.67,2504.883,263.936
4601,1.78,4.7,-0.39,2446.289,-2903.294
4602,1.96,-7,1.57,2436.523,-3431.166
4603,0.19,-16.94,-4.59,2460.937,-2111.487
4604,-3.71,-13.34,6.08,2470.703,-1583.615
4605,-2.19,-1.27,4.31,2490.234,-527.872
4606,1.47,-6.82,7.24,2431.641,-3695.101
4607,-3.47,-0.36,-0.75,2480.469,-1055.743
4608,-2.55,3.85,-8.01,2475.586,-1319.679
4609,-2.19,1.05,-6.91,2446.289,-2903.294
4610,1.04,15.19,-1.12,2475.586,-1319.679
4611,2.81,-2.86,1.93,2338.867,-8709.882
4612,1.41,2.51,-5.26,2426.758,-3959.037
4613,-5.18,-3.77,-3.19,2446.289,-2903.294
4614,-2.98,-3.71,-0.32,2436.523,-3431.166
4615,-0.24,13.36,0.16,2436.523,-3431.166
4616,-0.05,3.55,1.2,2441.406,-3167.229
4617,2.69,-4.08,-3.74,2402.344,-5278.716
4618,-1.82,7.51,-3.68,2500,0
4619,-1.03,8.61,3.94,2402.344,-5278.716
4620,2.63,-5.97,4.19,2402.344,-5278.716
4621,1.17,-11.58,1.87,2451.172,-2639.358
4622,-6.27,-5.11,-1.06,2338.867,-8709.882
4623,-0.05,-1.64,3.82,2407.227,-5014.78
4624,0.74,13.18,4.61,2407.227,-5014.78
4625,1.04,5.86,-1.24,2475.586,-1319.679
4626,3.67,-5.3,-3.43,2465.82,-1847.551
4627,-2.43,-2.8,-0.81,2412.109,-4750.845
4628,-1.33,6.72,5.9,2460.937,-2111.487
4629,3.3,-6.82,0.22,2524.414,1319.679
4630,-0.18,-4.69,-4.17,2407.227,-5014.78
4631,-2.61,-2.92,0.53,2431.641,-3695.101
4632,-2.19,10.38,1.32,2475.586,-1319.679
4633,2.63,14.83,1.32,2446.289,-2903.294
4634,0.68,-1.09,5.47,2426.758,-3959.037
4635,-0.05,-10.66,-1.6,2426.758,-3959.037
4636,-3.22,-8.89,-1.85,2460.937,-2111.487
4637,-0.24,8.24,6.26,2456.055,-2375.422
4638,2.93,4.16,2.72,2475.586,-1319.679
4639,2.93,-4.81,-4.71,2407.227,-5014.78
4640,-4.02,-0.05,-5.02,2436.523,-3431.166
4641,-1.88,4.4,1.02,2446.289,-2903.294
4642,1.59,4.89,-0.45,2431.641,-3695.101
4643,0.19,-1.09,1.32,2465.82,-1847.551
4644,-1.33,-9.75,-1,2495.117,-263.936
4645,0.74,-0.84,0.22,2412.109,-4750.845
4646,0.13,14.64,2.18,2373.047,-6862.331
4647,2.32,-2.12,1.63,2456.055,-2375.422
4648,3.79,-7.25,-4.53,2451.172,-2639.358
4649,-2,-3.34,-2.82,2426.758,-3959.037
4650,-1.82,6.41,5.77,2431.641,-3695.101
4651,2.93,0.92,4.61,2416.992,-4486.909
4652,2.32,-8.71,-3.13,2495.117,-263.936
4653,-1.64,0.01,0.47,2451.172,-2639.358
4654,-2.13,7.75,1.14,2465.82,-1847.551
4655,4.82,1.96,1.14,2456.055,-2375.422
4656,4.58,-8.47,-4.41,2451.172,-2639.358
4657,-3.83,-9.87,-1.85,2519.531,1055.743
4658,-1.03,0.99,0.65,2504.883,263.936
4659,5.86,4.1,0.83,2426.758,-3959.037
4660,3.12,1.72,-0.57,2475.586,-1319.679
4661,-2.13,-10.9,-3.86,2412.109,-4750.845
4662,0.37,0.25,-2.46,2465.82,-1847.551
4663,1.35,6.78,0.71,2402.344,-5278.716
4664,0.56,-2.31,1.2,2451.172,-2639.358
4665,-1.09,-11.76,-1.91,2470.703,-1583.615
4666,-0.54,-6.64,-4.23,2426.758,-3959.037
4667,-0.18,8.79,6.63,2397.461,-5542.652
4668,-0.42,0.44,1.57,2446.289,-2903.294
4669,2.69,-11.33,-2.82,2456.055,-2375.422
4670,-3.16,0.19,-0.02,2407.227,-5014.78
4671,-3.1,12.39,-0.14,2465.82,-1847.551
4672,2.45,9.4,0.47,2382.812,-6334.459
4673,2.57,-7.86,-3.01,2402.344,-5278.716
4674,-2.68,-5.3,1.93,2451.172,-2639.358
4675,-0.91,0.68,-1.42,2470.703,-1583.615
4676,2.81,6.05,2.05,2475.586,-1319.679
4677,0.56,-1.76,-1.12,2460.937,-2111.487
4678,-2.13,-12.37,-2.09,2460.937,-2111.487
4679,0.25,-0.66,-3.37,2416.992,-4486.909
4680,0.8,8.3,0.71,2436.523,-3431.166
4681,-0.11,0.56,-0.08,2397.461,-5542.652
4682,-0.6,-14.38,-2.52,2480.469,-1055.743
4683,-0.3,-4.75,-2.64,2436.523,-3431.166
4684,-2.61,8.49,3.21,2446.289,-2903.294
4685,2.57,1.84,-1.36,2480.469,-1055.743
4686,2.93,-10.66,-2.15,2416.992,-4486.909
4687,-3.9,-4.44,-3.68,2416.992,-4486.909
4688,-2.49,3.55,2.54,2485.352,-791.807
4689,6.1,2.63,0.41,2441.406,-3167.229
4690,3.6,-10.42,-1.36,2412.109,-4750.845
4691,-4.02,-4.08,-2.21,2470.703,-1583.615
4692,-1.76,5.56,-0.75,2460.937,-2111.487
4693,4.58,8.79,0.1,2456.055,-2375.422
4694,1.23,-6.03,-2.76,2465.82,-1847.551
4695,-2.37,-10.3,-1.54,2470.703,-1583.615
4696,-1.76,-1.88,-2.34,2441.406,-3167.229
4697,3.48,10.56,4.55,2490.234,-527.872
4698,-1.88,1.41,2.05,2431.641,-3695.101
4699,-1.15,-12.79,-0.08,2500,0
4700,-1.15,1.11,-1.73,2431.641,-3695.101
4701,-2.37,8.42,2.91,2431.641,-3695.101
4702,-1.03,-2.49,1.26,2485.352,-791.807
4703,1.1,-12.92,-3.56,2402.344,-5278.716
4704,-1.88,0.62,-4.84,2412.109,-4750.845
4705,-2.37,10.13,1.63,2480.469,-1055.743
4706,3.67,2.94,1.02,2529.297,1583.615
4707,4.82,-10.84,-1.24,2407.227,-5014.78
4708,-4.57,-3.71,-1.36,2539.062,2111.487
4709,-0.42,4.77,2.24,2480.469,-1055.743
4710,5.13,6.05,1.2,2416.992,-4486.909
4711,1.41,-0.54,3.27,2504.883,263.936
4712,-2.8,-9.56,-3.37,2456.055,-2375.422
4713,-1.58,1.23,-2.52,2436.523,-3431.166
4714,1.47,7.81,-0.08,2460.937,-2111.487
4715,-0.79,-1.21,1.38,2431.641,-3695.101
4716,-1.15,-12.37,-3.62,2431.641,-3695.101
4717,-1.46,-1.45,-0.63,2421.875,-4222.973
4718,-2.61,10.8,4.86,2421.875,-4222.973
4719,0.74,2.75,4.07,2431.641,-3695.101
4720,0.74,-13.28,-5.08,2460.937,-2111.487
4721,-2.43,-3.47,-2.95,2441.406,-3167.229
4722,-3.1,10.19,1.57,2441.406,-3167.229
4723,2.08,-2.49,4,2382.812,-6334.459
4724,3.79,-16.39,-1.42,2446.289,-2903.294
4725,-3.1,-2.86,-1.06,2465.82,-1847.551
4726,-2,10.31,1.81,2397.461,-5542.652
4727,1.53,-0.23,2.36,2475.586,-1319.679
4728,2.93,-9.87,-5.2,2377.93,-6598.395
4729,-2.31,-2.31,0.29,2480.469,-1055.743
4730,-2.13,12.45,5.59,2382.812,-6334.459
4731,-2,0.07,-1.42,2446.289,-2903.294
4732,-0.24,-1.7,-0.14,2412.109,-4750.845
4733,-0.05,5.19,0.71,2431.641,-3695.101
4734,-2.19,-2.61,-2.15,2514.648,791.807
4735,1.78,2.39,0.83,2382.812,-6334.459
4736,-3.16,-8.59,-3.8,2456.055,-2375.422
4737,0.86,9.4,5.16,2509.766,527.872
4738,0.43,-12.55,-2.58,2426.758,-3959.037
4739,-1.88,8.79,-0.57,2490.234,-527.872
4740,2.2,-3.1,-1.85,2465.82,-1847.551
4741,-1.7,5.19,0.41,2475.586,-1319.679
4742,0.62,0.31,1.93,2426.758,-3959.037
4743,0.31,0.5,-4.47,2397.461,-5542.652
4744,1.17,1.29,-3.74,2392.578,-5806.588
4745,-2.37,-13.77,-1.6,2451.172,-2639.358
4746,-1.33,5.56,0.22,2470.703,-1583.615
4747,-0.97,-4.26,-1.48,2353.516,-7918.074
4748,-1.46,-7.19,-3.92,2456.055,-2375.422
4749,3.18,4.1,-1.48,2397.461,-5542.652
4750,-0.79,0.38,-3.07,2387.695,-6070.524
4751,4.52,10.01,3.52,2382.812,-6334.459
4752,1.9,-17.06,-3.13,2475.586,-1319.679
4753,-1.76,1.6,3.21,2392.578,-5806.588
4754,3.91,0.01,0.1,2460.937,-2111.487
4755,-1.4,0.68,-3.86,2407.227,-5014.78
4756,1.53,-7.37,1.63,2416.992,-4486.909
4757,-3.96,1.53,-6.73,2416.992,-4486.909
4758,3.91,4.52,-0.87,2382.812,-6334.459
4759,-2.07,-3.16,-2.34,2412.109,-4750.845
4760,-0.48,6.72,1.93,2407.227,-5014.78
4761,-3.41,-12.49,-5.87,2529.297,1583.615
4762,-1.4,12.69,1.75,2456.055,-2375.422
4763,1.9,-6.15,-0.14,2475.586,-1319.679
4764,-0.85,-2.19,1.81,2431.641,-3695.101
4765,0.56,-0.23,-3.43,2426.758,-3959.037
4766,-0.6,-9.69,2.66,2402.344,-5278.716
4767,3.42,3.67,-0.75,2490.234,-527.872
4768,-2.61,-7.55,2.66,2436.523,-3431.166
4769,2.87,11.53,-5.75,2490.234,-527.872
4770,-4.75,-17.61,0.65,2470.703,-1583.615
4771,0.74,26.72,-1.48,2392.578,-5806.588
4772,1.9,-18.47,1.81,2436.523,-3431.166
4773,-1.88,13.12,-4.41,2416.992,-4486.909
4774,2.32,-14.69,2.48,2470.703,-1583.615
4775,-1.76,-4.93,-0.02,2509.766,527.872
4776,-0.66,3.85,-5.45,2382.812,-6334.459
4777,-0.3,1.17,-4.71,2431.641,-3695.101
4778,-2.19,-5.17,-1.79,2534.18,1847.551
4779,-1.4,9.16,-3.98,2480.469,-1055.743
4780,2.14,9.03,-1,2441.406,-3167.229
4781,0.25,-5.9,-6.73,2500,0
4782,-1.82,4.58,3.76,2407.227,-5014.78
4783,-0.24,-3.28,-6.36,2465.82,-1847.551
4784,-0.79,6.96,5.77,2480.469,-1055.743
4785,0.68,-15.29,2.79,2451.172,-2639.358
4786,0.01,16.72,0.16,2431.641,-3695.101
4787,1.71,-9.01,0.04,2441.406,-3167.229
4788,-0.54,12.27,0.04,2490.234,-527.872
4789,1.29,-1.64,-0.2,2412.109,-4750.845
4790,1.59,3,1.02,2529.297,1583.615
4791,-0.66,3.06,0.16,2348.633,-8182.01
4792,-0.48,4.22,3.21,2451.172,-2639.358
4793,1.9,-3.77,-0.08,2480.469,-1055.743
4794,-2.13,4.16,0.41,2412.109,-4750.845
4795,0.8,-2.43,4.37,2412.109,-4750.845
4796,-0.6,4.52,1.99,2416.992,-4486.909
4797,-1.46,-0.48,0.16,2387.695,-6070.524
4798,-1.21,-2.92,-3.86,2465.82,-1847.551
4799,-0.54,4.1,-0.57,2451.172,-2639.358
4800,-1.7,-0.48,-1.91,2407.227,-5014.78
4801,-0.05,3.24,0.77,2460.937,-2111.487
4802,-2.92,-0.84,-2.34,2465.82,-1847.551
4803,-0.36,-2.37,-0.08,2441.406,-3167.229
4804,-2.25,-3.53,-1.54,2446.289,-2903.294
4805,2.87,-0.72,-0.26,2500,0
4806,-3.22,-4.2,-0.63,2470.703,-1583.615
4807,2.45,1.47,0.1,2446.289,-2903.294
4808,-3.35,-4.2,-1.06,2485.352,-791.807
4809,1.35,7.02,2.85,2431.641,-3695.101
4810,0.19,-16.64,-1.36,2412.109,-4750.845
4811,-2.31,12.27,3.4,2509.766,527.872
4812,0.74,-11.76,-4.53,2451.172,-2639.358
